"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"403591,1.90,-0.04,-9.49,0.05,-0.10,0.29"
"403596,2.03,-0.15,-9.64,0.06,-0.08,0.29"
"403601,1.96,0.04,-9.39,0.08,-0.07,0.29"
"403606,1.95,0.28,-9.29,0.09,-0.08,0.30"
"403610,3.65,0.12,-9.74,0.08,-0.03,0.27"
"403614,7.60,-2.45,-10.72,0.10,0.16,0.16"
"403618,8.18,-6.65,-8.59,0.29,0.55,-0.03"
"403625,5.17,-3.57,-12.76,0.38,0.48,-0.13"
"403628,3.87,-3.93,-13.90,0.44,0.15,0.21"
"403632,0.97,-1.88,-12.58,0.53,-0.05,0.33"
"403636,-3.69,3.41,-13.40,0.42,-0.18,0.51"
"403640,-4.06,4.38,-12.86,0.11,-0.08,0.60"
"403644,-6.23,7.75,-11.72,0.17,0.23,0.30"
"403648,-9.65,10.96,-11.66,0.22,0.32,0.23"
"403652,-11.55,11.90,-10.61,0.16,0.19,0.28"
"403655,-11.16,11.48,-9.24,0.10,0.17,0.28"
"403659,-9.88,11.15,-7.27,0.11,0.30,0.11"
"403663,-7.40,9.37,-3.74,0.14,0.36,-0.15"
"403667,-5.44,8.01,-3.08,0.22,0.11,-0.16"
"403671,-2.67,5.96,-3.51,0.31,-0.23,-0.07"
"403675,-0.35,2.93,-6.46,0.44,-0.49,0.02"
"403681,3.74,-3.37,-12.59,0.48,-0.26,-0.11"
"403685,3.04,-1.75,-10.87,0.30,0.24,-0.17"
"403689,3.24,-0.30,-7.19,0.06,0.39,-0.05"
"403693,3.58,-0.64,-5.89,0.01,0.18,0.08"
"403697,3.78,-1.06,-8.31,0.18,-0.09,0.05"
"403703,2.78,0.22,-12.21,0.32,0.00,0.00"
"403707,2.28,0.91,-11.51,0.21,0.12,0.02"
"403711,1.64,1.54,-10.88,0.14,0.15,0.04"
"403714,0.88,2.57,-11.05,0.16,0.09,0.05"
"403718,-0.09,3.53,-11.31,0.18,0.03,0.05"
"403722,-1.24,4.07,-11.56,0.18,0.00,0.03"
"403827,-1.35,3.53,-9.89,-0.15,-0.15,-0.18"
"403833,-0.89,3.19,-10.83,-0.15,-0.15,-0.20"
"403837,-0.57,2.84,-11.41,-0.16,-0.16,-0.21"
"403842,-0.15,2.56,-11.86,-0.16,-0.18,-0.21"
"403846,0.11,2.22,-12.18,-0.17,-0.18,-0.22"
"403851,0.50,2.12,-12.52,-0.17,-0.18,-0.22"
"403855,0.89,1.44,-12.32,-0.18,-0.18,-0.22"
"403859,1.18,1.32,-12.19,-0.16,-0.17,-0.23"
"403863,1.30,1.26,-11.94,-0.17,-0.17,-0.22"
"403866,1.53,1.00,-11.61,-0.18,-0.18,-0.21"
"403870,1.55,0.86,-10.99,-0.17,-0.17,-0.21"
"403874,1.23,1.26,-10.42,-0.17,-0.18,-0.21"
"403878,0.78,1.49,-9.84,-0.18,-0.20,-0.19"
"403882,0.18,1.67,-9.54,-0.19,-0.23,-0.17"
"403886,-0.24,1.88,-9.26,-0.20,-0.25,-0.16"
"403898,-0.76,1.67,-8.35,-0.20,-0.26,-0.19"
"403902,-0.65,1.46,-8.39,-0.21,-0.27,-0.20"
"403911,-0.10,0.59,-8.27,-0.19,-0.26,-0.23"
"403914,0.45,0.63,-8.61,-0.19,-0.28,-0.22"
"403920,1.12,-0.22,-8.88,-0.18,-0.27,-0.23"
"403926,1.85,-0.37,-9.59,-0.16,-0.25,-0.24"
"403930,2.15,-0.57,-10.03,-0.16,-0.24,-0.23"
"403934,2.48,-0.61,-10.42,-0.15,-0.25,-0.22"
"403939,2.76,-0.23,-10.80,-0.13,-0.23,-0.22"
"403943,2.79,-0.15,-10.99,-0.13,-0.23,-0.20"
"403947,2.79,-0.25,-11.13,-0.12,-0.22,-0.19"
"403952,2.60,-0.60,-11.31,-0.09,-0.22,-0.20"
"403957,2.64,-0.95,-11.57,-0.06,-0.21,-0.21"
"403962,2.68,-1.56,-11.35,-0.04,-0.17,-0.22"
"403966,2.72,-1.83,-11.33,-0.01,-0.16,-0.22"
"403970,2.77,-1.86,-11.37,-0.00,-0.15,-0.22"
"403973,2.79,-1.81,-11.15,0.02,-0.14,-0.21"
"403978,2.99,-1.71,-10.56,0.04,-0.13,-0.20"
"403982,2.83,-1.33,-10.14,0.06,-0.12,-0.18"
"403987,3.12,-0.79,-9.49,0.07,-0.12,-0.17"
"403994,3.31,-0.14,-8.73,0.08,-0.07,-0.18"
"403998,3.29,-0.02,-8.21,0.09,-0.07,-0.17"
"404002,3.20,0.06,-8.17,0.11,-0.06,-0.18"
"404006,3.24,0.23,-8.28,0.12,-0.05,-0.19"
"404010,3.17,0.17,-8.18,0.12,-0.03,-0.19"
"404014,3.13,0.09,-8.09,0.14,-0.01,-0.19"
"404019,2.79,0.12,-8.30,0.14,0.00,-0.18"
"404022,2.76,-0.10,-8.48,0.14,-0.00,-0.17"
"404027,2.71,-0.21,-8.76,0.16,0.01,-0.18"
"404031,2.48,0.07,-9.09,0.16,0.03,-0.19"
"404034,2.59,0.18,-9.36,0.17,0.04,-0.18"
"404038,2.79,0.05,-9.59,0.17,0.06,-0.19"
"404042,2.76,0.26,-9.76,0.18,0.07,-0.19"
"404045,2.73,0.51,-9.95,0.19,0.08,-0.19"
"404049,2.86,0.56,-10.19,0.19,0.09,-0.19"
"404053,2.89,0.31,-10.48,0.19,0.10,-0.19"
"404058,3.07,0.33,-10.76,0.21,0.13,-0.20"
"404061,3.26,0.37,-10.87,0.22,0.15,-0.20"
"404067,3.40,0.01,-10.82,0.23,0.18,-0.21"
"404070,3.58,0.06,-10.88,0.24,0.19,-0.20"
"404074,3.61,0.22,-10.89,0.25,0.20,-0.20"
"404079,3.30,0.46,-10.50,0.25,0.21,-0.18"
"404083,2.94,0.64,-10.38,0.26,0.21,-0.18"
"404087,2.51,1.23,-10.43,0.25,0.21,-0.17"
"404091,2.13,1.60,-10.22,0.24,0.21,-0.16"
"404095,1.68,2.07,-9.94,0.23,0.22,-0.16"
"404099,1.36,2.52,-9.59,0.22,0.22,-0.16"
"404103,1.09,2.70,-9.49,0.22,0.22,-0.17"
"404107,0.98,2.72,-9.42,0.22,0.24,-0.18"
"404111,0.98,2.58,-9.27,0.21,0.24,-0.20"
"404115,0.89,2.36,-9.27,0.21,0.25,-0.21"
"404119,0.86,2.20,-9.16,0.21,0.25,-0.22"
"404123,0.85,1.86,-9.31,0.20,0.25,-0.22"
"404127,0.91,1.56,-9.52,0.20,0.24,-0.22"
"404131,0.93,1.40,-9.65,0.20,0.24,-0.23"
"404135,0.97,1.23,-9.89,0.20,0.24,-0.23"
"404141,1.04,1.32,-10.19,0.19,0.25,-0.23"
"404145,0.98,1.46,-10.20,0.18,0.25,-0.23"
"404150,0.89,1.94,-10.38,0.18,0.24,-0.23"
"404154,0.87,2.09,-10.58,0.17,0.23,-0.22"
"404158,1.34,1.77,-10.37,0.17,0.25,-0.23"
"404162,0.90,2.13,-10.48,0.17,0.26,-0.25"
"404168,0.81,2.57,-10.38,0.14,0.22,-0.22"
"404172,0.56,2.55,-10.21,0.13,0.22,-0.23"
"404176,0.55,2.77,-10.14,0.13,0.23,-0.23"
"404180,0.02,3.06,-10.08,0.11,0.21,-0.23"
"404183,-0.18,2.84,-9.83,0.11,0.19,-0.23"
"404187,-0.32,2.71,-9.74,0.10,0.19,-0.24"
"404191,-0.49,2.41,-9.75,0.10,0.19,-0.25"
"404196,-0.36,2.10,-9.52,0.09,0.19,-0.26"
"404200,-0.52,1.76,-9.35,0.09,0.18,-0.27"
"404205,-0.29,1.44,-9.17,0.09,0.16,-0.27"
"404209,-0.26,1.32,-9.17,0.09,0.15,-0.27"
"404213,-0.42,1.33,-9.04,0.08,0.14,-0.27"
"404217,-0.22,1.26,-9.01,0.07,0.14,-0.26"
"404221,-0.17,1.30,-8.96,0.07,0.13,-0.27"
"404225,-0.13,1.53,-9.09,0.06,0.11,-0.27"
"404230,-0.13,1.70,-9.10,0.06,0.10,-0.26"
"404234,-0.07,1.99,-9.17,0.05,0.09,-0.27"
"404238,-0.26,2.23,-9.18,0.04,0.09,-0.27"
"404242,-0.47,2.41,-9.38,0.03,0.07,-0.26"
"404246,-0.50,2.28,-9.48,0.02,0.06,-0.26"
"404249,-0.44,2.26,-9.49,0.02,0.05,-0.27"
"404253,-0.78,2.35,-9.86,0.02,0.04,-0.28"
"404257,-0.70,2.46,-9.96,0.00,0.02,-0.27"
"404261,-0.66,2.10,-9.79,-0.00,0.02,-0.27"
"404266,-0.84,2.34,-9.92,0.00,0.01,-0.29"
"404270,-0.81,2.34,-10.26,-0.02,-0.01,-0.28"
"404278,-0.42,1.72,-10.39,-0.01,-0.02,-0.30"
"404293,0.37,1.23,-9.93,-0.01,-0.04,-0.30"
"404297,0.41,1.22,-9.94,-0.01,-0.06,-0.29"
"404304,0.83,1.01,-9.63,-0.02,-0.07,-0.28"
"404308,0.68,1.38,-9.57,-0.02,-0.07,-0.29"
"404312,0.41,1.71,-9.55,-0.03,-0.09,-0.28"
"404316,0.53,1.38,-9.57,-0.03,-0.10,-0.27"
"404322,0.68,1.27,-9.86,-0.03,-0.09,-0.29"
"404326,0.96,1.54,-9.72,-0.03,-0.08,-0.29"
"404330,0.84,1.48,-9.59,-0.03,-0.09,-0.28"
"404334,1.01,1.09,-9.58,-0.03,-0.10,-0.28"
"404338,1.09,1.10,-9.92,-0.02,-0.10,-0.29"
"404342,1.39,1.01,-10.11,-0.03,-0.09,-0.28"
"404346,1.73,0.51,-9.90,-0.02,-0.08,-0.29"
"404351,1.58,0.38,-10.13,-0.00,-0.08,-0.30"
"404355,1.84,0.34,-10.57,0.00,-0.09,-0.29"
"404360,2.11,0.09,-10.32,0.00,-0.05,-0.29"
"404364,2.13,-0.02,-10.03,0.02,-0.05,-0.29"
"404368,2.58,-0.17,-9.96,0.03,-0.03,-0.28"
"404371,2.84,0.16,-10.33,0.03,-0.02,-0.28"
"404375,3.35,-0.11,-10.34,0.02,0.00,-0.26"
"404379,3.40,-0.67,-9.55,0.06,0.02,-0.28"
"404383,2.70,0.12,-9.64,0.07,0.00,-0.29"
"404387,2.08,0.76,-10.03,0.05,-0.05,-0.24"
"404391,1.65,0.10,-9.63,0.05,-0.06,-0.21"
"404395,1.57,0.60,-9.88,0.07,-0.01,-0.25"
"404400,1.75,0.74,-9.60,0.06,0.03,-0.25"
"404404,1.40,0.50,-9.51,0.07,0.03,-0.25"
"404408,1.56,0.02,-9.55,0.09,0.00,-0.25"
"404411,1.64,-0.03,-9.40,0.11,0.02,-0.27"
"404415,2.16,0.65,-9.78,0.10,0.05,-0.28"
"404420,2.73,0.47,-9.47,0.09,0.08,-0.27"
"404423,2.65,0.42,-9.22,0.11,0.08,-0.27"
"404427,2.43,0.50,-9.41,0.12,0.05,-0.25"
"404431,3.41,0.56,-10.17,0.12,0.06,-0.26"
"404435,6.57,0.37,-12.18,0.09,0.20,-0.32"
"404438,10.66,-1.97,-11.79,0.14,0.58,-0.46"
"404443,10.01,-5.00,-9.49,0.28,0.98,-0.70"
"404457,2.44,-2.61,-9.96,0.64,0.23,-0.21"
"404462,-5.61,5.87,-15.50,0.53,-0.29,0.23"
"404466,-8.16,3.16,-14.56,-0.05,-0.14,0.52"
"404472,-13.56,8.35,-12.20,0.23,0.57,0.01"
"404475,-16.55,9.76,-9.30,0.20,0.56,-0.01"
"404480,-15.41,8.55,-5.72,0.31,0.43,-0.07"
"404484,-12.34,8.37,-4.76,0.30,0.37,-0.19"
"404489,-8.27,6.49,-3.01,0.22,0.27,-0.32"
"404494,-4.93,5.47,-4.15,0.22,0.03,-0.30"
"404498,-1.16,2.79,-5.24,0.26,-0.09,-0.27"
"404502,1.03,0.97,-7.22,0.36,-0.09,-0.29"
"404506,2.72,-0.34,-8.82,0.32,0.08,-0.32"
"404509,3.67,-0.16,-8.51,0.21,0.26,-0.31"
"404513,4.35,0.02,-8.04,0.13,0.31,-0.23"
"404518,5.13,-0.52,-8.71,0.14,0.22,-0.17"
"404528,4.77,0.47,-12.71,0.26,0.18,-0.14"
"404533,3.91,0.79,-12.78,0.20,0.20,-0.07"
"404537,2.22,2.01,-12.17,0.20,0.17,-0.04"
"404541,0.95,2.94,-11.80,0.18,0.13,0.00"
"404545,-0.71,3.59,-11.11,0.15,0.12,0.00"
"404551,-2.29,4.40,-10.74,0.13,0.13,-0.04"
"404557,-3.08,4.98,-11.42,0.10,0.10,-0.07"
"404563,-3.93,5.02,-12.12,0.10,0.08,-0.11"
"404567,-4.67,5.12,-12.16,0.08,0.04,-0.09"
"404571,-5.11,5.10,-11.17,0.05,0.01,-0.08"
"404574,-5.79,5.16,-10.23,0.00,-0.04,-0.07"
"404578,-5.30,4.91,-9.47,-0.03,-0.07,-0.10"
"404583,-4.32,4.77,-9.22,-0.02,-0.08,-0.18"
"404588,-2.35,4.09,-9.41,-0.04,-0.10,-0.22"
"404592,-0.78,3.24,-9.66,-0.03,-0.09,-0.25"
"404596,0.72,2.04,-9.64,-0.00,-0.07,-0.28"
"404600,2.31,1.00,-9.37,0.01,-0.03,-0.30"
"404603,3.28,0.25,-8.96,0.00,-0.01,-0.30"
"404607,4.02,-0.39,-8.76,-0.02,-0.00,-0.28"
"404611,4.36,-0.58,-8.10,-0.03,0.00,-0.25"
"404615,4.37,-0.57,-6.93,-0.03,-0.00,-0.23"
"404619,3.58,0.02,-6.25,-0.04,-0.03,-0.19"
"404623,2.74,0.53,-5.97,-0.03,-0.08,-0.13"
"404626,1.60,1.27,-6.27,-0.05,-0.13,-0.11"
"404630,0.44,1.87,-6.44,-0.09,-0.15,-0.09"
"404653,-2.55,3.43,-9.83,-0.14,-0.20,-0.17"
"404659,-2.13,2.96,-10.79,-0.16,-0.20,-0.21"
"404663,-1.74,2.55,-11.22,-0.17,-0.21,-0.22"
"404668,-1.04,2.24,-11.85,-0.16,-0.22,-0.23"
"404671,-0.72,2.24,-12.47,-0.16,-0.23,-0.24"
"404676,0.42,1.82,-12.88,-0.18,-0.23,-0.23"
"404680,1.00,1.79,-13.21,-0.17,-0.21,-0.24"
"404686,1.62,1.47,-13.01,-0.17,-0.21,-0.23"
"404689,1.97,1.37,-12.54,-0.16,-0.21,-0.24"
"404693,1.95,1.64,-12.04,-0.17,-0.22,-0.22"
"404698,1.87,2.03,-11.71,-0.20,-0.24,-0.20"
"404702,1.67,1.75,-10.83,-0.20,-0.24,-0.17"
"404706,1.16,2.03,-10.16,-0.18,-0.24,-0.18"
"404710,0.19,2.55,-9.78,-0.21,-0.27,-0.16"
"404713,-0.17,2.37,-9.44,-0.24,-0.30,-0.14"
"404718,-0.86,1.63,-9.17,-0.22,-0.31,-0.16"
"404723,-0.78,1.53,-9.15,-0.20,-0.31,-0.19"
"404728,-0.78,0.83,-8.72,-0.22,-0.29,-0.20"
"404734,0.02,0.04,-8.33,-0.20,-0.30,-0.21"
"404738,0.16,-0.16,-8.15,-0.18,-0.30,-0.21"
"404742,0.57,0.05,-8.58,-0.19,-0.32,-0.21"
"404746,1.43,-0.33,-8.39,-0.20,-0.30,-0.20"
"404750,1.81,-0.53,-8.63,-0.18,-0.28,-0.21"
"404755,2.23,-0.33,-9.43,-0.16,-0.29,-0.22"
"404758,2.57,-0.36,-10.09,-0.16,-0.29,-0.20"
"404762,2.79,-0.27,-10.48,-0.15,-0.27,-0.19"
"404767,3.10,-0.12,-10.58,-0.15,-0.25,-0.20"
"404771,3.17,-0.17,-10.56,-0.13,-0.24,-0.20"
"404775,3.61,-0.16,-11.05,-0.12,-0.24,-0.20"
"404782,4.13,-1.04,-11.50,-0.08,-0.17,-0.21"
"404786,4.04,-1.27,-11.51,-0.05,-0.14,-0.22"
"404791,4.15,-1.67,-11.63,-0.02,-0.14,-0.22"
"404795,4.05,-1.67,-11.22,0.00,-0.12,-0.21"
"404800,3.81,-1.26,-11.21,0.00,-0.12,-0.19"
"404805,3.76,-1.11,-10.79,0.01,-0.10,-0.15"
"404810,3.57,-0.60,-10.08,0.04,-0.08,-0.16"
"404814,3.60,-0.07,-9.57,0.05,-0.06,-0.16"
"404819,3.58,0.13,-9.02,0.04,-0.04,-0.16"
"404823,3.85,0.06,-8.61,0.07,-0.02,-0.17"
"404828,3.77,0.06,-8.23,0.09,0.03,-0.19"
"404833,3.95,-0.07,-7.99,0.09,0.05,-0.19"
"404838,3.88,-0.30,-7.92,0.10,0.07,-0.18"
"404841,3.91,-0.18,-8.08,0.11,0.07,-0.18"
"404845,3.75,-0.13,-8.16,0.12,0.09,-0.17"
"404850,3.63,0.13,-8.19,0.12,0.11,-0.16"
"404853,3.40,0.38,-8.21,0.13,0.12,-0.16"
"404857,3.23,0.56,-8.48,0.13,0.13,-0.16"
"404861,3.01,0.80,-8.84,0.12,0.14,-0.16"
"404865,2.86,1.15,-9.12,0.12,0.16,-0.16"
"404869,2.67,1.10,-9.43,0.13,0.17,-0.16"
"404873,2.74,1.30,-9.69,0.13,0.18,-0.17"
"404877,2.67,1.34,-10.02,0.13,0.21,-0.17"
"404882,2.99,1.10,-10.29,0.13,0.24,-0.19"
"404886,3.16,0.90,-10.45,0.14,0.26,-0.19"
"404891,3.45,0.77,-10.69,0.15,0.28,-0.20"
"404895,3.75,0.59,-10.84,0.16,0.30,-0.20"
"404899,3.87,0.63,-10.88,0.16,0.32,-0.20"
"404903,3.78,0.70,-10.92,0.16,0.34,-0.20"
"404907,3.46,0.95,-10.86,0.16,0.33,-0.18"
"404911,3.07,0.99,-10.81,0.16,0.33,-0.17"
"404915,2.49,1.32,-10.64,0.16,0.34,-0.16"
"404919,2.18,1.46,-10.58,0.16,0.35,-0.16"
"404923,1.77,1.66,-10.52,0.15,0.35,-0.16"
"404927,1.40,1.87,-10.44,0.15,0.35,-0.16"
"404932,0.79,2.12,-10.07,0.15,0.35,-0.16"
"404938,0.36,2.26,-9.94,0.14,0.35,-0.17"
"404942,0.11,2.16,-9.81,0.13,0.35,-0.18"
"404945,0.02,2.03,-9.75,0.13,0.35,-0.19"
"404949,-0.01,1.78,-9.63,0.13,0.36,-0.20"
"404953,0.04,1.55,-9.50,0.13,0.35,-0.21"
"404956,0.06,1.39,-9.69,0.13,0.34,-0.21"
"404960,0.08,1.25,-9.71,0.12,0.34,-0.21"
"404964,0.22,1.06,-9.83,0.13,0.33,-0.22"
"404967,0.20,1.15,-10.02,0.13,0.33,-0.22"
"404971,0.31,1.17,-10.11,0.12,0.32,-0.21"
"404975,0.39,1.29,-10.16,0.12,0.32,-0.21"
"404979,0.36,1.52,-10.16,0.12,0.31,-0.21"
"404982,0.41,1.91,-10.21,0.11,0.31,-0.21"
"404986,0.11,2.04,-10.34,0.10,0.29,-0.21"
"404990,0.04,2.42,-10.32,0.09,0.28,-0.21"
"404993,-0.25,2.56,-10.21,0.08,0.28,-0.20"
"404998,-0.12,2.33,-9.94,0.08,0.27,-0.20"
"405006,-0.81,2.79,-10.39,0.06,0.23,-0.20"
"405012,-0.93,2.29,-10.09,0.06,0.22,-0.21"
"405024,-0.86,2.14,-9.80,0.04,0.19,-0.23"
"405027,-0.74,1.83,-9.67,0.03,0.19,-0.23"
"405031,-0.36,1.75,-9.38,0.04,0.18,-0.24"
"405035,-0.33,1.77,-9.14,0.02,0.18,-0.24"
"405040,-0.13,1.49,-9.05,0.02,0.15,-0.22"
"405044,-0.67,1.83,-9.01,0.02,0.14,-0.22"
"405048,-1.10,2.17,-8.94,0.00,0.11,-0.20"
"405052,-1.46,2.19,-8.60,-0.01,0.08,-0.20"
"405056,-1.50,2.41,-8.54,-0.03,0.07,-0.21"
"405060,-1.42,2.18,-8.46,-0.03,0.06,-0.22"
"405063,-1.20,2.02,-8.58,-0.02,0.06,-0.24"
"405067,-0.94,1.97,-8.78,-0.02,0.06,-0.25"
"405105,-0.86,1.68,-10.41,-0.10,-0.09,-0.24"
"405112,-0.85,1.46,-10.17,-0.07,-0.10,-0.26"
"405116,-0.66,1.86,-10.98,-0.11,-0.15,-0.23"
"405120,-0.31,0.69,-10.09,-0.09,-0.11,-0.24"
"405124,-0.67,1.55,-10.51,-0.07,-0.14,-0.26"
"405128,-0.02,1.16,-10.39,-0.10,-0.15,-0.23"
"405132,-0.13,0.64,-10.11,-0.08,-0.15,-0.24"
"405137,0.72,1.17,-10.65,-0.07,-0.17,-0.24"
"405143,0.98,0.67,-9.83,-0.08,-0.15,-0.24"
"405147,0.97,1.09,-10.08,-0.08,-0.16,-0.25"
"405150,0.36,1.03,-10.04,-0.08,-0.19,-0.22"
"405155,1.22,0.62,-9.78,-0.07,-0.20,-0.22"
"405160,0.63,0.69,-9.29,-0.07,-0.15,-0.25"
"405163,1.63,1.40,-10.13,-0.08,-0.19,-0.24"
"405167,2.25,0.86,-10.06,-0.09,-0.14,-0.23"
"405171,2.19,0.20,-9.71,-0.04,-0.12,-0.26"
"405177,1.73,0.52,-9.61,-0.03,-0.16,-0.24"
"405184,2.45,-0.01,-10.04,-0.06,-0.16,-0.20"
"405189,2.53,0.63,-10.07,-0.02,-0.10,-0.24"
"405194,2.77,0.72,-10.15,-0.04,-0.09,-0.23"
"405201,2.61,0.31,-9.98,-0.02,-0.12,-0.21"
"405206,1.55,0.08,-9.78,0.01,-0.11,-0.21"
"405211,2.29,0.45,-10.59,-0.00,-0.12,-0.20"
"405215,3.06,0.10,-10.13,-0.02,-0.06,-0.22"
"405219,2.98,0.52,-9.96,0.01,0.00,-0.25"
"405222,2.76,0.80,-9.90,0.01,-0.02,-0.23"
"405227,2.43,-0.16,-9.49,0.04,-0.06,-0.20"
"405231,2.34,0.55,-10.39,0.05,-0.07,-0.21"
"405235,5.01,1.55,-11.64,-0.00,0.04,-0.22"
"405239,9.09,0.28,-12.17,-0.06,0.29,-0.32"
"405243,12.84,-2.44,-9.64,0.02,0.72,-0.49"
"405250,13.99,-3.25,-13.13,0.10,1.01,-0.70"
"405253,14.81,-4.01,-15.61,0.16,1.06,-0.63"
"405259,7.36,-3.90,-9.90,0.38,0.52,-0.27"
"405263,3.01,-1.78,-7.24,0.53,0.02,-0.03"
"405268,-7.07,5.29,-13.32,0.47,-0.67,0.29"
"405272,-13.01,6.88,-20.81,-0.13,-0.61,0.74"
"405275,-12.76,2.16,-11.06,-0.21,0.11,0.38"
"405280,-17.23,7.86,-8.85,0.25,0.81,-0.17"
"405284,-14.91,5.93,-1.32,0.27,0.89,-0.27"
"405289,-12.97,6.28,-1.77,0.32,0.54,-0.32"
"405292,-7.63,4.82,-1.64,0.11,0.23,-0.26"
"405298,-2.85,3.31,-3.72,0.04,-0.05,-0.26"
"405303,1.16,0.80,-6.55,0.16,0.03,-0.33"
"405306,2.87,-1.24,-7.66,0.28,0.19,-0.41"
"405311,3.47,-0.81,-8.22,0.28,0.34,-0.42"
"405315,4.18,-0.30,-8.15,0.09,0.36,-0.27"
"405320,5.15,-1.00,-9.15,0.05,0.27,-0.22"
"405325,5.10,-0.51,-11.56,0.18,0.22,-0.24"
"405328,4.27,0.48,-13.42,0.24,0.22,-0.25"
"405332,3.34,1.24,-14.18,0.20,0.22,-0.20"
"405336,2.09,1.65,-13.92,0.14,0.22,-0.14"
"405341,0.27,2.42,-13.06,0.11,0.18,-0.10"
"405344,-1.51,3.09,-12.40,0.12,0.15,-0.11"
"405348,-2.70,3.59,-11.80,0.12,0.16,-0.13"
"405352,-3.70,4.03,-11.13,0.09,0.17,-0.15"
"405356,-4.61,4.14,-11.11,0.08,0.15,-0.18"
"405360,-5.00,4.24,-11.63,0.08,0.11,-0.21"
"405364,-5.30,4.27,-12.42,0.06,0.05,-0.21"
"405368,-5.43,3.97,-12.65,0.06,0.03,-0.22"
"405372,-5.99,4.00,-12.15,0.05,0.01,-0.23"
"405377,-6.32,3.80,-10.54,0.03,-0.05,-0.21"
"405383,-6.34,3.46,-9.40,-0.01,-0.15,-0.21"
"405387,-5.02,3.54,-9.30,-0.03,-0.17,-0.26"
"405393,-1.74,3.07,-9.76,-0.05,-0.13,-0.35"
"405397,0.85,2.25,-9.82,-0.01,-0.08,-0.40"
"405404,3.71,0.93,-9.18,0.03,-0.02,-0.42"
"405408,4.56,0.44,-8.49,-0.00,-0.02,-0.39"
"405412,4.80,0.36,-7.80,-0.03,-0.04,-0.34"
"405419,3.84,0.22,-6.27,-0.02,-0.11,-0.27"
"405425,2.24,1.04,-6.05,-0.03,-0.16,-0.22"
"405430,0.97,1.78,-6.05,-0.06,-0.18,-0.20"
"405434,-0.36,2.04,-5.96,-0.08,-0.16,-0.21"
"405438,-1.08,2.44,-6.14,-0.08,-0.16,-0.22"
"405443,-1.87,2.61,-6.89,-0.10,-0.19,-0.24"
"405447,-2.23,2.68,-7.88,-0.11,-0.21,-0.25"
"405451,-2.54,2.65,-8.67,-0.11,-0.22,-0.26"
"405462,-2.86,2.46,-10.36,-0.13,-0.27,-0.28"
"405469,-1.53,2.29,-11.21,-0.14,-0.27,-0.32"
"405474,-0.56,2.49,-12.16,-0.15,-0.27,-0.33"
"405478,0.52,2.25,-12.54,-0.15,-0.26,-0.34"
"405482,1.07,2.28,-12.75,-0.14,-0.25,-0.35"
"405486,1.38,2.60,-12.97,-0.15,-0.26,-0.34"
"405490,1.81,2.30,-12.92,-0.17,-0.28,-0.30"
"405493,1.65,2.11,-12.60,-0.17,-0.30,-0.30"
"405498,1.40,2.22,-12.30,-0.16,-0.31,-0.29"
"405503,0.85,2.52,-11.86,-0.19,-0.32,-0.27"
"405507,0.47,2.25,-10.81,-0.19,-0.33,-0.27"
"405511,0.01,2.32,-10.27,-0.19,-0.33,-0.27"
"405514,-0.59,2.12,-10.04,-0.20,-0.36,-0.27"
"405518,-0.95,1.62,-9.87,-0.20,-0.38,-0.27"
"405522,-1.16,1.24,-9.90,-0.19,-0.39,-0.28"
"405526,-0.92,0.56,-9.53,-0.18,-0.39,-0.29"
"405530,-0.83,0.16,-9.42,-0.17,-0.38,-0.32"
"405535,0.00,-0.33,-9.04,-0.17,-0.38,-0.32"
"405539,0.24,-0.33,-8.72,-0.16,-0.37,-0.33"
"405543,0.69,-0.42,-8.76,-0.16,-0.39,-0.31"
"405547,1.23,-1.10,-8.48,-0.14,-0.38,-0.30"
"405552,1.61,-0.72,-8.87,-0.11,-0.39,-0.30"
"405556,1.91,-0.11,-9.38,-0.14,-0.39,-0.28"
"405561,2.14,0.15,-9.28,-0.14,-0.38,-0.27"
"405566,2.35,0.82,-9.92,-0.13,-0.39,-0.28"
"405570,2.65,0.90,-10.22,-0.12,-0.37,-0.28"
"405575,3.09,0.80,-10.62,-0.10,-0.34,-0.30"
"405580,3.40,0.41,-10.86,-0.09,-0.31,-0.31"
"405583,3.77,-0.19,-11.10,-0.07,-0.29,-0.31"
"405587,3.97,-0.56,-11.37,-0.04,-0.27,-0.32"
"405593,4.10,-0.89,-11.22,-0.03,-0.23,-0.31"
"405598,4.41,-1.00,-11.09,-0.02,-0.22,-0.28"
"405604,4.56,-0.73,-11.14,-0.00,-0.20,-0.29"
"405608,4.40,-0.33,-10.97,0.01,-0.18,-0.28"
"405611,4.19,-0.25,-10.53,0.02,-0.18,-0.26"
"405615,4.00,-0.33,-10.15,0.03,-0.17,-0.26"
"405619,4.02,-0.30,-10.03,0.05,-0.14,-0.27"
"405623,4.30,-0.11,-9.74,0.05,-0.10,-0.28"
"405626,4.46,-0.25,-9.33,0.06,-0.06,-0.28"
"405630,4.66,-0.14,-8.65,0.07,-0.02,-0.28"
"405634,4.56,-0.02,-8.21,0.08,-0.01,-0.28"
"405638,4.45,0.23,-8.18,0.08,-0.02,-0.27"
"405643,4.40,0.48,-8.22,0.09,-0.00,-0.26"
"405647,4.21,0.72,-8.26,0.09,0.03,-0.26"
"405652,3.95,0.93,-8.05,0.09,0.06,-0.26"
