"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"130523,-0.74,-0.48,-9.09,0.08,0.00,0.11"
"130528,-0.94,-0.46,-9.41,0.12,-0.05,0.13"
"130532,-0.78,-0.61,-9.75,0.16,-0.04,0.12"
"130538,-0.56,-0.99,-9.41,0.17,-0.03,0.12"
"130542,-0.66,-0.67,-10.19,0.17,-0.03,0.12"
"130548,-0.51,-0.25,-9.42,0.16,-0.05,0.15"
"130553,-0.37,-0.47,-9.69,0.19,-0.07,0.16"
"130558,-0.47,0.13,-10.20,0.24,-0.07,0.14"
"130562,-0.34,0.43,-10.12,0.21,-0.07,0.16"
"130568,-0.11,0.66,-10.16,0.21,-0.06,0.16"
"130572,0.12,0.76,-10.16,0.24,-0.06,0.16"
"130578,0.04,1.02,-10.26,0.25,-0.08,0.17"
"130582,0.14,1.09,-10.61,0.25,-0.08,0.17"
"130587,0.25,1.15,-10.39,0.25,-0.08,0.17"
"130591,0.33,1.29,-10.46,0.25,-0.07,0.17"
"130596,0.33,1.69,-10.72,0.24,-0.08,0.18"
"130602,0.27,1.67,-10.24,0.25,-0.08,0.20"
"130606,0.46,1.54,-10.38,0.27,-0.09,0.19"
"130610,0.53,1.92,-10.81,0.26,-0.07,0.18"
"130613,0.56,2.13,-10.39,0.24,-0.06,0.19"
"130618,0.80,2.04,-10.12,0.22,-0.06,0.21"
"130622,0.91,2.23,-10.23,0.23,-0.06,0.20"
"130627,0.97,2.56,-10.18,0.23,-0.06,0.21"
"130631,0.89,2.69,-9.96,0.21,-0.06,0.22"
"130636,1.00,2.87,-9.99,0.20,-0.05,0.22"
"130641,1.11,3.02,-9.87,0.18,-0.04,0.22"
"130647,1.10,3.16,-9.72,0.17,-0.03,0.23"
"130650,1.12,3.24,-9.65,0.16,-0.03,0.23"
"130656,1.24,3.46,-9.69,0.14,-0.02,0.23"
"130660,1.21,3.41,-9.56,0.12,-0.00,0.23"
"130664,1.29,3.50,-9.55,0.11,0.00,0.24"
"130667,1.33,3.46,-9.43,0.09,0.01,0.24"
"130671,1.43,3.60,-9.53,0.08,0.02,0.24"
"130675,1.42,3.57,-9.49,0.07,0.02,0.24"
"130678,1.45,3.65,-9.48,0.05,0.03,0.25"
"130682,1.40,3.55,-9.52,0.04,0.04,0.24"
"130686,1.45,3.58,-9.43,0.02,0.05,0.25"
"130692,1.48,3.57,-9.46,-0.00,0.06,0.25"
"130696,1.48,3.49,-9.33,-0.02,0.07,0.26"
"130700,1.51,3.59,-9.27,-0.04,0.08,0.26"
"130705,1.50,3.59,-9.22,-0.06,0.09,0.26"
"130709,1.51,3.60,-9.18,-0.07,0.10,0.26"
"130714,1.48,3.57,-9.28,-0.10,0.12,0.27"
"130719,1.59,3.46,-9.25,-0.11,0.13,0.27"
"130725,1.71,3.47,-9.26,-0.14,0.15,0.27"
"130729,1.72,3.47,-9.19,-0.15,0.16,0.27"
"130735,1.72,3.34,-9.17,-0.18,0.18,0.27"
"130739,1.74,3.28,-9.18,-0.18,0.18,0.27"
"130745,1.66,3.29,-9.27,-0.21,0.19,0.28"
"130749,1.55,3.25,-9.37,-0.22,0.20,0.28"
"130754,1.65,3.26,-9.61,-0.25,0.23,0.27"
"130759,1.47,3.35,-9.57,-0.26,0.24,0.27"
"130764,1.01,3.07,-9.64,-0.27,0.22,0.30"
"130768,1.12,2.75,-9.99,-0.26,0.22,0.29"
"130773,0.76,3.01,-10.11,-0.29,0.26,0.28"
"130777,1.00,2.98,-10.16,-0.33,0.27,0.30"
"130781,0.88,2.51,-9.95,-0.33,0.28,0.29"
"130785,1.00,2.37,-10.30,-0.32,0.28,0.28"
"130790,0.65,2.65,-10.28,-0.33,0.28,0.28"
"130794,0.56,2.48,-10.28,-0.35,0.28,0.31"
"130797,0.55,2.23,-10.18,-0.35,0.28,0.31"
"130803,0.48,2.24,-10.41,-0.35,0.30,0.29"
"130807,0.42,2.29,-10.36,-0.37,0.30,0.30"
"130811,0.47,1.94,-10.28,-0.37,0.30,0.30"
"130815,0.46,1.82,-10.40,-0.37,0.31,0.30"
"130819,0.40,1.68,-10.40,-0.37,0.31,0.30"
"130823,0.30,1.57,-10.35,-0.38,0.31,0.31"
"130827,0.24,1.40,-10.37,-0.38,0.31,0.31"
"130831,0.22,1.30,-10.28,-0.37,0.31,0.31"
"130837,0.09,1.33,-10.38,-0.37,0.31,0.32"
"130841,0.02,1.16,-10.45,-0.37,0.31,0.32"
"130845,0.03,1.02,-10.45,-0.37,0.31,0.32"
"130848,-0.07,0.92,-10.38,-0.36,0.32,0.32"
"130852,-0.07,0.81,-10.34,-0.36,0.31,0.32"
"130856,-0.09,0.73,-10.41,-0.35,0.31,0.33"
"130860,-0.19,0.56,-10.38,-0.35,0.31,0.33"
"130864,-0.23,0.46,-10.35,-0.34,0.31,0.33"
"130868,-0.30,0.38,-10.27,-0.34,0.30,0.33"
"130871,-0.31,0.31,-10.33,-0.33,0.30,0.33"
"130875,-0.38,0.31,-10.25,-0.32,0.30,0.34"
"130879,-0.52,0.00,-10.18,-0.31,0.29,0.34"
"130883,-0.59,0.00,-10.20,-0.30,0.29,0.34"
"130887,-0.80,0.03,-10.16,-0.29,0.27,0.34"
"130891,-0.86,0.11,-10.23,-0.28,0.27,0.35"
"131007,-1.10,0.33,-10.45,0.02,0.11,0.41"
"131011,-0.83,-0.41,-9.42,0.05,0.11,0.42"
"131016,-1.03,-0.34,-9.17,0.13,0.05,0.40"
"131020,-1.29,1.16,-11.28,0.10,0.02,0.39"
"131024,-1.80,1.18,-9.80,0.06,0.04,0.43"
"131029,-0.21,-0.01,-9.43,0.11,0.05,0.40"
"131034,-0.63,1.08,-10.68,0.12,0.09,0.36"
"131039,-0.67,1.25,-9.76,0.08,0.06,0.41"
"131042,-0.47,0.72,-9.32,0.09,-0.00,0.44"
"131046,-0.25,0.97,-10.16,0.14,-0.00,0.40"
"131050,-0.56,1.63,-10.34,0.14,0.02,0.38"
"131055,-0.22,1.46,-9.94,0.10,0.03,0.42"
"131059,0.06,1.07,-10.13,0.11,0.04,0.41"
"131062,0.07,1.27,-10.04,0.13,0.04,0.39"
"131068,-0.11,1.77,-10.24,0.13,0.00,0.40"
"131072,-0.21,1.65,-10.14,0.12,-0.01,0.42"
"131078,-0.13,1.78,-10.20,0.13,0.00,0.40"
"131082,-0.16,2.02,-10.29,0.12,0.01,0.40"
"131089,0.14,1.99,-10.02,0.09,0.01,0.41"
"131092,0.20,2.07,-10.10,0.10,0.01,0.40"
"131096,0.47,2.29,-10.27,0.10,0.02,0.39"
"131100,0.42,2.43,-10.24,0.09,0.02,0.40"
"131104,0.70,2.37,-10.20,0.07,0.02,0.41"
"131108,0.84,2.40,-10.06,0.07,0.03,0.40"
"131112,0.86,2.56,-10.00,0.07,0.03,0.39"
"131116,0.97,2.73,-9.82,0.05,0.03,0.39"
"131120,0.84,2.46,-9.72,0.05,0.03,0.40"
"131123,0.97,2.37,-9.88,0.06,0.03,0.40"
"131129,1.95,3.68,-11.75,0.00,0.07,0.38"
"131133,4.93,5.70,-12.14,-0.14,0.22,0.36"
"131139,9.97,7.80,-10.46,-0.50,0.86,0.26"
"131143,10.20,6.70,-11.79,-0.49,0.92,0.31"
"131147,10.47,2.15,-12.81,-0.34,0.84,0.25"
"131150,5.92,-1.39,-10.07,-0.08,0.59,0.17"
"131154,2.59,-1.66,-9.08,0.27,0.21,0.18"
"131159,-5.47,2.10,-16.58,0.36,-0.28,0.31"
"131163,-13.18,4.06,-16.44,0.02,-0.33,0.66"
"131169,-13.58,-2.48,-8.96,-0.25,0.27,0.59"
"131174,-15.99,-0.20,-10.31,-0.07,0.50,0.33"
"131179,-14.10,-2.05,-6.52,-0.06,0.43,0.39"
"131182,-12.27,-1.20,-7.15,-0.06,0.29,0.39"
"131189,-8.38,0.27,-6.52,-0.30,0.36,0.38"
"131192,-6.84,0.66,-5.37,-0.39,0.47,0.34"
"131197,-5.44,0.63,-3.95,-0.37,0.50,0.31"
"131200,-4.34,0.32,-3.95,-0.26,0.41,0.30"
"131204,-3.76,-0.42,-4.41,-0.15,0.25,0.30"
"131208,-3.76,-1.29,-5.47,-0.07,0.19,0.29"
"131213,-3.65,-1.71,-6.98,-0.08,0.21,0.25"
"131218,-3.39,-1.52,-8.45,-0.18,0.27,0.22"
"131222,-2.93,-1.11,-10.03,-0.30,0.37,0.18"
"131226,-2.57,-0.78,-10.80,-0.33,0.41,0.14"
"131230,-2.22,-0.55,-11.72,-0.27,0.38,0.11"
"131234,-2.12,-0.54,-13.34,-0.20,0.32,0.07"
"131240,-2.08,-0.44,-15.06,-0.15,0.28,0.00"
"131244,-2.40,-0.06,-15.39,-0.18,0.28,-0.03"
"131248,-2.68,0.22,-15.39,-0.24,0.28,-0.05"
"131252,-3.21,0.70,-14.75,-0.25,0.26,-0.08"
"131256,-3.95,1.18,-14.39,-0.22,0.22,-0.10"
"131263,-5.48,1.39,-13.47,-0.20,0.15,-0.15"
"131267,-6.04,1.29,-12.96,-0.21,0.13,-0.17"
"131272,-6.91,0.72,-11.72,-0.22,0.11,-0.20"
"131276,-7.94,-0.01,-10.91,-0.20,0.08,-0.24"
"131284,-8.98,-1.60,-9.06,-0.12,-0.08,-0.28"
"131288,-8.47,-1.97,-8.92,-0.10,-0.09,-0.33"
"131297,-5.69,-2.47,-7.66,-0.21,0.07,-0.41"
"131301,-3.89,-2.44,-7.39,-0.22,0.08,-0.43"
"131305,-2.90,-2.20,-7.01,-0.21,0.06,-0.44"
"131309,-2.31,-2.00,-6.66,-0.18,-0.01,-0.43"
"131316,-2.33,-1.63,-6.80,-0.12,-0.11,-0.42"
"131320,-2.42,-1.24,-6.92,-0.10,-0.15,-0.42"
"131324,-2.56,-1.02,-7.20,-0.11,-0.15,-0.42"
"131360,-4.80,-1.97,-10.06,0.04,-0.31,-0.44"
"131365,-5.04,-2.26,-10.27,0.07,-0.35,-0.45"
"131370,-5.02,-2.57,-10.36,0.10,-0.39,-0.45"
"131374,-4.83,-2.66,-10.40,0.12,-0.42,-0.44"
"131378,-4.67,-2.66,-10.33,0.13,-0.44,-0.44"
"131387,-3.68,-2.57,-10.16,0.19,-0.50,-0.43"
"131394,-3.05,-2.18,-10.02,0.22,-0.52,-0.43"
"131399,-1.93,-1.79,-9.97,0.24,-0.53,-0.42"
"131405,-1.02,-1.26,-9.71,0.25,-0.54,-0.41"
"131409,-0.41,-1.01,-9.80,0.28,-0.55,-0.41"
"131414,0.16,-0.77,-9.59,0.31,-0.56,-0.39"
"131419,0.48,-0.54,-9.45,0.33,-0.58,-0.38"
"131425,0.39,-0.33,-9.43,0.37,-0.62,-0.37"
"131428,0.13,-0.01,-9.54,0.40,-0.64,-0.36"
"131434,-0.07,0.21,-9.94,0.40,-0.63,-0.35"
"131437,-0.11,0.30,-10.07,0.40,-0.62,-0.34"
"131442,-0.27,0.19,-10.38,0.42,-0.63,-0.34"
"131449,-0.53,-0.09,-10.86,0.46,-0.62,-0.35"
"131453,-0.79,-0.42,-11.26,0.48,-0.64,-0.34"
"131458,-0.66,-0.53,-12.09,0.49,-0.63,-0.35"
"131462,-0.43,-0.56,-12.28,0.50,-0.61,-0.35"
"131467,0.15,-0.01,-12.82,0.48,-0.59,-0.35"
"131471,0.44,0.28,-12.61,0.48,-0.59,-0.33"
"131477,0.99,0.62,-12.94,0.51,-0.60,-0.32"
"131481,1.26,0.89,-13.03,0.53,-0.60,-0.32"
"131488,1.99,1.33,-12.67,0.53,-0.58,-0.32"
"131491,2.12,1.74,-12.56,0.53,-0.57,-0.31"
"131497,2.75,2.24,-11.79,0.51,-0.55,-0.30"
"131501,2.89,2.41,-11.59,0.51,-0.53,-0.30"
"131507,3.14,2.79,-11.16,0.52,-0.51,-0.30"
"131513,3.12,3.10,-10.75,0.51,-0.49,-0.29"
"131517,3.29,3.13,-10.35,0.50,-0.47,-0.29"
"131521,3.26,3.26,-10.16,0.49,-0.45,-0.29"
"131526,3.25,3.24,-9.91,0.47,-0.42,-0.29"
"131532,3.01,3.21,-9.69,0.46,-0.40,-0.29"
"131536,2.92,3.25,-9.72,0.45,-0.39,-0.29"
"131542,2.57,3.24,-9.49,0.44,-0.37,-0.29"
"131546,2.26,3.20,-9.62,0.42,-0.35,-0.29"
"131550,2.15,3.27,-9.50,0.40,-0.33,-0.29"
"131556,2.07,3.38,-9.49,0.38,-0.30,-0.29"
"131560,2.08,3.50,-9.36,0.36,-0.28,-0.29"
"131564,2.34,3.67,-9.32,0.34,-0.25,-0.28"
"131570,2.57,3.82,-9.11,0.30,-0.22,-0.29"
"131574,2.72,3.90,-8.93,0.28,-0.20,-0.28"
"131577,2.89,3.92,-8.75,0.27,-0.18,-0.28"
"131581,3.08,3.88,-8.71,0.26,-0.17,-0.28"
"131585,3.24,3.96,-8.64,0.24,-0.15,-0.29"
"131589,3.37,3.93,-8.67,0.22,-0.12,-0.28"
"131593,3.37,4.01,-8.51,0.20,-0.10,-0.28"
"131597,3.44,4.02,-8.58,0.17,-0.07,-0.28"
"131602,3.39,4.16,-8.61,0.15,-0.05,-0.28"
"131606,3.39,4.20,-8.66,0.13,-0.04,-0.28"
"131610,3.24,4.23,-8.61,0.12,-0.02,-0.28"
"131614,3.11,4.22,-8.81,0.10,-0.01,-0.28"
"131617,2.96,4.25,-8.97,0.08,0.01,-0.28"
"131621,2.79,4.35,-8.97,0.06,0.03,-0.28"
"131625,2.64,4.38,-9.04,0.04,0.04,-0.27"
"131629,2.39,4.22,-9.03,0.02,0.05,-0.27"
"131632,2.13,4.33,-9.08,-0.00,0.07,-0.27"
"131636,1.87,4.27,-9.20,-0.02,0.07,-0.27"
"131640,1.68,4.27,-9.27,-0.04,0.09,-0.27"
"131654,1.50,4.10,-9.43,-0.13,0.14,-0.26"
"131658,1.56,4.00,-9.43,-0.14,0.16,-0.26"
"131746,-1.77,0.58,-11.07,-0.34,0.14,-0.21"
"131751,-1.77,0.33,-10.91,-0.33,0.13,-0.20"
"131756,-1.80,0.00,-10.66,-0.31,0.11,-0.20"
"131760,-1.82,-0.33,-10.40,-0.31,0.10,-0.19"
"131764,-1.88,-0.55,-10.22,-0.29,0.08,-0.19"
"131768,-1.88,-0.68,-9.97,-0.28,0.07,-0.18"
"131772,-1.89,-0.78,-9.91,-0.27,0.05,-0.18"
"131777,-1.92,-0.97,-9.66,-0.25,0.04,-0.18"
"131782,-1.97,-1.05,-9.42,-0.23,0.01,-0.17"
"131787,-1.90,-1.09,-9.32,-0.21,-0.00,-0.16"
"131793,-1.75,-1.42,-9.09,-0.18,-0.02,-0.16"
"131797,-1.75,-1.57,-9.00,-0.16,-0.03,-0.16"
"131802,-1.87,-1.54,-8.87,-0.14,-0.06,-0.15"
"131806,-1.96,-1.47,-8.88,-0.12,-0.08,-0.14"
"131810,-1.89,-1.51,-8.90,-0.10,-0.09,-0.14"
"131815,-1.76,-1.71,-8.75,-0.07,-0.09,-0.14"
"131821,-1.65,-1.73,-8.95,-0.04,-0.10,-0.12"
"131825,-1.23,-1.84,-9.00,-0.03,-0.11,-0.11"
"131829,-1.14,-1.77,-9.07,-0.01,-0.11,-0.11"
"131833,-1.65,-1.22,-9.14,0.00,-0.15,-0.10"
"131837,-1.33,-1.12,-9.27,0.02,-0.18,-0.08"
"131841,-1.30,-1.60,-8.72,0.06,-0.17,-0.08"
"131846,-1.00,-1.45,-9.52,0.10,-0.15,-0.10"
"131851,-1.50,-1.77,-8.93,0.09,-0.16,-0.07"
"131858,-1.93,-2.48,-9.49,0.21,-0.29,-0.06"
"131863,-1.80,-1.74,-10.00,0.23,-0.28,-0.07"
"131867,-1.68,-2.10,-9.26,0.18,-0.20,-0.06"
"131871,-1.62,-2.34,-9.27,0.19,-0.21,-0.06"
"131876,-1.50,-1.89,-9.35,0.24,-0.26,-0.06"
"131882,-1.36,-1.48,-9.49,0.28,-0.30,-0.03"
"131886,-1.09,-1.45,-9.36,0.30,-0.31,-0.03"
"131890,-0.91,-1.37,-9.73,0.32,-0.30,-0.04"
"131895,-0.64,-1.05,-9.89,0.33,-0.27,-0.04"
"131900,-0.36,-0.92,-9.72,0.34,-0.29,-0.03"
"131904,-0.04,-0.78,-9.80,0.37,-0.31,-0.03"
"131908,-0.07,-0.75,-10.18,0.40,-0.31,-0.03"
"131912,-0.11,-0.64,-10.18,0.42,-0.32,-0.02"
"131916,0.11,-0.70,-10.36,0.44,-0.33,-0.01"
"131920,-0.02,-0.34,-10.85,0.44,-0.33,-0.01"
"131924,-0.02,0.11,-10.83,0.44,-0.33,0.00"
"131929,0.52,0.34,-10.86,0.43,-0.32,0.01"
"131933,1.07,0.42,-10.98,0.44,-0.28,-0.01"
"131937,1.33,0.69,-11.20,0.46,-0.27,-0.02"
"131940,1.25,1.00,-11.13,0.46,-0.27,-0.02"
"131944,1.38,1.23,-11.06,0.47,-0.30,0.00"
"131948,1.43,1.42,-11.16,0.48,-0.31,0.01"
"131952,1.43,1.42,-11.06,0.49,-0.29,0.00"
"131956,1.44,1.63,-11.16,0.49,-0.28,-0.00"
"131959,1.38,1.69,-11.15,0.49,-0.26,-0.00"
"131963,1.44,1.75,-11.03,0.48,-0.26,0.00"
"131967,1.40,2.03,-10.83,0.46,-0.26,-0.01"
"131971,0.91,2.29,-10.31,0.47,-0.28,-0.00"
"131975,0.62,2.44,-10.59,0.48,-0.30,0.00"
"131979,0.34,2.05,-10.72,0.49,-0.29,0.00"
"131983,0.66,1.64,-10.68,0.50,-0.24,-0.00"
"131986,0.57,1.90,-10.46,0.46,-0.21,-0.01"
"131992,1.03,2.56,-10.51,0.42,-0.22,0.01"
"132042,1.75,4.05,-9.45,0.23,-0.12,0.04"
"132047,1.77,3.93,-9.32,0.21,-0.11,0.04"
"132054,1.63,3.85,-9.21,0.18,-0.10,0.04"
"132057,1.47,3.90,-9.26,0.16,-0.09,0.05"
"132061,1.58,3.98,-9.11,0.14,-0.08,0.05"
"132065,1.57,4.06,-9.10,0.11,-0.07,0.05"
"132069,1.65,4.16,-9.06,0.09,-0.05,0.05"
"132073,1.71,4.08,-8.97,0.07,-0.03,0.05"
"132077,1.76,4.11,-8.87,0.05,-0.02,0.05"
"132081,1.87,4.14,-8.84,0.03,-0.01,0.05"
"132085,1.79,4.14,-8.82,0.01,-0.01,0.05"
"132090,1.73,3.90,-8.67,0.00,-0.00,0.06"
"132093,1.73,3.84,-8.75,-0.02,0.01,0.06"
"132097,1.67,3.73,-8.82,-0.04,0.02,0.06"
"132102,1.68,3.70,-8.74,-0.06,0.04,0.06"
"132106,1.61,3.72,-8.91,-0.08,0.05,0.07"
"132110,1.61,3.64,-8.87,-0.11,0.07,0.07"
"132114,1.61,3.56,-9.03,-0.12,0.07,0.07"
"132118,1.45,3.41,-9.04,-0.13,0.08,0.07"
"132123,1.45,3.44,-9.15,-0.15,0.09,0.07"
"132127,1.42,3.42,-9.37,-0.16,0.10,0.08"
"132130,1.44,3.36,-9.45,-0.19,0.11,0.08"
"132135,1.38,3.25,-9.49,-0.20,0.12,0.08"
"132139,1.22,3.37,-9.59,-0.21,0.12,0.08"
"132143,1.22,3.29,-9.66,-0.22,0.13,0.09"
"132146,1.07,3.30,-9.85,-0.24,0.13,0.09"
"132151,0.93,3.09,-9.93,-0.25,0.14,0.09"
"132154,0.81,2.96,-9.95,-0.26,0.15,0.09"
"132159,0.74,2.80,-10.08,-0.27,0.15,0.09"
"132163,0.78,2.72,-10.28,-0.29,0.17,0.09"
"132167,0.63,2.68,-10.16,-0.30,0.17,0.10"
"132171,0.71,2.57,-10.13,-0.31,0.17,0.10"
"132175,0.62,2.49,-10.24,-0.31,0.18,0.10"
"132179,0.57,2.23,-10.28,-0.32,0.18,0.10"
"132183,0.56,1.98,-10.33,-0.32,0.18,0.10"
"132187,0.62,1.85,-10.35,-0.32,0.19,0.11"
"132191,0.56,1.63,-10.50,-0.33,0.20,0.11"
"132195,0.61,1.63,-10.46,-0.34,0.21,0.11"
"132199,0.65,1.44,-10.64,-0.34,0.21,0.11"
"132203,0.72,1.45,-10.57,-0.34,0.21,0.11"
"132207,0.58,1.41,-10.51,-0.34,0.21,0.12"
"132210,0.54,1.31,-10.67,-0.33,0.21,0.12"
"132214,0.34,1.23,-10.64,-0.33,0.20,0.13"
"132218,0.31,1.18,-10.59,-0.33,0.20,0.13"
"132222,0.20,1.01,-10.53,-0.32,0.21,0.13"
"132225,0.11,0.79,-10.65,-0.32,0.21,0.13"
"132229,-0.02,0.56,-10.46,-0.31,0.21,0.13"
"132233,-0.07,0.34,-10.38,-0.30,0.20,0.14"
"132237,-0.25,0.16,-10.33,-0.29,0.20,0.14"
"132241,-0.43,-0.10,-10.28,-0.28,0.19,0.14"
"132245,-0.57,-0.25,-10.19,-0.27,0.18,0.15"
"132249,-0.69,-0.36,-10.13,-0.26,0.18,0.15"
"132253,-0.78,-0.40,-10.06,-0.25,0.17,0.16"
"132257,-0.82,-0.48,-9.97,-0.24,0.17,0.16"
"132293,-0.99,-0.84,-9.36,-0.10,0.11,0.19"
"132305,-1.09,-1.13,-9.38,-0.05,0.09,0.20"
"132309,-1.12,-1.08,-9.53,-0.03,0.08,0.20"
"132313,-1.11,-1.07,-9.27,-0.02,0.07,0.21"
"132317,-1.17,-1.21,-9.38,-0.02,0.06,0.22"
"132321,-1.24,-1.22,-9.27,0.01,0.05,0.22"
"132325,-1.26,-1.09,-9.29,0.03,0.04,0.22"
"132329,-1.24,-1.01,-9.40,0.04,0.03,0.22"
"132332,-1.23,-1.05,-9.44,0.05,0.03,0.23"
"132337,-1.29,-1.01,-9.30,0.07,0.02,0.23"
"132340,-1.04,-0.87,-9.61,0.09,0.02,0.24"
"132344,-0.88,-0.63,-9.63,0.09,0.02,0.25"
"132348,-0.84,-0.63,-9.16,0.09,0.01,0.25"
"132352,-1.03,-0.65,-9.23,0.11,-0.01,0.24"
"132356,-0.89,-0.41,-9.80,0.16,-0.04,0.25"
"132361,-1.00,-0.79,-9.27,0.18,-0.04,0.25"
"132381,-0.80,-0.33,-10.09,0.23,-0.08,0.26"
"132386,-0.71,0.12,-9.98,0.25,-0.09,0.26"
"132391,-0.68,0.35,-10.08,0.23,-0.07,0.27"
"132396,-0.42,0.38,-10.16,0.24,-0.07,0.27"
"132400,-0.30,0.44,-10.15,0.27,-0.08,0.27"
"132406,-0.09,0.59,-10.49,0.28,-0.09,0.27"
"132410,-0.11,0.84,-10.38,0.27,-0.09,0.27"
"132415,-0.06,1.08,-10.35,0.27,-0.10,0.28"
"132419,-0.13,1.28,-10.53,0.27,-0.10,0.28"
"132423,-0.03,1.45,-10.39,0.28,-0.11,0.28"
"132427,0.00,1.51,-10.76,0.28,-0.10,0.28"
"132431,0.14,1.75,-10.56,0.27,-0.10,0.28"
"132435,0.30,1.72,-10.24,0.27,-0.09,0.28"
"132439,0.50,1.86,-10.49,0.27,-0.09,0.28"
"132443,0.57,1.94,-10.38,0.27,-0.09,0.28"
"132447,0.78,1.96,-10.24,0.27,-0.09,0.28"
"132451,0.82,2.22,-10.43,0.26,-0.09,0.28"
"132455,0.83,2.39,-10.40,0.25,-0.08,0.29"
"132460,0.92,2.40,-9.98,0.24,-0.08,0.29"
"132464,0.96,2.76,-10.01,0.23,-0.08,0.29"
"132467,1.04,2.90,-10.09,0.23,-0.08,0.29"
"132472,1.12,3.00,-9.84,0.21,-0.07,0.29"
"132476,1.37,3.10,-9.81,0.20,-0.05,0.29"
"132480,1.35,3.13,-9.84,0.19,-0.04,0.29"
"132484,1.39,3.10,-9.63,0.18,-0.04,0.29"
"132488,1.46,3.20,-9.47,0.17,-0.03,0.29"
"132492,1.42,3.42,-9.55,0.15,-0.03,0.29"
"132497,1.45,3.46,-9.48,0.13,-0.02,0.29"
"132501,1.41,3.47,-9.42,0.11,-0.01,0.30"
"132504,1.42,3.47,-9.52,0.10,0.00,0.29"
"132510,1.38,3.47,-9.40,0.09,0.01,0.29"
"132513,1.43,3.60,-9.46,0.07,0.01,0.30"
"132517,1.61,3.43,-9.44,0.05,0.04,0.29"
"132521,1.62,3.55,-9.39,0.03,0.06,0.29"
"132525,1.66,3.50,-9.36,0.02,0.06,0.29"
"132529,1.83,3.46,-9.31,0.00,0.06,0.29"
"132533,1.86,3.56,-9.41,-0.00,0.07,0.29"
"132537,1.76,3.55,-9.44,-0.03,0.09,0.29"
"132541,1.77,3.56,-9.45,-0.05,0.10,0.30"
"132546,1.87,3.50,-9.34,-0.07,0.12,0.30"
"132550,1.86,3.59,-9.34,-0.08,0.13,0.29"
"132554,2.09,3.46,-9.27,-0.09,0.14,0.29"
"132558,2.11,3.41,-9.29,-0.11,0.17,0.28"
"132562,2.12,3.29,-9.27,-0.12,0.18,0.29"
"132566,1.91,3.11,-9.33,-0.13,0.19,0.29"
"132570,1.80,3.08,-9.27,-0.14,0.18,0.29"
"132574,1.70,3.04,-9.31,-0.16,0.18,0.29"
"132578,1.52,3.17,-9.47,-0.17,0.19,0.29"
"132582,1.47,3.24,-9.49,-0.19,0.22,0.28"
"132585,1.26,3.33,-9.57,-0.21,0.24,0.28"
"132589,1.35,2.76,-9.36,-0.21,0.24,0.30"
"132593,1.54,2.34,-9.48,-0.20,0.25,0.28"
"132597,1.10,2.67,-9.86,-0.22,0.25,0.27"
"132600,1.14,3.01,-10.16,-0.25,0.24,0.29"
"132604,1.33,2.96,-9.85,-0.28,0.27,0.29"
"132608,1.26,2.76,-9.72,-0.28,0.30,0.27"
"132620,0.95,2.41,-10.38,-0.27,0.27,0.29"
"132625,0.68,2.56,-10.55,-0.30,0.31,0.29"
"132632,0.75,2.13,-10.19,-0.33,0.34,0.28"
"132636,0.81,1.94,-10.44,-0.31,0.32,0.27"
"132641,0.67,1.89,-10.60,-0.30,0.32,0.27"
"132646,0.65,1.88,-10.55,-0.32,0.33,0.29"
"132649,0.61,1.61,-10.61,-0.33,0.34,0.29"
"132653,0.53,1.32,-10.43,-0.32,0.34,0.28"
"132657,0.39,1.29,-10.49,-0.32,0.34,0.28"
"132661,0.32,1.22,-10.54,-0.32,0.33,0.28"
"132665,0.35,1.08,-10.59,-0.32,0.34,0.29"
"132669,0.14,1.08,-10.43,-0.32,0.35,0.29"
"132672,0.07,1.05,-10.39,-0.32,0.35,0.29"
"132677,-0.06,1.00,-10.36,-0.31,0.35,0.29"
"132682,-0.08,0.65,-10.33,-0.30,0.34,0.30"
"132686,-0.24,0.59,-10.18,-0.29,0.33,0.30"
"132690,-0.37,0.70,-10.33,-0.29,0.33,0.30"
"132694,-0.47,0.63,-10.31,-0.29,0.33,0.30"
"132697,-0.51,0.45,-10.12,-0.29,0.33,0.31"
"132702,-0.43,0.28,-10.10,-0.27,0.34,0.30"
"132706,-0.44,0.11,-10.05,-0.26,0.33,0.30"
"132710,-0.56,0.07,-10.17,-0.26,0.32,0.30"
"132714,-0.58,-0.09,-10.17,-0.25,0.32,0.31"
"132718,-0.54,-0.42,-9.88,-0.23,0.31,0.31"
"132722,-0.73,-0.14,-9.92,-0.22,0.29,0.30"
"132727,-0.98,0.10,-10.21,-0.21,0.28,0.31"
"132731,-1.07,-0.24,-10.03,-0.21,0.29,0.32"
"132735,-0.98,-0.75,-9.53,-0.17,0.28,0.32"
"132752,-1.09,-0.53,-9.76,-0.13,0.26,0.31"
"132761,-1.33,-0.26,-9.62,-0.12,0.22,0.33"
"132766,-1.32,-0.82,-9.42,-0.08,0.18,0.33"
"132771,-1.23,-0.34,-10.12,-0.06,0.20,0.30"
"132776,-1.00,-0.33,-9.72,-0.08,0.23,0.31"
"132781,-0.94,-0.73,-9.27,-0.07,0.22,0.33"
"132787,-1.02,-0.85,-9.41,0.01,0.14,0.31"
"132791,-1.41,-0.11,-10.19,0.00,0.12,0.32"
