"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"360294,-1.84,1.52,-8.09,0.09,-0.39,0.34"
"360298,-1.65,0.96,-7.76,0.10,-0.35,0.32"
"360303,-1.38,0.20,-8.02,0.13,-0.39,0.31"
"360307,-0.98,-0.14,-8.17,0.15,-0.41,0.32"
"360313,-0.69,-0.28,-8.95,0.14,-0.42,0.31"
"360317,-0.57,0.11,-9.43,0.12,-0.40,0.31"
"360323,0.28,0.99,-10.33,0.06,-0.36,0.33"
"360327,0.98,1.53,-10.34,0.04,-0.34,0.34"
"360331,1.56,2.34,-10.54,0.04,-0.33,0.33"
"360336,1.77,2.77,-10.78,0.05,-0.36,0.33"
"360340,1.89,2.48,-10.69,0.10,-0.39,0.33"
"360345,1.93,2.23,-10.98,0.13,-0.40,0.31"
"360349,2.24,1.90,-11.18,0.13,-0.38,0.30"
"360352,2.53,2.31,-11.90,0.09,-0.32,0.30"
"360356,2.84,2.66,-12.00,0.04,-0.27,0.30"
"360360,3.39,2.68,-11.46,0.00,-0.23,0.32"
"360364,4.03,2.57,-11.27,-0.01,-0.19,0.32"
"360368,4.44,2.42,-11.55,0.01,-0.16,0.30"
"360372,5.51,3.03,-12.46,0.02,-0.14,0.28"
"360378,9.58,6.04,-15.68,-0.15,0.13,0.24"
"360381,14.78,10.19,-15.67,-0.44,0.56,0.19"
"360387,18.76,12.39,-16.21,-1.15,1.59,0.21"
"360391,20.00,11.77,-16.41,-1.47,1.87,0.33"
"360395,19.12,6.10,-14.86,-1.69,2.05,0.44"
"360398,12.79,0.22,-10.12,-1.65,2.08,0.52"
"360402,4.32,-5.56,-2.26,-1.19,1.48,0.68"
"360406,-0.99,-10.69,0.65,-0.02,0.14,0.81"
"360410,-8.04,-16.41,2.09,1.22,-0.98,0.72"
"360414,-13.83,-17.91,1.35,2.65,-2.30,0.30"
"360418,-32.08,7.43,-22.28,3.97,-3.53,-0.38"
"360422,-33.95,28.89,-46.65,1.87,-2.90,1.40"
"360426,-10.16,-8.20,0.83,-1.09,-0.64,1.06"
"360430,-17.08,-3.16,6.87,-0.43,0.12,-0.24"
"360434,-16.45,-4.07,13.70,0.40,0.24,0.53"
"360438,-11.01,-6.81,12.15,1.25,0.58,1.48"
"360441,-0.76,-8.52,1.96,2.12,0.77,1.79"
"360446,0.07,-4.58,-1.58,2.00,1.42,0.91"
"360450,-1.93,-0.11,0.32,1.55,1.55,0.37"
"360496,-3.90,12.33,-22.75,0.99,-0.79,0.24"
"360501,-2.55,1.78,-21.05,-0.65,-0.30,1.50"
"360506,0.15,1.05,-11.19,-0.42,0.56,0.57"
"360510,-3.88,7.29,-11.33,-0.11,0.75,0.36"
"360513,-5.05,5.69,-10.77,0.04,0.21,0.61"
"360517,-2.48,-2.23,-14.01,0.33,-0.17,0.71"
"360521,-6.79,-1.76,-15.21,0.49,-0.20,0.50"
"360525,-9.21,1.03,-14.46,0.36,-0.32,0.62"
"360529,-10.51,-1.09,-10.67,0.00,-0.36,0.80"
"360533,-10.60,-3.05,-8.83,0.06,-0.41,0.73"
"360536,-10.15,-1.90,-7.95,0.20,-0.41,0.57"
"360542,-6.80,-1.43,-7.41,0.22,-0.26,0.54"
"360548,-3.20,-1.49,-8.32,0.04,0.08,0.57"
"360552,0.18,-0.51,-8.83,-0.18,0.25,0.48"
"360558,2.47,1.34,-7.12,-0.38,0.36,0.50"
"360562,3.64,2.03,-5.76,-0.34,0.26,0.60"
"360566,4.14,1.50,-4.47,-0.16,0.01,0.66"
"360571,5.02,0.44,-5.17,0.05,-0.15,0.62"
"360574,4.81,0.25,-5.76,0.17,-0.18,0.55"
"360578,4.02,1.33,-5.39,0.23,-0.22,0.51"
"360582,3.14,2.13,-5.26,0.23,-0.28,0.54"
"360586,2.22,2.59,-5.41,0.24,-0.40,0.57"
"360590,0.97,2.84,-5.95,0.26,-0.45,0.58"
"360596,-1.44,3.00,-7.09,0.23,-0.43,0.60"
"360600,-2.20,1.95,-7.70,0.16,-0.33,0.62"
"360604,-2.58,1.05,-7.89,0.12,-0.21,0.60"
"360612,-3.40,0.47,-8.49,0.09,-0.19,0.55"
"360616,-3.93,0.36,-9.42,0.10,-0.26,0.57"
"360621,-4.06,-0.07,-10.43,0.11,-0.30,0.57"
"360625,-4.12,-0.31,-11.96,0.12,-0.29,0.55"
"360631,-3.78,-0.01,-13.26,0.10,-0.25,0.52"
"360635,-3.28,0.33,-13.52,0.05,-0.25,0.52"
"360640,-2.64,1.16,-14.05,0.04,-0.30,0.54"
"360645,-2.22,1.76,-13.91,0.06,-0.35,0.55"
"360650,-1.20,2.40,-13.99,0.09,-0.40,0.55"
"360655,-0.70,2.86,-13.59,0.07,-0.38,0.54"
"360660,0.09,3.15,-12.59,0.05,-0.37,0.54"
"360664,0.63,3.21,-11.94,0.04,-0.37,0.53"
"360667,0.99,3.16,-11.28,0.05,-0.38,0.53"
"360673,1.41,2.55,-10.54,0.06,-0.40,0.52"
"360677,1.20,2.39,-9.69,0.06,-0.40,0.50"
"360681,0.81,2.15,-8.96,0.06,-0.44,0.51"
"360685,0.30,2.00,-8.72,0.06,-0.47,0.53"
"360688,-0.10,1.50,-8.15,0.08,-0.49,0.54"
"360692,-0.15,1.35,-7.93,0.09,-0.49,0.52"
"360696,-0.46,1.28,-7.62,0.07,-0.45,0.50"
"360700,-0.71,1.12,-7.63,0.03,-0.43,0.51"
"360704,-0.88,0.74,-7.43,0.02,-0.43,0.52"
"360758,9.05,5.24,-16.11,-0.19,0.13,0.40"
"360763,16.85,9.15,-16.62,-0.57,0.78,0.31"
"360768,18.23,9.33,-18.25,-1.10,1.52,0.32"
"360772,19.53,6.93,-18.43,-1.37,1.80,0.43"
"360776,17.48,3.88,-15.00,-1.60,2.11,0.52"
"360779,13.04,0.43,-10.69,-1.59,1.98,0.65"
"360783,4.49,-4.40,-2.25,-1.04,1.12,0.85"
"360787,-0.10,-11.30,1.54,-0.06,-0.00,1.03"
"360791,-8.17,-15.26,2.84,1.22,-1.08,0.84"
"360796,-15.71,-15.14,0.77,3.16,-2.98,0.20"
"360800,-41.33,34.54,-54.88,3.39,-3.85,-0.06"
"360804,-22.69,-2.03,-14.04,-0.89,-2.27,2.05"
"360808,-11.17,-6.58,4.63,-1.28,-0.68,0.21"
"360812,-16.66,-2.22,5.92,-0.30,-0.21,-0.11"
"360816,-8.07,-1.95,9.91,0.31,-0.02,0.79"
"360820,-6.93,-3.66,8.55,1.16,0.49,1.69"
"360824,-1.99,-4.70,4.58,1.81,0.72,1.85"
"360827,0.53,-4.29,-0.96,1.85,0.96,1.31"
"360831,1.23,-2.22,-2.60,1.60,1.25,0.71"
"360886,-3.02,1.66,-11.44,-0.15,0.39,0.85"
"360890,-4.99,4.80,-14.62,-0.07,0.70,0.67"
"360895,-4.08,0.07,-11.40,0.04,0.36,0.83"
"360899,-4.56,-1.68,-11.46,0.24,-0.02,0.88"
"360904,-8.58,0.68,-13.23,0.32,-0.49,0.91"
"360908,-10.84,0.76,-11.41,0.16,-0.60,1.05"
"360914,-10.02,-0.67,-8.39,0.13,-0.50,0.91"
"360919,-8.08,0.93,-8.59,0.16,-0.25,0.78"
"360924,-3.57,0.24,-8.84,0.03,0.08,0.81"
"360928,-0.69,0.08,-9.41,-0.14,0.26,0.76"
"360934,1.80,0.87,-7.64,-0.20,0.20,0.78"
"360939,3.74,0.56,-7.03,-0.13,0.05,0.84"
"360944,4.69,-0.33,-7.13,-0.05,-0.04,0.85"
"360948,4.97,-0.23,-6.93,0.02,-0.06,0.82"
"360953,4.63,0.66,-5.96,0.01,-0.08,0.84"
"360957,4.27,0.92,-5.36,0.02,-0.16,0.87"
"360964,3.11,1.01,-4.62,0.20,-0.32,0.84"
"360967,1.68,1.50,-5.04,0.35,-0.43,0.79"
"360973,-0.92,3.04,-7.96,0.49,-0.61,0.76"
"360978,-3.55,3.46,-9.65,0.32,-0.59,0.87"
"360982,-4.16,2.03,-8.88,0.14,-0.43,0.94"
"360987,-4.03,0.98,-8.79,0.04,-0.13,0.81"
"360991,-4.35,1.46,-9.14,0.02,-0.09,0.78"
"360996,-3.89,0.99,-9.19,0.06,-0.21,0.81"
"361000,-3.36,0.50,-10.13,0.12,-0.30,0.80"
"361004,-3.17,0.98,-11.82,0.14,-0.33,0.77"
"361009,-2.53,1.47,-12.60,0.08,-0.28,0.77"
"361012,-1.93,1.58,-12.71,0.00,-0.24,0.77"
"361016,-1.32,1.89,-12.77,-0.01,-0.24,0.76"
"361020,-0.85,2.22,-12.87,0.02,-0.28,0.77"
"361024,-0.22,2.22,-12.86,0.06,-0.32,0.77"
"361028,0.09,2.12,-12.87,0.08,-0.36,0.76"
"361031,0.42,2.33,-12.62,0.08,-0.37,0.75"
"361035,0.61,2.72,-12.21,0.04,-0.36,0.76"
"361039,0.81,3.06,-11.39,0.00,-0.35,0.77"
"361043,1.05,3.22,-10.70,-0.01,-0.35,0.77"
"361047,0.56,3.11,-9.94,-0.01,-0.36,0.77"
"361051,0.11,2.79,-9.53,0.03,-0.44,0.77"
"361054,-0.61,2.64,-9.67,0.07,-0.49,0.76"
"361058,-1.12,2.56,-9.68,0.07,-0.50,0.75"
"361105,1.43,2.18,-10.49,-0.11,-0.33,0.69"
"361109,3.64,2.39,-11.91,-0.11,-0.26,0.67"
"361114,8.51,3.94,-14.60,-0.19,0.10,0.59"
"361118,13.18,5.57,-15.94,-0.52,0.64,0.50"
"361123,14.62,4.69,-18.25,-0.89,1.18,0.50"
"361127,16.30,2.78,-18.23,-1.13,1.56,0.52"
"361131,14.39,0.23,-15.45,-1.37,1.88,0.65"
"361135,11.02,-2.04,-11.33,-1.43,1.67,0.78"
"361139,3.72,-4.46,-2.80,-0.89,0.81,0.95"
"361142,-0.29,-7.74,0.58,0.07,-0.31,1.08"
"361152,-19.11,0.99,-11.01,3.54,-3.39,0.05"
"361240,-6.36,7.34,-20.02,0.34,-0.53,1.44"
"361244,-2.60,-1.31,-12.85,-0.21,0.05,1.35"
"361248,-3.24,2.34,-14.44,-0.07,0.46,0.90"
"361252,-5.63,4.91,-13.20,-0.00,0.36,0.93"
"361258,-4.84,0.09,-10.82,0.18,-0.20,1.13"
"361262,-7.00,0.87,-12.09,0.35,-0.47,1.03"
"361268,-8.92,2.57,-10.19,0.18,-0.49,1.12"
"361272,-7.26,1.18,-7.72,0.03,-0.35,1.08"
"361278,-4.30,1.68,-7.38,0.03,-0.00,0.91"
"361282,-2.52,1.02,-6.82,-0.00,0.10,0.89"
"361286,0.06,0.20,-6.69,-0.00,0.09,0.91"
"361291,1.97,-0.65,-6.66,0.02,0.03,0.92"
"361295,2.95,-0.77,-6.93,0.01,0.01,0.93"
"361300,3.80,-0.46,-7.05,-0.05,0.03,0.96"
"361306,4.07,-0.17,-6.58,-0.09,0.01,1.00"
"361310,3.99,0.12,-6.24,-0.05,-0.04,1.01"
"361316,3.47,0.46,-5.68,0.10,-0.18,0.99"
"361320,2.31,0.85,-5.81,0.30,-0.36,0.93"
"361326,-0.61,2.77,-7.90,0.49,-0.57,0.89"
"361330,-3.28,4.70,-10.86,0.43,-0.70,0.96"
"361336,-4.32,2.90,-10.72,0.05,-0.41,1.10"
"361340,-4.21,2.29,-10.45,-0.02,-0.13,0.92"
"361345,-4.38,3.28,-10.33,-0.01,-0.05,0.88"
"361349,-4.20,2.28,-9.97,0.05,-0.22,0.93"
"361355,-3.92,1.61,-11.56,0.15,-0.42,0.90"
"361358,-4.34,2.20,-12.23,0.11,-0.42,0.90"
"361363,-3.57,2.05,-12.26,0.02,-0.35,0.92"
"361368,-2.45,2.04,-11.94,-0.05,-0.27,0.87"
"361372,-1.31,2.17,-11.49,-0.03,-0.27,0.85"
"361376,-0.22,2.34,-11.49,-0.01,-0.29,0.85"
"361382,1.19,2.33,-11.26,-0.02,-0.31,0.85"
"361387,2.01,2.37,-10.66,-0.04,-0.30,0.85"
"361391,2.38,2.37,-9.98,-0.06,-0.29,0.85"
"361396,2.64,2.07,-8.94,-0.07,-0.30,0.86"
"361400,2.39,1.96,-8.39,-0.05,-0.33,0.86"
"361405,1.66,1.82,-8.13,0.00,-0.41,0.86"
"361409,0.84,1.91,-8.14,0.03,-0.47,0.85"
"361415,-0.98,2.29,-8.42,0.02,-0.53,0.86"
"361418,-1.83,2.43,-8.82,-0.02,-0.51,0.87"
"361425,-2.12,1.76,-8.83,-0.07,-0.40,0.85"
"361429,-1.98,1.65,-9.09,-0.08,-0.35,0.81"
"361435,-1.17,1.59,-9.65,-0.10,-0.33,0.80"
"361438,-0.50,1.45,-9.76,-0.11,-0.32,0.80"
"361443,1.13,1.56,-11.55,-0.12,-0.29,0.78"
"361449,11.20,1.88,-17.94,-0.27,0.55,0.57"
"361455,13.99,-1.04,-20.00,-0.69,1.57,0.47"
"361459,13.95,-4.45,-20.26,-1.21,2.10,0.57"
"361465,10.29,-6.17,-12.24,-1.52,1.96,0.82"
"361471,4.44,-5.29,0.81,-1.19,0.89,1.06"
"361475,0.66,-6.17,4.64,0.23,-0.71,0.98"
"361479,-4.27,-6.61,4.60,1.99,-1.92,0.54"
"361484,-36.61,46.28,-41.36,4.46,-4.42,-0.62"
"361489,-17.39,13.28,-20.45,-1.67,-3.11,2.00"
"361494,-5.71,1.79,-3.67,-1.80,-0.61,-1.04"
"361498,-25.25,7.19,7.74,-0.51,2.36,-0.83"
"361503,-9.26,0.80,10.94,0.87,2.73,0.66"
"361507,-3.17,1.29,4.73,1.67,2.53,1.03"
"361510,-4.32,5.01,0.14,1.56,2.32,0.96"
"361514,-2.01,11.13,-5.56,0.73,1.66,0.92"
"361518,0.97,8.21,-0.56,-2.01,-0.27,0.32"
"361522,-4.87,3.14,5.44,-2.13,-1.19,1.02"
"361526,5.32,-0.55,1.97,-1.80,-1.87,1.43"
"361529,10.46,6.26,-18.53,-1.72,-2.64,1.10"
"361533,23.56,-30.03,-41.13,0.59,0.61,0.56"
"361537,-1.75,-7.04,-5.92,0.99,0.15,-0.22"
"361541,14.11,0.66,-8.99,0.26,1.12,0.72"
"361546,7.35,-12.52,-10.59,-1.45,0.65,0.97"
"361550,8.37,-8.48,-13.06,-1.59,0.43,0.49"
"361556,9.66,4.57,-6.94,-0.30,0.24,0.49"
"361560,0.68,3.42,0.76,0.65,-1.22,0.66"
"361565,-0.33,0.97,-5.04,2.01,-2.17,0.52"
"361570,-2.15,5.51,-21.20,2.95,-2.50,0.01"
"361575,-15.08,18.72,-23.55,0.60,-1.41,0.94"
"361581,-4.89,-4.72,-5.34,-0.27,0.58,0.53"
"361585,-4.81,9.97,-25.09,-0.09,1.08,0.41"
"361591,-6.38,3.08,-4.77,-0.90,0.86,0.71"
"361594,-1.87,1.16,-2.50,-0.28,-0.14,0.75"
"361598,-5.02,2.00,-4.69,0.23,-0.57,0.49"
"361603,-7.59,7.21,-14.18,0.51,-1.01,0.53"
"361607,-3.52,-0.66,-9.06,0.16,-0.60,0.63"
"361613,-0.71,-1.62,-10.67,0.00,0.23,0.36"
"361617,1.22,-0.54,-10.74,-0.28,0.49,0.31"
"361623,3.69,-0.73,-8.58,-0.54,0.49,0.54"
"361627,4.35,-1.96,-7.62,-0.62,0.40,0.69"
"361633,5.47,-3.34,-6.43,-0.55,0.36,0.68"
"361637,5.38,-3.02,-5.35,-0.43,0.32,0.61"
"361644,4.91,-1.26,-3.96,-0.15,0.07,0.54"
"361648,3.78,-0.75,-3.51,0.09,-0.16,0.50"
"361653,2.24,-0.03,-3.91,0.51,-0.55,0.42"
"361657,0.75,0.75,-5.25,0.86,-0.93,0.32"
"361663,-4.90,7.80,-13.75,1.21,-1.22,0.21"
"361666,-9.69,11.89,-18.93,0.65,-1.14,0.53"
"361672,-3.50,-1.44,-8.75,-0.28,-0.08,0.75"
"361676,-3.70,3.63,-12.74,-0.14,0.41,0.28"
"361682,-3.54,3.34,-8.63,-0.22,0.30,0.48"
"361686,-1.11,0.24,-8.85,-0.06,-0.24,0.54"
"361692,-1.76,0.57,-12.96,0.22,-0.37,0.33"
"361697,-2.08,2.77,-13.88,0.13,-0.30,0.42"
"361702,-0.15,0.56,-12.87,-0.16,-0.10,0.49"
"361706,1.26,0.44,-12.53,-0.16,0.03,0.37"
"361710,1.91,1.08,-11.64,-0.11,0.06,0.36"
"361716,3.17,0.41,-10.68,-0.08,-0.02,0.42"
"361720,3.38,0.24,-10.00,-0.07,-0.06,0.42"
"361726,3.04,1.22,-8.20,-0.04,-0.15,0.43"
"361730,2.05,1.64,-7.60,0.01,-0.24,0.44"
"361736,0.18,2.29,-7.92,0.15,-0.44,0.43"
"361740,-1.44,3.30,-8.71,0.19,-0.50,0.41"
"361746,-2.94,3.49,-9.22,0.04,-0.42,0.48"
"361751,-2.54,2.44,-8.29,-0.11,-0.17,0.43"
"361756,-2.31,2.40,-7.98,-0.10,-0.08,0.36"
"361760,-1.90,1.92,-7.66,-0.08,-0.12,0.36"
"361766,-0.95,0.66,-8.69,-0.02,-0.22,0.35"
"361770,-0.42,0.40,-9.46,-0.01,-0.21,0.33"
"361774,0.19,0.46,-10.17,-0.05,-0.15,0.32"
"361781,1.89,0.06,-10.98,-0.13,-0.04,0.32"
"361787,2.97,0.48,-11.02,-0.15,0.01,0.33"
"361791,3.21,0.38,-11.25,-0.12,0.00,0.34"
"361796,3.67,-0.43,-10.87,-0.06,-0.06,0.34"
"361801,4.77,-0.10,-12.67,-0.02,-0.05,0.30"
"361806,8.47,0.26,-18.22,0.00,0.23,0.26"
"361809,12.11,-1.11,-19.75,-0.09,0.71,0.18"
"361815,13.30,-5.44,-22.11,-0.66,2.00,0.15"
"361821,12.37,-9.84,-19.52,-1.19,2.64,0.33"
"361824,10.81,-8.16,-10.83,-1.39,2.45,0.54"
"361828,8.19,-6.14,-1.84,-1.30,1.81,0.81"
"361832,4.07,-5.43,4.08,-0.57,0.63,0.95"
"361836,2.13,-5.65,4.16,0.79,-0.64,0.64"
"361840,-5.46,-2.72,4.14,2.66,-1.65,0.08"
"361843,-16.28,10.01,-4.82,5.22,-3.69,-0.65"
"361847,-57.34,86.03,-52.81,1.78,-4.09,1.25"
"361851,0.39,-6.52,-11.60,-2.10,-2.16,1.75"
"361855,-9.89,6.89,11.94,-1.24,2.77,-1.18"
"361859,-26.66,13.27,7.95,1.79,5.44,-0.44"
"361863,-23.92,9.03,8.30,2.53,5.31,0.62"
"361867,-1.72,13.58,-2.19,2.51,4.45,0.91"
"361871,0.93,12.07,-2.08,0.50,3.40,-0.20"
"361874,-9.71,7.60,14.74,-1.44,0.82,0.04"
"361878,-2.67,2.66,11.45,-0.11,-0.02,0.99"
"361882,1.90,1.55,6.37,-0.30,-1.24,0.35"
"361888,-5.28,0.80,4.37,-0.16,-2.51,0.20"
"361892,-5.28,4.04,-0.80,-0.41,-3.51,0.22"
"361896,-6.79,4.40,-2.69,-1.06,-4.36,0.48"
"361956,-6.85,5.57,-8.09,-0.74,0.85,0.32"
"361961,-4.05,4.94,-5.86,-0.47,0.04,0.35"
"361965,-6.98,6.50,-7.42,-0.12,-0.61,0.30"
"361971,-6.97,6.12,-7.59,-0.09,-0.74,0.35"
"361975,-4.35,3.60,-7.18,-0.17,-0.46,0.28"
"361980,1.26,0.44,-14.18,-0.07,0.01,0.13"
"361984,1.30,-3.10,-10.99,-0.05,0.31,-0.05"
"361988,3.29,-2.52,-10.19,-0.15,0.25,0.01"
"361992,4.01,-2.49,-9.89,-0.46,0.27,0.23"
"361996,4.00,-3.13,-9.26,-0.76,0.23,0.37"
"362000,4.64,-3.08,-6.60,-0.79,0.18,0.43"
"362004,4.82,-2.68,-4.87,-0.73,0.15,0.41"
"362007,4.74,-2.40,-4.12,-0.58,0.09,0.34"
"362059,-0.73,0.49,-14.17,-0.01,-0.33,0.07"
"362063,-0.57,2.35,-15.00,-0.14,-0.28,0.09"
"362068,-0.13,1.67,-13.66,-0.38,-0.20,0.24"
"362072,1.80,0.47,-14.09,-0.38,-0.13,0.22"
"362076,1.55,0.09,-12.74,-0.28,-0.09,0.12"
"362081,2.78,-0.11,-12.98,-0.18,-0.12,0.11"
"362085,2.62,-0.36,-12.39,-0.19,-0.13,0.13"
"362091,3.18,-0.36,-11.26,-0.22,-0.15,0.18"
"362095,3.27,-0.43,-10.43,-0.23,-0.15,0.20"
"362099,3.01,-0.09,-9.96,-0.21,-0.16,0.18"
"362103,1.96,0.43,-8.79,-0.16,-0.25,0.18"
"362111,-0.31,1.93,-9.31,0.01,-0.50,0.19"
"362116,-1.69,3.18,-9.50,-0.05,-0.51,0.22"
"362120,-2.09,3.10,-8.58,-0.16,-0.40,0.24"
"362126,-1.71,2.28,-7.76,-0.26,-0.15,0.18"
"362130,-0.87,1.54,-7.15,-0.22,-0.07,0.12"
"362135,-0.13,0.51,-7.46,-0.18,-0.10,0.10"
"362139,0.60,0.13,-8.22,-0.15,-0.14,0.09"
"362143,0.90,-0.05,-8.60,-0.16,-0.14,0.10"
"362151,1.98,-0.70,-9.71,-0.20,-0.04,0.11"
"362156,2.74,-0.72,-9.93,-0.21,0.01,0.09"
"362160,3.48,-0.73,-9.94,-0.22,0.04,0.10"
"362165,4.06,-1.13,-10.44,-0.23,0.08,0.10"
"362169,4.20,-1.22,-10.39,-0.19,0.10,0.09"
"362174,4.41,-1.32,-10.40,-0.16,0.10,0.09"
"362178,4.32,-1.38,-10.60,-0.12,0.08,0.09"
"362181,3.92,-1.29,-10.89,-0.06,0.04,0.09"
"362185,4.51,-1.03,-11.93,0.02,-0.02,0.06"
"362189,6.95,-1.25,-16.56,0.14,0.20,0.01"
"362193,9.07,-4.08,-19.12,0.12,0.70,-0.09"
"362197,10.33,-7.16,-19.50,-0.06,1.37,-0.09"
"362201,10.62,-10.37,-20.23,-0.47,2.21,-0.02"
"362205,9.83,-10.88,-17.46,-0.98,2.38,0.07"
"362210,7.27,-7.86,-9.18,-1.12,1.95,0.33"
"362226,-11.44,11.26,-6.25,4.42,-2.84,-0.84"
"362230,-44.37,73.56,-46.64,1.75,-3.07,0.68"
"362234,1.39,-4.19,-9.35,-1.62,-1.39,1.22"
"362238,-5.77,9.71,-7.85,-0.76,2.30,-1.35"
"362242,-21.80,13.55,3.17,1.06,4.66,-0.78"
"362246,-11.84,8.71,6.97,1.93,4.49,-0.07"
"362251,-6.72,12.07,-0.49,2.19,4.09,0.34"
"362255,1.56,11.64,1.07,0.52,2.47,-0.57"
"362258,-8.33,5.66,12.25,-0.72,0.92,-0.09"
"362262,-0.52,1.34,7.58,0.16,-0.13,0.55"
"362266,1.12,0.08,5.41,-0.19,-1.11,-0.09"
"362270,-4.98,-0.21,5.69,-0.24,-1.92,-0.21"
"362283,49.62,-1.47,-99.16,0.66,-2.07,1.99"
"362287,-27.70,-14.49,1.95,0.98,2.21,-1.67"
"362293,16.18,2.78,-10.94,0.76,1.62,0.30"
"362298,3.38,-16.15,-20.60,-1.54,0.30,0.15"
"362302,6.10,-9.03,-14.44,-0.92,0.89,-0.10"
"362308,1.56,7.76,-5.83,0.29,0.13,0.15"
"362312,-4.80,4.74,-1.78,0.85,-0.93,0.14"
"362318,-14.53,18.93,-19.99,0.67,-1.48,0.24"
"362322,-5.17,3.38,-10.01,-0.17,-0.48,0.39"
"362328,-3.34,9.56,-19.16,0.32,0.68,-0.41"
"362332,-5.79,6.65,-9.51,0.07,0.73,-0.31"
"362337,-3.09,5.60,-8.60,0.03,0.04,-0.12"
"362341,-6.01,7.39,-9.99,-0.15,-0.26,0.02"
"362345,-6.62,6.35,-8.79,-0.25,-0.45,0.14"
"362348,-5.79,4.80,-6.69,-0.24,-0.29,-0.06"
"362352,-6.00,5.21,-5.55,-0.20,0.07,-0.21"
"362356,-4.48,4.68,-4.80,-0.16,0.09,-0.21"
"362360,-1.99,2.16,-6.72,-0.07,-0.05,-0.16"
"362364,3.05,-2.34,-12.05,0.11,-0.11,-0.15"
"362368,1.80,-4.82,-10.76,0.22,0.21,-0.36"
"362559,4.17,-0.56,-11.09,-0.18,0.01,-0.29"
"362563,4.58,-0.39,-11.94,-0.16,0.02,-0.29"
"362568,7.36,-1.61,-16.89,-0.10,0.22,-0.31"
"362572,9.87,-3.43,-19.34,-0.10,0.83,-0.40"
"362578,12.76,-8.25,-21.88,-0.52,2.17,-0.37"
"362582,11.99,-11.05,-20.18,-1.12,2.67,-0.24"
"362588,10.84,-8.42,-9.72,-1.59,2.53,0.15"
"362592,7.36,-6.29,-0.98,-1.50,1.86,0.54"
"362596,5.10,-5.66,4.66,-0.36,0.34,0.61"
"362600,3.36,-6.29,4.97,1.16,-0.75,0.32"
"362604,-2.33,-2.16,4.12,3.03,-1.64,-0.16"
"362608,-10.86,8.78,-4.16,4.76,-2.82,-0.96"
"362612,-53.31,88.80,-79.48,2.51,-3.90,0.52"
"362616,-3.34,0.58,-9.72,-1.81,-2.15,1.69"
"362620,-0.33,-6.70,3.64,-1.01,0.90,-1.07"
"362624,-25.65,9.49,7.81,1.09,5.13,-1.17"
"362642,-8.17,5.67,12.35,-0.97,0.43,0.26"
"362646,0.33,-1.17,5.85,-0.18,-0.31,0.84"
"362651,-2.44,0.01,6.32,-0.38,-1.58,-0.20"
"362655,-5.75,1.71,4.04,-0.11,-2.27,-0.11"
"362659,-6.60,6.23,-2.51,-0.45,-3.65,0.00"
"362664,0.71,11.92,-27.52,-1.24,-4.57,1.29"
"362669,25.79,-32.11,-22.38,0.94,2.40,0.16"
"362674,12.41,4.59,-9.77,1.33,0.72,-0.35"
"362679,3.07,-5.87,-15.20,-0.55,1.41,0.12"
"362684,4.07,-4.05,-19.67,-1.16,0.98,0.31"
"362689,5.46,6.46,-11.02,-0.64,0.36,0.28"
"362694,-1.56,3.11,-3.06,0.32,-0.57,0.30"
"362699,-0.26,5.62,-15.20,1.33,-1.30,-0.00"
"362704,-8.29,11.34,-23.86,0.70,-0.82,0.30"
"362709,-3.24,0.56,-13.75,0.04,0.20,0.22"
"362714,-4.69,9.93,-16.90,-0.39,0.99,-0.22"
"362719,-4.13,7.03,-8.41,-0.40,0.55,0.06"
"362724,-5.86,7.12,-6.42,0.05,-0.07,-0.03"
"362729,-8.94,8.81,-8.59,0.04,-0.43,0.08"
"362734,-5.96,4.12,-5.19,-0.10,-0.24,0.02"
"362739,-5.07,4.09,-5.04,-0.04,-0.02,-0.12"
"362744,-1.73,0.49,-7.62,0.07,-0.04,-0.09"
"362749,2.39,-3.70,-11.31,0.24,0.16,-0.19"
"362754,2.10,-3.94,-8.60,0.12,0.28,-0.27"
"362758,3.50,-2.71,-8.31,-0.17,0.34,-0.17"
"362761,3.51,-2.76,-8.32,-0.48,0.37,-0.03"
"362766,3.83,-2.33,-6.21,-0.59,0.35,0.09"
"362770,3.68,-1.92,-4.38,-0.50,0.24,0.09"
"362776,3.24,-1.80,-3.55,-0.16,0.08,0.02"
"362780,2.72,-1.34,-3.67,0.11,-0.07,-0.09"
"362786,1.13,0.48,-4.83,0.55,-0.45,-0.20"
"362790,-0.67,2.64,-6.84,0.66,-0.66,-0.22"
"362796,-6.36,8.60,-12.08,0.18,-0.71,0.11"
"362800,-4.52,2.64,-8.91,-0.24,-0.37,0.26"
"362806,-4.04,5.46,-10.16,-0.24,0.35,-0.22"
"362810,-4.14,5.69,-8.47,-0.21,0.25,-0.16"
"362816,-2.60,3.65,-8.91,-0.03,-0.25,-0.06"
"362820,-2.55,3.15,-12.17,0.06,-0.35,-0.10"
"362826,-2.93,2.96,-13.77,-0.05,-0.20,-0.16"
"362830,-2.34,2.76,-13.80,-0.21,-0.07,-0.14"
"362836,-0.96,2.12,-13.05,-0.27,-0.01,-0.15"
"362840,-0.12,1.83,-12.50,-0.20,-0.10,-0.16"
"362844,0.29,1.28,-12.72,-0.12,-0.17,-0.17"
