millis, a_x, a_y, a_z, g_x, g_y, g_z
511403,3.94,4.06,-9.77,-0.11,0.03,-0.17
511407,3.68,4.08,-9.23,-0.15,0.05,-0.15
511412,3.5,4.18,-9.49,-0.16,0.07,-0.15
511417,3.76,4.12,-9.85,-0.17,0.09,-0.16
511422,3.68,3.88,-9.47,-0.21,0.14,-0.17
511427,3.77,3.45,-9.26,-0.23,0.16,-0.17
511432,3.58,3.03,-9.58,-0.24,0.18,-0.17
511437,3.56,2.41,-9.52,-0.23,0.19,-0.17
511441,3.24,1.9,-9.6,-0.23,0.21,-0.18
511446,3,1.67,-9.7,-0.25,0.23,-0.18
511450,2.87,1.65,-9.78,-0.27,0.24,-0.17
511455,2.26,1.78,-9.79,-0.28,0.26,-0.17
511459,2.05,1.67,-9.83,-0.27,0.26,-0.17
511464,1.71,1.58,-9.94,-0.27,0.27,-0.17
511470,1.73,1.38,-10.21,-0.27,0.29,-0.17
511474,1.67,1.36,-10.32,-0.28,0.3,-0.17
511491,1.5,0.79,-10.92,-0.26,0.33,-0.17
511497,1.45,0.56,-11.01,-0.25,0.34,-0.17
511504,1.22,0.42,-10.98,-0.25,0.34,-0.17
511509,0.98,0.25,-10.82,-0.23,0.33,-0.17
511514,0.7,0.1,-10.82,-0.22,0.32,-0.16
511520,0.28,-0.12,-10.67,-0.2,0.31,-0.16
511524,-0.04,-0.2,-10.52,-0.19,0.31,-0.16
511530,-0.28,-0.45,-10.18,-0.17,0.3,-0.15
511536,-0.54,-0.56,-9.9,-0.16,0.3,-0.16
511541,-0.78,-0.53,-9.68,-0.14,0.28,-0.15
511546,-0.91,-0.69,-9.58,-0.12,0.27,-0.15
511550,-1.03,-0.59,-9.43,-0.1,0.24,-0.14
511555,-1.07,-0.59,-9.55,-0.1,0.24,-0.15
511561,-0.97,-0.34,-9.46,-0.08,0.23,-0.15
511567,-0.83,-0.36,-9.42,-0.07,0.22,-0.14
511571,-0.63,-0.24,-9.53,-0.05,0.21,-0.15
511577,-0.76,-0.26,-9.41,-0.04,0.19,-0.14
511583,-0.9,-0.1,-9.84,-0.01,0.16,-0.13
511588,-0.93,-0.11,-9.93,-0.01,0.15,-0.14
511593,-1.18,-0.1,-9.59,0,0.15,-0.14
511599,-1.27,-0.17,-9.9,0.03,0.1,-0.13
511603,-1.03,-0.39,-9.94,0.04,0.1,-0.13
511608,-0.99,-0.47,-9.74,0.04,0.11,-0.14
511612,-1.29,-0.38,-9.48,0.06,0.07,-0.13
511617,-1.67,-0.25,-9.64,0.09,0.02,-0.11
511622,-1.9,-0.14,-9.86,0.11,0,-0.12
511626,-1.65,0.17,-9.72,0.1,0,-0.12
511632,-1.36,0.09,-9.24,0.1,0.01,-0.13
511638,-1.22,0.48,-9.66,0.12,-0.03,-0.12
511643,-0.92,0.37,-9.02,0.13,-0.04,-0.11
511647,-0.66,0.32,-9.26,0.14,-0.05,-0.13
511652,-0.8,0.98,-10.18,0.14,-0.06,-0.12
511658,-0.44,0.75,-8.86,0.14,-0.08,-0.1
511663,-0.52,1.14,-9.98,0.16,-0.1,-0.12
511668,-0.21,1.47,-9.85,0.14,-0.1,-0.11
511673,0,1.42,-9.3,0.14,-0.09,-0.12
511678,-0.09,1.11,-10.16,0.16,-0.12,-0.11
511684,-0.58,0.79,-9.2,0.17,-0.15,-0.08
511690,-0.97,1.37,-10.84,0.17,-0.17,-0.08
511695,-1.32,1.05,-9.83,0.17,-0.19,-0.08
511699,-0.61,1.71,-10.5,0.18,-0.18,-0.09
511704,-0.82,1.49,-10.22,0.14,-0.17,-0.08
511709,-1.14,1.28,-10.27,0.17,-0.24,-0.09
511715,0.14,1.55,-10.87,0.18,-0.19,-0.1
511720,0.24,1.54,-10.15,0.15,-0.17,-0.09
511724,1.19,1.76,-10.79,0.15,-0.21,-0.05
511729,0.62,2.14,-10.08,0.14,-0.22,-0.06
511734,-0.31,2.51,-9.71,0.16,-0.3,-0.06
511740,0.01,2.52,-10.6,0.16,-0.28,-0.08
511747,1.35,2.59,-9.8,0.11,-0.19,-0.08
511752,1.78,2.68,-9.69,0.09,-0.2,-0.06
511757,1.81,2.72,-9.65,0.1,-0.22,-0.07
511762,2.15,2.59,-9.53,0.11,-0.23,-0.07
511767,1.59,2.63,-9.42,0.09,-0.22,-0.07
511771,1.6,3.02,-9.82,0.08,-0.23,-0.06
511777,1.44,2.87,-9.44,0.06,-0.21,-0.06
511781,1.73,2.84,-9.57,0.05,-0.2,-0.06
511786,1.8,2.94,-9.75,0.04,-0.18,-0.07
511790,2.11,3.13,-9.65,0.01,-0.16,-0.08
511795,2.18,3.24,-9.51,-0.01,-0.14,-0.07
511799,2.56,3.35,-9.53,-0.02,-0.14,-0.07
511804,2.75,3.42,-9.36,-0.03,-0.12,-0.07
511809,2.91,3.54,-9.39,-0.05,-0.11,-0.06
511813,3.13,3.65,-9.34,-0.08,-0.09,-0.06
511818,3.23,3.67,-9.18,-0.09,-0.07,-0.06
511833,3.25,3.17,-9.28,-0.14,-0.02,-0.06
511837,3.16,2.76,-9.33,-0.15,0,-0.06
511860,2.23,2.19,-9.23,-0.2,0.07,-0.06
511865,2.24,2.26,-9.47,-0.21,0.09,-0.06
511895,2.67,2.08,-9.77,-0.26,0.19,-0.07
511902,2.54,1.7,-9.87,-0.25,0.2,-0.07
511907,2.23,1.57,-10.17,-0.25,0.22,-0.07
511912,2.17,1.17,-10.19,-0.25,0.23,-0.07
511918,2,0.88,-10.35,-0.25,0.25,-0.07
511922,1.87,0.83,-10.3,-0.25,0.25,-0.07
511927,1.67,0.72,-10.27,-0.24,0.26,-0.07
511932,1.53,0.74,-10.36,-0.24,0.26,-0.07
511937,1.4,0.57,-10.28,-0.23,0.27,-0.07
511941,1.28,0.59,-10.27,-0.22,0.27,-0.07
511947,1.2,0.44,-10.39,-0.22,0.28,-0.06
511954,1.15,0.42,-10.19,-0.21,0.29,-0.06
511959,1.02,0.67,-10.27,-0.2,0.29,-0.06
511964,0.96,0.53,-10.02,-0.19,0.28,-0.06
511969,0.75,0.41,-9.99,-0.18,0.28,-0.06
511975,0.72,0.38,-10.05,-0.17,0.28,-0.06
511980,0.64,0.23,-9.92,-0.16,0.29,-0.06
511984,0.51,0.04,-9.94,-0.15,0.27,-0.06
511989,0.14,0.08,-9.81,-0.13,0.27,-0.06
512000,-0.56,-0.05,-9.89,-0.1,0.24,-0.05
512008,-0.67,-0.15,-9.88,-0.09,0.23,-0.05
512012,-0.69,-0.07,-9.88,-0.08,0.23,-0.05
512017,-0.86,0.05,-9.83,-0.07,0.22,-0.05
512023,-0.72,-0.06,-9.87,-0.06,0.2,-0.05
512028,-0.82,0.13,-9.95,-0.04,0.19,-0.05
512033,-0.76,0.22,-9.91,-0.04,0.17,-0.05
512038,-0.86,0.28,-9.85,-0.03,0.16,-0.04
512042,-0.96,0.37,-9.94,-0.01,0.13,-0.04
512047,-0.98,0.66,-9.75,-0.01,0.12,-0.04
512053,-0.86,0.8,-9.65,-0.01,0.12,-0.04
512059,-0.6,0.63,-9.69,0,0.11,-0.05
512065,-0.56,0.9,-9.54,0.01,0.09,-0.04
512069,-0.78,0.94,-9.39,0.01,0.05,-0.03
512075,-1.26,0.74,-9.28,0.02,0.04,-0.03
512080,1.32,-0.85,-9.19,0.04,-0.05,-0.07
512086,-13.58,-26.05,-8.24,0.77,-0.27,-0.14
512094,-25.03,-44.77,-32.25,4.9,-0.92,0.38
512100,-9.25,-8.62,5.52,5.32,0.52,1.88
512105,-13.94,-9.08,-5.15,1.26,-0.51,0.81
512109,-19.82,-24.16,-14.91,-1.02,-1.76,-0.99
512114,-7.18,-9.66,-16.04,-0.38,0.55,-1.16
512119,-0.46,-7.54,-4.88,-1.99,0.02,-1.23
512124,4.57,-3.33,-11.86,-2.62,-0.68,-1.36
512129,12.93,11.68,-54.29,-3.03,0.41,-1.58
512133,2.04,12.87,-5.7,-1.41,1.11,-0.17
512138,5.07,-1.62,10.42,1.97,0.82,-0.16
512143,-13.82,16.46,-1.82,2.04,-1.24,-0.89
512148,-4.68,7.04,-1.43,0.17,-2.34,0.41
512153,23.72,-5.23,-50.28,0.63,-2.02,0.46
512158,-9.5,-3.68,-3.66,1.07,-0.29,-1.05
512163,6.11,7.78,-15.49,0.9,-0.45,-0.42
512167,-3.09,4.3,-15.58,-0.36,-0.12,0.22
512172,3.11,1.13,-9.99,0.4,-0.6,-0.07
512176,-2.3,8.02,-9.87,0.79,-0.45,-0.46
512180,1.32,5.76,-11.12,0.48,-0.53,-0.16
512185,5.03,3.13,-10.12,0.43,-0.35,-0.23
512189,4.44,6.28,-9.47,0.43,-0.18,-0.41
512194,4.73,8.36,-7.97,0.21,-0.12,-0.31
512199,4.21,7.92,-5.39,0.11,-0.13,-0.27
512203,4.24,8.43,-5.06,0.21,-0.2,-0.3
512219,3.67,3.71,-7.51,0.31,-0.44,-0.25
512230,2.36,2.41,-9.03,0.11,-0.18,-0.29
512235,1.77,2.97,-8.49,0.03,-0.12,-0.3
512240,1.61,3.16,-8.48,0.04,-0.16,-0.29
512245,1.71,2.82,-9,0.05,-0.16,-0.29
512250,2,2.97,-8.61,0.02,-0.11,-0.31
512257,2.63,3.58,-8.06,-0.02,-0.08,-0.31
512262,3.15,3.91,-7.53,-0.06,-0.05,-0.32
512268,3.58,4.45,-7.23,-0.11,0.01,-0.32
512273,3.99,4.86,-7.32,-0.15,0.04,-0.33
512278,4.27,5.29,-7.42,-0.17,0.06,-0.33
512285,4.13,5.5,-7.68,-0.2,0.06,-0.33
512293,4.03,4.76,-8.8,-0.24,0.08,-0.32
512298,3.71,4.33,-9.25,-0.25,0.1,-0.33
512303,3.65,3.76,-10.24,-0.26,0.11,-0.33
512308,3.52,3.12,-11.03,-0.29,0.17,-0.34
512313,3.46,2.88,-11.27,-0.32,0.21,-0.36
512318,3.5,2.68,-11.53,-0.35,0.25,-0.36
512323,3.58,2.4,-12.11,-0.35,0.27,-0.36
512327,3.63,2.31,-11.94,-0.36,0.28,-0.36
512335,3.48,2.48,-12.02,-0.38,0.31,-0.35
512340,3.49,2.62,-11.63,-0.39,0.33,-0.35
512345,3.48,3.05,-11.26,-0.4,0.34,-0.35
512350,3.36,2.98,-11.12,-0.42,0.37,-0.35
512354,3.25,2.88,-11.25,-0.43,0.39,-0.36
512360,2.87,2.13,-10.77,-0.44,0.42,-0.36
512364,2.38,1.38,-10.49,-0.42,0.41,-0.36
512369,1.93,0.54,-10.97,-0.38,0.39,-0.36
512374,1.38,-0.23,-11.2,-0.37,0.41,-0.36
512379,0.79,-0.93,-10.96,-0.38,0.42,-0.35
512386,0.02,-1.83,-11.1,-0.34,0.41,-0.35
512391,-0.65,-2.6,-11.22,-0.29,0.39,-0.35
512395,-1,-2.96,-11.44,-0.27,0.38,-0.34
512401,-1.28,-3.19,-11.44,-0.24,0.38,-0.34
512406,-1.47,-3.18,-11.4,-0.22,0.37,-0.33
512411,-1.43,-3.05,-11.26,-0.18,0.35,-0.33
512418,-1.24,-2.56,-10.95,-0.13,0.32,-0.32
512424,-1.11,-2.37,-10.49,-0.09,0.3,-0.31
512429,-0.99,-2.17,-9.99,-0.06,0.29,-0.31
512434,-0.96,-2.12,-9.58,-0.03,0.27,-0.31
512438,-1.02,-2.11,-9.24,0.01,0.25,-0.3
512444,-1.13,-2.03,-8.76,0.04,0.22,-0.3
512449,-1.35,-1.91,-8.4,0.08,0.18,-0.29
512454,-1.55,-1.81,-8.12,0.1,0.17,-0.29
512458,-1.65,-1.75,-7.76,0.12,0.16,-0.28
512467,-1.8,-1.78,-7.93,0.17,0.13,-0.28
512472,-1.82,-1.88,-7.8,0.19,0.12,-0.29
512477,-1.8,-1.9,-8.03,0.21,0.1,-0.29
512481,-1.93,-1.74,-8.36,0.23,0.08,-0.28
512487,-1.98,-1.55,-8.56,0.27,0.05,-0.28
512492,-1.8,-1.41,-9.26,0.29,0.03,-0.27
512497,-1.73,-1.19,-9.49,0.3,0.02,-0.28
512501,-1.78,-1.14,-9.79,0.33,0,-0.29
512506,-1.37,-1.01,-10.07,0.35,-0.02,-0.3
512511,-1.66,-0.91,-10.3,0.37,-0.04,-0.28
512515,-1.45,-1.44,-10.58,0.39,-0.06,-0.27
512520,-2.54,-1.04,-10.38,0.43,-0.12,-0.27
512525,-2.13,-0.36,-10.34,0.44,-0.17,-0.23
512529,-2.18,-0.7,-10.74,0.44,-0.16,-0.25
512534,-1.76,-0.19,-10.61,0.47,-0.13,-0.29
512539,-1.74,0.43,-9.95,0.46,-0.18,-0.26
512543,-1.66,0.32,-10.49,0.47,-0.21,-0.25
512548,-1.55,0.5,-10.06,0.51,-0.24,-0.26
512553,-1.31,1.18,-10.28,0.5,-0.25,-0.26
512557,-1.1,1.59,-10.25,0.46,-0.24,-0.25
512562,-0.92,1.66,-9.63,0.48,-0.26,-0.26
512567,-0.42,1.63,-10.04,0.51,-0.27,-0.27
512572,0.05,1.43,-10.33,0.51,-0.28,-0.27
512576,-0.05,1.57,-10.19,0.5,-0.28,-0.27
512582,-0.35,1.82,-10.45,0.5,-0.32,-0.25
512586,-0.51,1.6,-10.59,0.5,-0.33,-0.25
512594,-0.06,2.04,-11.02,0.49,-0.32,-0.26
512599,0.16,2.34,-11.11,0.46,-0.32,-0.25
512604,0.12,2.43,-10.83,0.46,-0.33,-0.26
512609,0.4,2.83,-11.39,0.48,-0.36,-0.26
512614,0.55,3.06,-11.19,0.44,-0.34,-0.25
512618,0.78,3.27,-11.15,0.43,-0.33,-0.25
512623,1,3.5,-11.12,0.41,-0.34,-0.25
512628,1.35,3.68,-10.94,0.41,-0.34,-0.26
512633,1.47,3.69,-10.88,0.39,-0.34,-0.26
512637,1.78,3.73,-10.54,0.38,-0.33,-0.26
512643,1.92,3.86,-10.28,0.35,-0.32,-0.26
512647,2.03,3.92,-10.01,0.32,-0.31,-0.26
512652,2.16,3.99,-9.66,0.31,-0.3,-0.26
512657,2.32,4,-9.61,0.29,-0.29,-0.26
512662,2.27,3.71,-9.31,0.27,-0.28,-0.26
512667,2.34,3.51,-8.95,0.25,-0.27,-0.26
512673,2.34,3.57,-8.86,0.23,-0.26,-0.27
512677,2.3,3.62,-8.62,0.21,-0.25,-0.26
512683,2.77,3.95,-8.78,0.18,-0.22,-0.27
512687,2.86,4.08,-8.48,0.13,-0.17,-0.27
512693,3.07,4.29,-8.1,0.11,-0.15,-0.28
512697,3.02,4.39,-8.26,0.1,-0.16,-0.27
512703,3.12,4.25,-8.6,0.08,-0.14,-0.27
512707,3.06,4.25,-8.61,0.05,-0.12,-0.28
512713,3.23,4.13,-8.54,0.02,-0.1,-0.28
512717,3.22,4.35,-8.81,0,-0.07,-0.28
512722,3.35,4.52,-8.82,-0.04,-0.04,-0.29
512727,3.39,4.66,-8.71,-0.07,-0.01,-0.29
512731,3.49,4.82,-8.69,-0.09,0.01,-0.29
512736,3.6,5.09,-8.85,-0.14,0.04,-0.29
512741,3.51,5.21,-8.71,-0.18,0.05,-0.28
512746,3.47,4.87,-8.53,-0.19,0.06,-0.28
512750,3.54,4.34,-8.87,-0.21,0.08,-0.29
512755,3.41,3.95,-9.22,-0.24,0.11,-0.3
512760,3.5,3.22,-8.72,-0.23,0.14,-0.3
512765,3.61,2.54,-9.53,-0.23,0.15,-0.31
512770,3.49,2.36,-9.59,-0.28,0.19,-0.3
512775,2.83,2.51,-9.22,-0.31,0.2,-0.29
512780,2.57,2.44,-9.43,-0.31,0.19,-0.28
512785,2.06,2.27,-9.81,-0.32,0.22,-0.3
512790,2.23,1.97,-9.81,-0.3,0.22,-0.29
512795,2.75,1.84,-10.31,-0.34,0.29,-0.3
512800,2.52,1.62,-9.94,-0.35,0.3,-0.3
512804,2.35,1.57,-10.4,-0.32,0.27,-0.3
512810,2.8,1.75,-10.8,-0.35,0.33,-0.31
512815,2.29,1.65,-10.49,-0.36,0.34,-0.3
512820,2.47,1.64,-11.09,-0.34,0.32,-0.29
512824,2.23,1.6,-11.19,-0.35,0.35,-0.3
512829,2.07,1.37,-10.86,-0.35,0.36,-0.29
512837,1.74,0.7,-10.97,-0.32,0.35,-0.3
512843,1.6,0.22,-11.01,-0.31,0.37,-0.3
512847,1.25,0.05,-10.74,-0.32,0.38,-0.3
512852,1,-0.13,-10.58,-0.31,0.36,-0.29
512858,0.5,-0.56,-10.44,-0.27,0.35,-0.29
512862,0.23,-0.87,-10.27,-0.25,0.34,-0.29
512867,-0.18,-1,-10.18,-0.23,0.33,-0.29
512872,-0.17,-0.74,-10.35,-0.24,0.35,-0.28
512878,-0.15,-0.48,-9.85,-0.23,0.35,-0.27
512885,-0.25,-0.17,-9.97,-0.2,0.33,-0.27
512890,-0.48,-0.66,-9.9,-0.18,0.32,-0.27
512896,-0.7,-0.34,-9.85,-0.15,0.28,-0.27
512900,-0.59,-0.24,-10.1,-0.16,0.28,-0.26
512905,-1.01,-0.46,-10.06,-0.13,0.27,-0.26
512910,-0.51,-0.45,-10.16,-0.11,0.27,-0.27
512915,-0.55,-0.77,-9.94,-0.12,0.29,-0.27
512920,-0.95,-1.01,-9.54,-0.07,0.23,-0.26
512925,-0.52,-1.08,-9.83,-0.04,0.21,-0.25
512929,-1.19,-0.92,-9.94,-0.04,0.21,-0.26
512934,-1.33,-0.93,-9.48,-0.02,0.17,-0.24
512944,-1.31,-0.56,-9.34,0.01,0.16,-0.25
512949,-1.55,-0.24,-9.31,0.02,0.12,-0.24
512954,-1.25,-0.24,-9.33,0.04,0.1,-0.23
512959,-1.38,-0.32,-8.85,0.05,0.13,-0.25
512964,-1.37,-0.07,-9.02,0.07,0.09,-0.23
512969,-1.56,-0.56,-9.16,0.09,0.04,-0.22
512974,-1.84,-0.59,-8.92,0.11,0.02,-0.24
512979,-1.62,-0.11,-9.22,0.12,0.02,-0.24
512984,-1.25,-0.08,-9.27,0.11,0.02,-0.23
512989,-1.18,0.13,-9.06,0.13,0.01,-0.24
512994,-1.11,0.35,-9.27,0.15,-0.04,-0.22
512999,-1.07,0.37,-9.88,0.15,-0.05,-0.22
513004,-1.05,-0.22,-9.27,0.16,-0.05,-0.23
513009,-0.71,0.14,-10.32,0.18,-0.06,-0.23
513014,-0.83,0.31,-9.71,0.19,-0.09,-0.22
513019,-1.37,0,-10.05,0.21,-0.13,-0.21
513024,-1.08,0.54,-11.16,0.22,-0.14,-0.21
513029,-1.23,0.39,-9.95,0.21,-0.13,-0.21
513033,-1,0.55,-10.25,0.23,-0.16,-0.21
513038,-1.12,1.22,-11.28,0.23,-0.17,-0.2
513043,-0.72,1.21,-10.01,0.21,-0.18,-0.19
513047,-0.68,1.32,-10.43,0.24,-0.2,-0.2
513052,-0.51,2.08,-11.21,0.23,-0.21,-0.2
513056,-0.09,2.55,-9.89,0.2,-0.2,-0.16
513061,0.57,2.72,-10.06,0.19,-0.21,-0.13
513065,0.46,2.47,-10.3,0.18,-0.21,-0.14
513070,-0.13,1.16,-9.71,0.24,-0.27,-0.16
513076,0.2,1.21,-10.52,0.27,-0.25,-0.19
513080,0.69,1.94,-10.12,0.19,-0.2,-0.18
513085,0.62,2.41,-10.22,0.15,-0.22,-0.16
513125,1.9,3.97,-10,0.07,-0.21,-0.15
513130,2.12,3.54,-9.53,0.06,-0.18,-0.15
513135,2.3,3.44,-9.5,0.05,-0.17,-0.15
513140,2.23,3.65,-9.65,0.03,-0.18,-0.15
513147,2.5,3.84,-9.52,-0.01,-0.14,-0.14
513153,2.67,3.93,-9.31,-0.04,-0.11,-0.14
513157,2.76,3.91,-9.01,-0.06,-0.11,-0.15
513163,2.65,3.55,-9.13,-0.07,-0.11,-0.15
513167,2.81,3.25,-9.31,-0.09,-0.08,-0.15
513173,2.72,3.18,-8.94,-0.11,-0.06,-0.15
513178,2.58,3.28,-9.04,-0.13,-0.06,-0.15
513183,2.6,3.11,-9.04,-0.15,-0.04,-0.15
513188,2.63,3.39,-8.97,-0.16,-0.01,-0.16
513192,2.64,3.41,-8.94,-0.18,0,-0.16
513197,2.65,3.29,-9.02,-0.19,0.01,-0.16
513202,2.77,3.23,-9.08,-0.22,0.03,-0.16
513208,2.86,3.07,-9.04,-0.24,0.06,-0.16
513212,2.87,2.95,-9.14,-0.25,0.08,-0.16
513217,2.95,2.95,-9.18,-0.26,0.09,-0.16
513222,2.86,2.92,-9.42,-0.28,0.11,-0.17
513226,2.86,2.84,-9.45,-0.29,0.13,-0.16
513232,2.82,2.85,-9.52,-0.31,0.15,-0.17
513236,2.77,2.77,-9.65,-0.32,0.16,-0.17
513242,2.68,2.6,-9.8,-0.33,0.18,-0.17
513248,2.45,2.35,-9.84,-0.34,0.2,-0.17
513252,2.51,2.24,-10.1,-0.34,0.21,-0.18
513257,2.44,2.11,-10.11,-0.36,0.23,-0.18
513263,2.46,1.82,-10.21,-0.36,0.25,-0.18
513267,2.34,1.63,-10.26,-0.36,0.25,-0.18
513272,2.2,1.56,-10.42,-0.36,0.27,-0.18
513277,2.01,1.48,-10.39,-0.37,0.27,-0.17
513281,1.83,1.42,-10.28,-0.37,0.28,-0.17
513286,1.73,1.45,-10.37,-0.37,0.29,-0.17
513291,1.61,1.25,-10.4,-0.37,0.3,-0.18
513295,1.4,1.02,-10.32,-0.36,0.3,-0.17
513300,1.25,0.78,-10.26,-0.35,0.3,-0.17
513304,1.15,0.52,-10.36,-0.34,0.3,-0.17
513309,0.91,0.24,-10.32,-0.33,0.3,-0.17
513314,0.79,0.17,-10.41,-0.33,0.31,-0.17
513319,0.67,0.18,-10.33,-0.33,0.31,-0.17
513323,0.57,0.04,-10.28,-0.31,0.3,-0.17
513329,0.56,0.05,-10.34,-0.3,0.3,-0.16
513333,0.51,0.04,-10.33,-0.3,0.3,-0.16
513339,0.33,-0.03,-10.2,-0.28,0.29,-0.16
513343,0.19,-0.2,-10.18,-0.26,0.28,-0.16
513348,0,-0.3,-10.23,-0.25,0.27,-0.16
513364,-0.53,-0.08,-10,-0.2,0.24,-0.16
513369,-0.13,0.28,-10.12,-0.21,0.25,-0.15
513374,-0.55,-0.35,-9.78,-0.19,0.24,-0.15
513379,-0.75,-0.3,-10.01,-0.15,0.19,-0.14
513384,-0.73,-0.33,-9.73,-0.14,0.19,-0.14
513389,-0.8,-0.44,-9.71,-0.14,0.19,-0.14
513394,-1.13,-0.33,-9.52,-0.13,0.17,-0.14
513399,-1.01,-0.08,-9.59,-0.1,0.14,-0.14
513404,-1.2,0.03,-9.52,-0.09,0.12,-0.14
513409,-0.87,-0.03,-9.78,-0.09,0.13,-0.14
513414,-0.8,0.03,-9.21,-0.08,0.13,-0.14
513418,-1.11,0.02,-9.42,-0.06,0.09,-0.13
513423,-0.71,-0.27,-9.75,-0.05,0.08,-0.13
513428,-0.96,-0.04,-9.07,-0.04,0.08,-0.14
513434,-0.8,0.17,-9.86,-0.03,0.05,-0.14
513445,-0.99,0.27,-9.32,-0.01,0.03,-0.12
513455,-1.35,0.77,-9.93,0.01,-0.03,-0.11
513460,-1.16,0.69,-9.5,0.01,-0.04,-0.12
513464,-1.26,0.56,-9.84,0.02,-0.03,-0.13
513469,-1.31,0.57,-10.05,0.04,-0.07,-0.12
513473,-1.23,0.54,-9.81,0.04,-0.08,-0.13
513478,-0.97,0.74,-9.99,0.04,-0.09,-0.13
513482,-1.51,-0.41,-9.08,0.04,-0.09,-0.12
513487,-0.34,-6.58,-6.08,0.19,-0.17,-0.14
513492,-6.13,-35.87,-17.81,0.83,-0.05,-0.27
513497,-5.31,-53.17,-31.49,3.37,0.79,-0.31
513501,-4.35,-30.36,-17.09,3.99,1.01,-0.54
513506,-0.08,-17.96,7.84,3.29,0.82,1.45
513527,3.77,1.53,-9.29,-2.04,-0.04,-0.26
513534,12.32,-0.17,-34.52,-3.96,0.12,-1.51
513540,-2.24,16.83,-2.03,-1.7,3.29,-0.08
513545,9.27,-0.3,14.15,1.71,0.97,0.37
513550,-8.56,12.89,3.19,2.27,-1.36,-0.48
513554,-7.69,19.99,-12.69,0.78,-2.84,0.53
513559,14.23,-0.45,-33.92,0.1,-1.94,1.52
513564,-7.19,-10.96,-12.8,1.57,-0.05,-0.78
513569,6.1,6.19,-13.04,1.48,-0.46,-0.22
513573,0.99,7.35,-15.36,-0.43,0.08,0.45
513577,1.64,0.94,-9.68,-0.68,-0.28,0.79
513582,3.18,6.12,-5.94,0.4,-0.29,0.21
513587,-1.77,12.08,-7.09,0.56,-0.09,0.04
513591,1.6,8.62,-3.55,0.1,-0.25,0.38
513596,3.51,6.6,-3.72,0.18,-0.34,0.28
513600,3.68,6.02,-5.07,0.4,-0.46,0.25
513605,3.39,4.92,-5.15,0.43,-0.49,0.26
513610,3.25,4.51,-6.58,0.26,-0.39,0.28
513615,2.9,3.69,-6.51,0.19,-0.3,0.26
513619,2.66,4.13,-6.59,0.14,-0.23,0.24
513623,1.98,4.53,-6.94,0.09,-0.23,0.24
513628,1.82,4.7,-7.62,0.08,-0.25,0.25
513632,1.98,4.94,-8.68,0.06,-0.22,0.23
513636,2.14,5.26,-9.11,0.03,-0.17,0.22
513641,2.35,5.27,-9,-0.02,-0.15,0.21
513645,2.66,5.24,-9.07,-0.05,-0.14,0.21
513650,3.15,5.03,-9.08,-0.09,-0.12,0.21
513654,3.69,4.75,-8.82,-0.11,-0.1,0.21
513667,4.49,3.99,-7.58,-0.18,0,0.18
513672,4.37,3.83,-7.11,-0.21,0.01,0.19
513677,3.87,4.08,-7.11,-0.23,0.01,0.2
513681,3.34,4.33,-7.12,-0.26,0.01,0.2
513687,2.69,4.58,-6.96,-0.29,0.04,0.19
513691,2.3,4.66,-7,-0.34,0.07,0.19
513696,2.12,4.73,-7.58,-0.36,0.08,0.19
513701,2.12,4.44,-8.4,-0.38,0.09,0.18
513706,2.16,4.13,-9.22,-0.41,0.12,0.16
513711,2.39,3.94,-9.75,-0.42,0.13,0.16
513715,2.51,3.75,-10.58,-0.44,0.14,0.15
513720,2.91,3.73,-11.34,-0.47,0.18,0.15
513724,3.31,3.88,-11.43,-0.51,0.23,0.14
513728,3.64,4.03,-11.78,-0.53,0.25,0.14
513733,3.82,4.11,-12.24,-0.55,0.27,0.14
513771,2.25,1.7,-11.64,-0.62,0.37,0.13
513776,1.48,0.92,-11.66,-0.6,0.37,0.13
513780,0.86,-0.12,-11.8,-0.59,0.38,0.13
513785,0.32,-1.04,-11.61,-0.59,0.4,0.13
513790,-0.34,-1.66,-11.4,-0.58,0.4,0.13
513795,-0.68,-2.34,-11.21,-0.54,0.39,0.14
513800,-0.91,-2.94,-11.27,-0.51,0.38,0.13
513805,-1.23,-3.38,-11.26,-0.48,0.37,0.14
513810,-1.42,-3.5,-11.35,-0.44,0.36,0.14
513815,-1.57,-3.59,-11.43,-0.4,0.32,0.15
513821,-1.57,-3.49,-11.49,-0.36,0.31,0.16
513828,-1.28,-3.32,-11.01,-0.31,0.3,0.16
513832,-1.12,-3.39,-10.6,-0.26,0.27,0.17
513838,-1.09,-3.27,-10.37,-0.21,0.24,0.18
513844,-1.07,-3.32,-9.83,-0.16,0.22,0.18
513848,-1.22,-3.41,-9.13,-0.11,0.2,0.19
513854,-1.36,-3.35,-8.6,-0.05,0.17,0.2
513859,-1.5,-3.13,-8.35,-0.03,0.14,0.21
513863,-1.77,-2.9,-7.91,0,0.12,0.21
513868,-1.84,-2.68,-7.71,0.04,0.1,0.21
513873,-2.06,-2.4,-7.49,0.07,0.08,0.21
513878,-2.06,-2.14,-7.41,0.09,0.06,0.22
513882,-2.18,-1.81,-7.28,0.11,0.04,0.22
513887,-2.03,-1.41,-7.53,0.13,0.03,0.21
513892,-1.74,-1.16,-7.59,0.14,0.01,0.22
513897,-1.61,-1.06,-7.03,0.16,0.01,0.2
513902,-1.44,-0.76,-8.22,0.19,-0.02,0.18
