millis a_x a_y a_z f
614576 -1.37 -0.39 0.93 0
614580 -1.37 -0.39 0.93 0
614584 -1.37 -0.39 0.93 0
614588 -1.37 -0.39 1.03 0
614592 -1.37 -0.39 1.03 0
614596 -1.37 -0.39 1.03 0
614600 -1.37 -0.39 1.03 0
614603 -1.37 -0.39 1.03 0
614607 -1.37 -0.39 0.98 0
614611 -1.32 -0.68 0.98 0
614615 -1.32 -0.68 0.98 0
614619 -1.32 -0.68 0.98 0
614623 -1.32 -0.68 0.98 0
614626 -1.32 -0.68 1.12 0
614630 -1.37 -0.54 1.12 0
614634 -1.37 -0.54 1.12 0
614638 -1.37 -0.54 1.12 0
614642 -1.37 -0.54 1.12 0
614646 -1.37 -0.29 1.22 0
614650 -1.42 -0.29 1.22 0
614653 -1.42 -0.29 1.22 0
614657 -1.42 -0.29 1.22 0
614661 -1.42 -0.29 1.22 0
614665 -1.42 0.10 1.03 0
614668 -1.27 0.10 1.03 0
614672 -1.27 0.10 1.03 0
614676 -1.27 0.10 1.03 0
614680 -1.27 0.10 1.03 0
614684 -1.27 0.15 1.22 0
614687 -1.32 0.15 1.22 0
614691 -1.32 0.15 1.22 0
614695 -1.32 0.15 1.22 0
614699 -1.32 0.15 1.22 0
614703 -1.61 0.15 1.03 0
614707 -1.61 0.15 1.03 0
614711 -1.61 0.15 1.03 0
614715 -1.61 0.15 1.03 0
614719 -1.61 0.15 1.03 0
614723 -1.51 0.15 1.27 0
614726 -1.51 0.15 1.27 0
614730 -1.51 0.15 1.27 0
614734 -1.51 0.15 1.27 0
614738 -1.51 0.15 1.27 0
614742 -1.66 0.29 1.12 0
614746 -1.66 0.29 1.12 0
614749 -1.66 0.29 1.12 0
614753 -1.66 0.29 1.12 0
614757 -1.66 0.29 1.12 0
614761 -1.76 0.24 0.93 0
614765 -1.76 0.24 0.93 0
614768 -1.76 0.24 0.93 0
614772 -1.76 0.24 0.93 0
614776 -1.76 0.24 0.93 0
614780 -1.42 0.20 1.17 0
614784 -1.42 0.20 1.17 0
614788 -1.42 0.20 1.17 0
614792 -1.42 0.20 1.17 0
614795 -1.42 0.20 1.17 0
614799 -1.42 -0.05 1.17 0
614803 -1.42 -0.05 1.17 0
614810 -1.42 -0.05 1.17 0
614814 -1.42 -0.05 1.17 0
614818 -1.22 -0.05 0.98 0
614823 -1.22 -0.05 0.98 0
614827 -1.22 -0.05 0.98 0
614831 -1.22 -0.05 0.98 0
614835 -1.22 0.73 0.98 0
614839 -1.03 0.34 0.98 0
614842 -1.03 0.34 0.98 0
614846 -1.03 0.34 0.98 0
614850 -1.03 0.34 0.98 0
614854 -1.03 0.34 0.93 0
614858 -0.64 0.39 0.93 0
614861 -0.64 0.39 0.93 0
614865 -0.64 0.39 0.93 0
614869 -0.64 0.39 0.93 0
614873 -0.64 0.39 0.78 0
614876 -0.39 0.34 0.78 0
614882 -0.39 0.34 0.78 0
614886 -0.39 0.34 0.78 3397
614889 -0.39 0.34 0.78 3397
614893 2.83 -0.78 1.71 3733
614897 2.83 -0.78 1.71 4095
614947 4.15 -2.64 1.22 4095
614951 -1.03 -4.40 2.25 4095
614955 -1.03 -4.40 2.25 4095
614959 -1.03 -4.40 2.25 4095
614962 -1.03 -4.40 2.25 4095
614966 -1.03 -4.40 2.25 4095
614970 -0.05 4.01 -1.27 4095
614974 -0.05 4.01 -1.27 4095
614978 -0.05 4.01 -1.27 4095
614982 -0.05 4.01 -1.27 4095
614986 -0.05 4.01 -0.49 4095
614989 -2.00 1.12 -0.54 4095
614993 -2.00 1.12 -0.54 4095
614997 -2.00 1.12 -0.54 4095
615001 -2.00 1.12 -0.54 4095
615005 -2.00 1.12 0.24 4095
615009 -0.93 0.83 0.10 4095
615012 -0.93 0.83 0.10 4095
615016 -0.93 0.83 0.10 4095
615020 -0.93 0.83 0.10 4095
615036 -0.59 0.83 0.20 4095
615040 -0.59 0.83 0.20 4095
615044 0.20 0.83 0.64 4095
615048 0.24 0.83 0.64 4067
615052 0.24 0.83 0.64 4042
615056 0.24 0.83 0.64 3963
615060 0.24 0.83 0.64 3888
615064 0.73 0.39 0.98 3818
615068 0.73 0.39 0.98 3765
615071 0.73 0.39 0.98 3722
615075 0.73 0.39 0.98 3631
615079 0.73 0.39 0.98 3554
615083 0.59 0.24 1.03 3477
615087 0.59 0.24 1.03 3259
615090 0.59 0.24 1.03 3024
615094 0.59 0.24 1.03 2428
615098 0.59 0.24 1.03 2047
615102 0.68 -0.05 1.22 1661
615106 0.68 -0.05 1.22 1281
615110 0.68 -0.05 1.22 1292
615114 0.68 -0.05 1.22 1194
615118 0.68 -0.05 1.22 705
615121 0.64 0.73 0.05 702
615125 0.64 0.73 0.05 680
615129 0.64 0.73 0.05 714
615133 0.64 0.73 0.05 494
615137 0.64 0.73 0.05 336
615141 0.73 0.83 1.03 224
615144 0.73 0.83 1.03 211
615148 0.73 0.83 1.03 200
615152 0.73 0.83 1.03 208
615156 0.73 0.83 1.03 206
615159 0.44 0.88 0.49 193
615163 0.44 0.88 0.49 208
615167 0.44 0.88 0.49 208
615171 0.44 0.88 0.49 257
615180 0.49 0.88 0.49 235
615184 0.49 0.88 0.49 215
615187 0.49 0.88 0.49 231
615191 0.49 0.88 0.49 238
615195 0.49 0.88 0.54 233
615199 0.44 0.68 0.54 181
615203 0.44 0.68 0.54 183
615206 0.44 0.68 0.54 157
615210 0.44 0.68 0.54 145
615214 0.44 0.68 0.78 217
615218 0.29 0.68 0.78 212
615222 0.29 0.68 0.78 176
615226 0.29 0.68 0.78 149
615230 0.29 0.68 0.78 146
615233 0.29 0.68 0.68 135
615237 0.10 0.34 0.68 133
615241 0.10 0.34 0.68 130
615245 0.10 0.34 0.68 112
615249 0.10 0.34 0.68 109
615253 0.10 0.34 0.83 106
615256 -0.24 0.44 0.83 79
615260 -0.24 0.44 0.83 77
615264 -0.24 0.44 0.83 80
615268 -0.24 0.44 0.83 79
615272 -0.24 0.49 0.68 77
615276 -0.49 0.49 0.68 83
615280 -0.49 0.49 0.68 87
615283 -0.49 0.49 0.68 75
615287 -0.49 0.49 0.68 50
615291 -0.49 0.39 0.73 0
615295 -0.68 0.39 0.73 0
615299 -0.68 0.39 0.73 0
615303 -0.68 0.39 0.73 0
615306 -0.68 0.39 0.73 0
615310 -1.47 0.34 0.73 0
615314 -0.93 0.34 0.73 0
615318 -0.93 0.34 0.73 0
615341 -1.22 0.68 0.68 0
615344 -1.22 0.68 0.68 0
615348 -1.22 0.39 0.83 0
615352 -1.56 0.39 0.83 0
615356 -1.56 0.39 0.83 0
615359 -1.56 0.39 0.83 0
615412 -1.47 0.10 0.83 0
615416 -1.47 0.10 0.83 0
615420 -1.47 0.10 0.83 0
615424 -2.25 -0.20 0.54 0
615428 -1.71 -0.20 0.54 0
615432 -1.71 -0.20 0.54 0
615436 -1.71 -0.20 0.54 0
615440 -1.71 -0.20 0.54 0
615443 -1.76 -0.05 0.83 0
615456 -1.76 -0.05 0.83 0
615460 -1.76 -0.05 0.83 0
615464 -1.61 0.00 1.07 0
615468 -1.61 0.00 1.07 0
615472 -1.61 0.00 1.07 0
615475 -1.61 0.00 1.07 0
615479 -1.61 0.00 1.07 0
615483 -1.37 0.05 0.98 0
615487 -1.37 0.05 0.98 0
615491 -1.37 0.05 0.98 0
615495 -1.37 0.05 0.98 0
615498 -1.37 0.05 0.98 0
615502 -1.47 0.24 0.98 0
615506 -1.47 0.24 0.98 0
615510 -1.47 0.24 0.98 0
615514 -1.47 0.24 0.98 0
615518 -1.47 0.24 0.78 0
615521 -1.47 0.39 0.78 0
615525 -1.47 0.39 0.78 0
615529 -1.47 0.39 0.78 0
615533 -1.47 0.39 0.78 0
615537 -1.47 0.39 0.93 0
615541 -1.42 0.00 0.93 0
615544 -1.42 0.00 0.93 0
615548 -1.42 0.00 0.93 0
615552 -1.42 0.00 0.93 0
615577 -1.27 0.10 1.22 0
615581 -1.27 0.10 1.22 0
615585 -1.27 0.10 1.22 0
615589 -1.27 0.10 1.22 0
615593 -1.27 0.10 1.22 0
615597 -1.32 0.10 1.22 0
615600 -1.32 0.10 1.22 0
615604 -1.32 0.10 1.22 0
615608 -1.32 0.10 1.22 0
615612 -1.32 0.10 1.22 0
615616 -1.51 0.05 1.07 0
615620 -1.51 0.05 1.07 0
615623 -1.51 0.05 1.07 0
615627 -1.51 0.05 1.07 0
615631 -1.51 0.05 1.07 0
615635 -1.22 0.15 0.98 0
615638 -1.22 0.15 0.98 0
615706 -1.27 -0.05 0.98 0
615710 -1.27 -0.05 1.03 0
615714 -1.27 -0.05 1.03 0
615718 -1.27 -0.05 1.03 0
615721 -1.27 -0.05 1.03 0
615725 -1.27 -0.05 1.03 0
615729 -1.03 0.15 1.12 0
615733 -1.03 0.15 1.12 0
615737 -1.03 0.15 1.12 0
615741 -1.03 0.15 1.12 0
615745 -1.03 0.15 0.34 0
615749 -0.73 0.15 0.73 0
615753 -0.73 0.15 0.73 0
615757 -0.73 0.15 0.73 0
615760 -0.73 0.15 0.73 0
615764 -0.73 0.15 0.44 0
615768 -0.64 0.59 0.44 0
615772 -0.64 0.59 0.44 0
615776 -0.64 0.59 0.44 0
615779 -0.64 0.59 0.44 0
615783 -0.64 0.59 0.44 0
615787 -0.05 0.64 0.44 3217
615791 -0.05 0.64 0.44 3389
615822 7.08 2.59 0.05 4095
615826 7.23 2.54 0.05 4095
615830 7.23 2.54 0.05 4095
615834 7.23 2.54 0.05 4095
615838 7.23 2.54 0.05 4095
615841 7.23 -4.49 3.96 4095
615845 0.93 -4.20 3.96 4095
615849 0.93 -4.20 3.96 4095
615853 0.93 -4.20 3.96 4095
615857 0.93 -4.20 3.96 4095
615860 0.93 -0.29 0.68 4095
615864 0.15 -0.20 0.68 4095
615868 0.15 -0.20 0.68 4095
615872 0.15 -0.20 0.68 4095
615876 0.15 -0.20 0.68 4095
615879 -0.64 1.86 -0.44 4095
615883 -0.15 1.86 -0.44 4095
615887 -0.15 1.86 -0.44 4095
615891 -0.15 1.86 -0.44 4095
615895 -0.15 1.86 -0.44 4095
615899 -0.93 0.59 -0.10 4095
615903 -0.93 0.59 -0.10 4095
615907 -0.93 0.59 -0.10 4095
615911 -0.93 0.59 -0.10 4095
615915 -0.93 0.59 -0.10 4095
615919 -0.68 0.78 0.00 3986
615922 -0.68 0.78 0.00 4047
615926 -0.68 0.78 0.00 3998
615930 -0.68 0.78 0.00 3936
615934 -0.68 0.78 0.00 3798
615938 -0.54 0.83 0.00 3824
615942 -0.54 0.83 0.00 3756
615945 -0.54 0.83 0.00 3687
615949 -0.54 0.83 0.00 3604
615953 -0.54 0.83 0.00 3491
615957 0.10 0.49 0.44 3301
615961 0.10 0.49 0.44 3026
615965 0.10 0.49 0.44 2593
615969 0.10 0.49 0.44 2293
615972 0.10 0.49 0.44 1830
615976 0.93 0.39 0.98 1489
615980 0.93 0.39 0.98 1381
615984 0.93 0.39 0.98 1168
615987 0.93 0.39 0.98 861
615991 0.93 0.39 0.98 703
615995 1.27 0.49 0.29 464
615999 1.27 0.49 0.29 388
616003 1.27 0.49 0.29 366
616006 1.27 0.49 0.29 373
616010 1.27 0.49 0.29 307
616014 0.73 0.73 0.24 259
616018 0.73 0.73 0.24 229
616022 0.73 0.73 0.24 251
616025 0.73 0.73 0.24 277
616029 0.73 0.73 0.24 288
616033 0.49 1.17 0.59 282
616037 0.49 1.17 0.59 291
616041 0.49 1.17 0.59 390
616045 0.49 1.17 0.59 381
616049 0.49 1.17 0.59 395
616053 0.49 0.88 0.73 351
616056 0.49 0.88 0.73 331
616060 0.49 0.88 0.73 410
616064 0.49 0.88 0.73 347
616068 0.49 0.88 1.51 349
616071 0.29 0.39 0.78 320
616075 0.29 0.39 0.78 350
616079 0.29 0.39 0.78 337
616083 0.29 0.39 0.78 341
616086 0.29 0.39 0.78 320
616090 0.05 0.54 0.54 290
616110 -0.20 0.54 0.73 242
616113 -0.20 0.54 0.73 221
616117 -0.20 0.54 0.73 209
616192 -0.83 0.39 0.59 39
616196 -0.83 0.39 0.59 30
616199 -0.83 0.39 0.59 25
616203 -0.88 0.39 0.88 30
616247 -1.17 0.29 0.93 0
616251 -1.17 0.29 0.93 0
616255 -1.17 0.29 0.93 0
616259 -1.17 0.29 0.83 0
616262 -1.27 0.05 0.83 0
616266 -1.27 0.05 0.83 0
616270 -1.27 0.05 0.83 0
616274 -1.27 0.05 0.83 0
616277 -1.27 0.05 0.78 0
616310 -1.61 0.15 0.98 0
616314 -1.61 0.15 0.98 0
616318 -1.47 -0.24 1.03 0
616322 -1.47 -0.24 1.03 0
616326 -1.47 -0.24 1.03 0
616329 -1.47 -0.24 1.03 0
616333 -1.47 -0.24 1.03 0
616337 -1.27 -0.05 0.88 0
616341 -1.27 -0.05 0.88 0
616345 -1.27 -0.05 0.88 0
616349 -1.27 -0.05 0.88 0
616353 -1.27 -0.05 0.88 0
616356 -1.17 -0.44 1.12 0
616360 -1.17 -0.44 1.12 0
616364 -1.17 -0.44 1.12 0
616368 -1.17 -0.44 1.12 0
616372 -1.17 -0.44 0.78 0
616376 -1.22 -0.20 0.78 0
616379 -1.22 -0.20 0.78 0
616383 -1.22 -0.20 0.78 0
616387 -1.22 -0.20 0.78 0
616391 -1.22 -0.20 0.88 0
616395 -1.03 -0.44 0.88 0
616399 -1.03 -0.44 0.88 0
616403 -1.03 -0.44 0.88 0
616407 -1.03 -0.44 0.88 0
616410 -1.03 -0.44 0.83 0
616414 -1.17 -0.24 0.83 0
616418 -1.17 -0.24 0.83 0
616422 -1.17 -0.24 0.83 0
616426 -1.17 -0.24 0.83 0
616430 -1.17 -0.24 0.78 0
616434 -0.98 -0.24 0.78 0
616438 -0.98 -0.24 0.78 0
616442 -0.98 -0.24 0.78 0
616445 -0.98 -0.24 0.78 0
616449 -0.98 -0.34 0.98 0
616453 -1.07 -0.34 0.98 0
616457 -1.07 -0.34 0.98 0
616461 -1.07 -0.34 0.98 0
616465 -1.07 -0.34 0.98 0
616468 -1.07 -0.15 1.12 0
616520 -1.61 0.15 0.98 0
616524 -1.61 0.15 0.98 0
616528 -1.27 -0.05 0.98 0
616532 -1.27 -0.05 0.98 0
616535 -1.27 -0.05 0.98 0
616539 -1.27 -0.05 0.98 0
616543 -1.27 -0.05 0.83 0
616547 -1.37 -0.05 0.83 0
616551 -1.37 -0.05 0.83 0
616555 -1.37 -0.05 0.83 0
616559 -1.37 -0.05 0.83 0
616563 -1.37 -0.05 1.03 0
616566 -1.42 -0.24 1.03 0
616570 -1.42 -0.24 1.03 0
616574 -1.42 -0.24 1.03 0
616578 -1.42 -0.24 1.03 0
616582 -2.20 -0.15 0.93 0
616586 -1.61 -0.15 0.93 0
616590 -1.61 -0.15 0.93 0
616594 -1.61 -0.15 0.93 0
616597 -1.61 -0.15 0.93 0
616601 -1.61 -0.10 1.17 0
616605 -1.61 -0.10 1.17 0
616609 -1.61 -0.10 1.17 0
616613 -1.61 -0.10 1.17 0
616616 -1.61 -0.10 1.17 0
616620 -0.83 0.15 0.83 0
616624 -1.27 0.15 0.83 0
616648 -1.03 0.15 0.78 0
616652 -1.03 0.15 0.78 0
616655 -1.03 0.15 0.78 0
616659 -0.73 0.59 0.59 0
616663 -0.73 0.59 0.59 0
616667 -0.73 0.59 0.59 0
616671 -0.73 0.59 0.59 0
616674 -0.73 0.59 0.59 0
616725 6.74 9.43 -2.64 4095
616729 6.74 9.43 -2.64 4095
616733 6.74 9.43 1.91 4095
616737 3.81 -3.52 1.91 4095
616741 3.81 -3.52 1.91 4095
616744 3.81 -3.52 1.91 4095
616748 3.81 -3.52 1.91 4095
616752 3.81 -3.52 2.10 4095
616757 -1.22 -3.62 2.10 4095
616760 -1.22 -3.62 2.10 4095
616764 -1.22 -3.62 2.10 4095
616768 -1.22 -3.62 2.10 4095
616772 0.34 2.30 -0.29 4095
616776 0.24 2.30 -0.29 4095
616780 0.24 2.30 -0.29 4095
616784 0.24 2.30 -0.29 4095
616788 0.24 2.30 -0.29 4095
616791 -1.03 1.27 -0.29 4095
616795 -1.03 1.27 -0.29 4095
616799 -1.03 1.27 -0.29 4095
616803 -1.03 1.27 -0.29 4095
616807 -1.03 1.27 -0.29 4095
616811 -1.17 0.78 -0.29 4095
616814 -1.17 0.78 -0.29 4095
616818 -1.17 0.78 -0.29 4095
616822 -1.17 0.78 -0.29 4095
616826 -1.17 0.78 -0.29 4095
616831 -0.64 0.49 0.00 4095
616835 -0.64 0.49 0.00 4095
616839 -0.64 0.49 0.00 4095
616843 -0.64 0.49 0.00 4095
616846 -0.64 0.49 0.00 4095
616850 -0.05 0.73 0.29 4091
616858 -0.05 0.73 0.29 3999
616861 -0.05 0.73 0.29 3917
616865 -0.05 0.73 0.29 3823
616911 0.29 0.29 0.59 1123
616915 0.29 0.29 0.59 880
616919 0.29 0.29 0.59 880
616922 0.29 0.29 0.10 848
616926 0.73 1.42 0.10 877
616930 0.73 1.42 0.10 624
616939 0.73 1.42 0.10 415
616943 0.73 0.98 0.34 339
616947 0.59 0.98 0.34 293
616950 0.59 0.98 0.34 294
616954 0.59 0.98 0.34 304
616958 0.59 0.98 0.34 286
616962 0.59 0.49 0.73 261
616966 0.39 0.49 0.73 277
616969 0.39 0.49 0.73 341
616973 0.39 0.49 0.73 309
616977 0.39 0.49 0.73 322
616980 0.39 0.49 0.83 333
617064 -0.44 0.54 0.73 219
617068 -0.44 0.54 0.73 194
617072 -0.44 0.54 0.73 144
617076 -0.44 0.24 0.83 179
617080 -0.64 0.24 0.83 154
617084 -0.64 0.24 0.83 151
617087 -0.64 0.24 0.83 115
617091 -0.64 0.24 0.83 117
617095 -0.64 0.10 0.73 108
617099 -0.73 0.10 0.73 97
617102 -0.73 0.10 0.73 91
617106 -0.73 0.10 0.73 64
617110 -0.73 0.10 0.73 54
617114 -1.51 0.39 0.59 43
617118 -0.83 0.39 0.59 43
617122 -0.83 0.39 0.59 30
617126 -0.83 0.39 0.59 4
617130 -0.83 0.39 0.59 0
617133 -0.83 0.49 0.54 0
617137 -0.83 0.49 0.54 0
617141 -0.83 0.49 0.54 0
617145 -0.83 0.49 0.54 2
617149 -0.83 0.49 0.54 0
617153 -1.22 0.24 0.49 0
617156 -1.22 0.24 0.49 0
617160 -1.22 0.24 0.49 0
617164 -1.22 0.24 0.49 0
617168 -1.22 0.24 0.49 0
617172 -1.27 -0.05 0.59 0
617176 -1.27 -0.05 0.59 0
617180 -1.27 -0.05 0.59 0
617184 -1.27 -0.05 0.59 0
617187 -1.27 -0.05 0.59 0
617191 -1.51 0.20 0.34 0
617195 -1.51 0.20 0.34 0
617199 -1.51 0.20 0.34 0
617203 -1.51 0.20 0.34 0
617206 -1.51 0.20 0.34 0
617210 -1.61 0.39 0.59 0
617214 -1.61 0.39 0.59 0
617218 -1.61 0.39 0.59 0
617221 -1.61 0.39 0.59 0
617225 -1.61 0.39 0.59 0
617229 -1.61 0.10 0.59 0
617233 -1.61 0.10 0.59 0
617262 -1.47 -0.15 0.44 0
617266 -1.27 -0.54 0.98 0
617270 -1.27 -0.54 0.98 0
617274 -1.27 -0.54 0.98 0
617278 -1.27 -0.54 0.98 0
617282 -1.27 -0.54 0.98 0
617285 -1.12 -0.64 1.27 0
617289 -1.12 -0.64 1.27 0
617293 -1.12 -0.64 1.27 0
617297 -1.12 -0.64 1.27 0
617301 -1.12 -0.64 1.27 0
617305 -1.32 -0.59 0.83 0
617308 -1.32 -0.59 0.83 0
617312 -1.32 -0.59 0.83 0
617316 -1.32 -0.59 0.83 0
617320 -1.32 -0.59 0.83 0
617324 -1.03 -0.39 1.07 0
617328 -1.03 -0.39 1.07 0
617331 -1.03 -0.39 1.07 0
617335 -1.03 -0.39 1.07 0
617339 -1.03 -0.39 1.07 0
617343 -1.12 -0.59 1.51 0
617347 -1.12 -0.59 1.51 0
617351 -1.12 -0.59 1.51 0
617355 -1.12 -0.59 1.51 0
617359 -1.12 -0.59 1.51 0
617363 -1.17 -0.10 1.12 0
617367 -1.17 -0.10 1.12 0
617371 -1.17 -0.10 1.12 0
617374 -1.17 -0.10 1.12 0
617378 -1.17 -0.10 1.17 0
617382 -1.22 -0.05 1.17 0
617386 -1.22 -0.05 1.17 0
617390 -1.22 -0.05 1.17 0
617394 -1.22 -0.05 1.17 0
617397 -1.22 -0.05 1.47 0
617401 -1.42 -0.10 1.47 0
617405 -1.42 -0.10 1.47 0
617409 -1.42 -0.10 1.47 0
617413 -1.42 -0.10 1.47 0
617417 -1.42 -0.10 1.27 0
617420 -1.66 -0.10 1.27 0
617424 -1.66 -0.10 1.27 0
617428 -1.66 -0.10 1.27 0
617432 -1.66 -0.10 1.27 0
617436 -1.66 -0.10 1.71 0
617440 -1.66 -0.44 1.71 0
617443 -1.66 -0.44 1.71 0
617447 -1.66 -0.44 1.71 0
617451 -1.66 -0.44 1.71 0
617491 -1.37 -0.10 1.12 0
617495 -1.42 -0.05 1.07 0
617499 -1.42 -0.05 1.07 0
617503 -1.42 -0.05 1.07 0
617506 -1.42 -0.05 1.07 0
617510 -1.42 -0.05 1.07 0
617514 -1.37 -0.05 0.93 0
617518 -1.37 -0.05 0.93 0
617522 -1.37 -0.05 0.93 0
617526 -1.37 -0.05 0.93 0
617529 -1.37 -0.05 0.93 0
617533 -1.17 -0.10 0.98 0
617537 -1.17 -0.10 0.98 0
617542 -1.17 -0.10 0.98 0
617545 -1.17 -0.10 0.98 0
617549 -1.17 -0.10 0.49 0
617553 -0.98 0.10 0.49 0
617557 -0.98 0.10 0.49 0
617580 -0.73 0.15 0.24 0
617583 -0.73 0.15 0.24 3573
617587 -0.73 0.15 2.10 3788
617591 2.44 -1.61 2.10 3728
617630 3.96 -1.61 -0.15 4095
617634 3.96 -1.61 -0.15 4095
617637 3.96 -1.61 -0.15 4095
617641 3.96 -1.61 -0.15 4095
617645 -0.73 -4.30 2.54 4095
617649 -0.10 -4.30 2.54 4095
617653 -0.10 -4.30 2.54 4095
617657 -0.10 -4.30 2.54 4095
617661 -0.10 -4.30 2.54 4095
617665 1.27 1.91 0.93 4095
617668 1.27 1.91 0.93 4095
617672 1.27 1.91 0.93 4095
617676 1.27 1.91 0.93 4095
617680 1.27 1.91 0.93 4095
617684 -0.88 1.66 -0.59 3984
617687 -0.88 1.66 -0.59 4003
617691 -0.88 1.66 -0.59 3950
617695 -0.88 1.66 -0.59 3841
617699 -0.88 1.66 -0.59 3721
617703 -0.44 0.78 -0.20 3619
617707 -0.44 0.78 -0.20 3488
617711 -0.44 0.78 -0.20 3380
617714 -0.44 0.78 -0.20 3206
617718 -0.44 0.78 -0.20 2960
617722 -0.39 0.39 0.05 2799
617726 -0.39 0.39 0.05 2501
617730 -0.39 0.39 0.05 1936
617734 -0.39 0.39 0.05 1686
617737 -0.39 0.39 0.05 1513
617741 -0.05 0.29 0.24 1395
617745 -0.05 0.29 0.24 949
617749 -0.05 0.29 0.24 732
617753 -0.05 0.29 0.24 526
617757 -0.05 0.29 0.24 464
617761 0.20 1.12 0.54 384
617765 0.20 1.12 0.54 357
617768 0.20 1.12 0.54 325
617772 0.20 1.12 0.54 398
617776 0.20 1.12 0.54 303
617780 1.03 0.73 0.54 234
617784 1.03 0.73 0.54 206
617787 1.03 0.73 0.54 240
617791 1.03 0.73 0.54 241
617795 1.03 0.73 0.54 279
617799 0.68 0.44 0.54 257
617803 0.68 0.44 0.54 272
617806 0.68 0.44 0.54 251
617810 0.68 0.44 0.54 237
617814 0.68 0.44 0.54 242
617818 0.49 0.49 0.68 249
617822 0.49 0.49 0.68 176
617826 0.49 0.49 0.68 227
617829 0.49 0.49 0.68 199
617833 0.49 0.49 1.47 171
617837 0.64 0.44 0.78 161
617841 0.64 0.44 0.78 144
617847 0.64 0.44 0.78 153
617850 0.64 0.44 0.78 144
617854 0.64 0.24 0.78 144
617858 0.59 0.24 0.78 113
617862 0.59 0.24 0.78 106
617866 0.59 0.24 0.78 104
617869 0.59 0.24 0.78 121
617873 0.59 0.64 0.44 135
617877 0.49 0.64 0.44 112
617881 0.49 0.64 0.44 112
617885 0.49 0.64 0.44 114
617889 0.49 0.64 0.44 112
617892 0.49 0.88 0.44 114
617896 0.05 0.88 0.44 108
617900 0.05 0.88 0.44 110
617904 0.05 0.88 0.44 100
617907 0.05 0.88 0.44 71
617911 -0.73 0.49 0.64 64
617915 -0.15 0.49 0.64 70
617919 -0.15 0.49 0.64 53
617922 -0.15 0.49 0.64 56
617926 -0.15 0.49 0.64 48
617930 -0.15 0.49 0.54 48
617982 -0.68 0.93 0.59 0
617986 -0.68 0.93 0.59 0
617989 -0.78 0.54 0.59 0
618007 -1.07 0.49 0.54 0
618011 -1.07 0.49 0.54 0
618015 -1.07 0.49 0.54 0
618054 -1.76 0.29 0.73 0
618058 -1.76 0.29 0.73 0
618062 -1.76 0.29 0.78 0
618065 -1.91 0.29 0.78 0
618069 -1.91 0.29 0.78 0
618073 -1.91 0.29 0.78 0
618077 -1.91 0.29 0.78 0
618081 -1.91 0.29 0.68 0
618085 -1.76 0.24 0.68 0
618089 -1.76 0.24 0.68 0
618092 -1.76 0.24 0.68 0
618096 -1.76 0.24 0.68 0
618100 -1.76 0.24 0.64 0
618104 -1.76 0.05 0.64 0
618108 -1.76 0.05 0.64 0
618111 -1.76 0.05 0.64 0
618147 -1.66 -0.20 0.98 0
618151 -1.66 -0.20 0.98 0
618155 -1.66 -0.20 0.98 0
618159 -1.42 -0.05 0.93 0
618163 -1.42 -0.05 0.93 0
618166 -1.42 -0.05 0.93 0
618175 -1.42 -0.05 0.93 0
618179 -1.37 -0.05 1.07 0
618182 -1.37 -0.05 1.07 0
618186 -1.37 -0.05 1.07 0
618190 -1.37 -0.05 1.07 0
618194 -1.37 -0.05 1.07 0
618198 -1.37 0.15 1.07 0
618201 -1.37 0.15 1.07 0
618205 -1.37 0.15 1.07 0
618209 -1.37 0.15 1.07 0
618213 -1.37 0.15 1.07 0
618217 -1.37 0.34 0.98 0
618220 -1.37 0.34 0.98 0
618224 -1.37 0.34 0.98 0
618228 -1.37 0.34 0.98 0
618232 -1.37 0.34 0.98 0
618236 -1.42 -0.05 0.93 0
618240 -1.42 -0.05 0.93 0
618243 -1.42 -0.05 0.93 0
618247 -1.42 -0.05 0.93 0
618251 -1.42 -0.05 0.93 0
618255 -1.12 0.10 1.22 0
618348 -1.47 -0.20 1.12 0
618352 -1.47 -0.20 1.12 0
618356 -1.47 -0.20 1.12 0
618360 -1.47 -0.20 1.12 0
618364 -1.47 -0.20 1.12 0
618367 -1.27 -0.10 1.22 0
618371 -1.27 -0.10 1.22 0
618375 -1.27 -0.10 1.22 0
618379 -1.27 -0.10 1.22 0
618383 -1.27 -0.10 1.22 0
618387 -1.17 -0.15 1.03 0
618391 -1.17 -0.15 1.03 0
618394 -1.17 -0.15 1.03 0
618398 -1.17 -0.15 1.03 0
618402 -1.17 -0.15 1.03 0
618406 -1.17 -0.10 0.64 0
618410 -1.17 -0.10 0.64 0
618414 -1.17 -0.10 0.64 0
618418 -1.17 -0.10 0.64 0
618422 -1.17 -0.10 0.64 0
618425 -0.83 0.15 0.49 0
618429 -0.83 0.15 0.49 0
618433 -0.83 0.15 0.49 0
618437 -0.83 0.15 0.49 0
618441 -0.83 0.15 0.49 0
618445 -0.10 0.44 0.54 2960
618449 -0.10 0.44 0.54 3425
618453 -0.10 0.44 0.54 3869
618456 -0.10 0.44 0.54 4095
618460 -0.10 0.44 -1.81 4095
618464 5.28 5.13 -1.81 4095
618468 5.28 5.13 -1.81 4095
618472 5.28 5.13 -1.81 4095
618475 5.28 5.13 -1.81 4095
618479 5.28 5.13 -1.03 4095
618483 7.52 5.62 -1.37 4095
618487 7.52 5.62 -1.37 4095
618490 7.52 5.62 -1.37 4095
