millis a_x a_y a_z f
2300026 -0.88 0.20 1.03 0
2300033 -0.88 0.20 1.03 0
2300038 -0.88 0.20 1.03 0
2300042 -0.88 0.20 0.24 0
2300046 -0.73 0.29 0.73 0
2300050 -0.73 0.29 0.73 0
2300053 -0.73 0.29 0.73 0
2300057 -0.73 0.29 0.73 0
2300061 -0.73 0.29 1.03 0
2300065 -0.78 0.39 1.03 0
2300069 -0.78 0.39 1.03 0
2300073 -0.78 0.39 1.03 0
2300077 -0.78 0.39 1.03 0
2300081 -0.78 0.39 0.59 0
2300085 -0.88 0.49 0.59 0
2300088 -0.88 0.49 0.59 0
2300092 -0.88 0.49 0.59 0
2300097 -0.88 0.49 0.59 0
2300101 -0.93 0.24 0.98 0
2300104 -0.93 0.24 0.98 0
2300108 -0.93 0.24 0.98 0
2300112 -0.93 0.24 0.98 0
2300116 -0.93 0.24 0.98 0
2300120 -0.93 0.15 0.88 0
2300124 -0.93 0.15 0.88 0
2300128 -0.93 0.15 0.88 0
2300132 -0.93 0.15 0.88 0
2300136 -0.93 0.15 0.88 0
2300139 -0.98 0.10 1.12 0
2300143 -0.98 0.10 1.12 0
2300147 -0.98 0.10 1.12 0
2300151 -0.98 0.10 1.12 0
2300155 -0.98 0.10 1.12 0
2300159 -1.03 0.24 1.07 0
2300163 -1.03 0.24 1.07 0
2300167 -1.03 0.24 1.07 0
2300170 -1.03 0.24 1.07 0
2300174 -1.03 0.24 1.07 0
2300178 -0.93 0.00 0.88 0
2300182 -0.93 0.00 0.88 0
2300186 -0.93 0.00 0.88 0
2300190 -0.93 0.00 0.88 0
2300194 -0.93 0.00 0.88 0
2300198 -0.93 0.10 1.12 0
2300201 -0.93 0.10 1.12 0
2300205 -0.93 0.10 1.12 0
2300209 -0.93 0.10 1.12 0
2300213 -0.93 0.10 1.03 0
2300217 -1.03 0.24 1.03 0
2300221 -1.03 0.24 1.03 0
2300224 -1.03 0.24 1.03 0
2300228 -1.03 0.24 1.03 0
2300232 -1.03 0.24 0.93 0
2300236 -1.07 -0.05 0.93 0
2300240 -1.07 -0.05 0.93 0
2300244 -1.07 -0.05 0.93 0
2300248 -1.07 -0.05 0.93 0
2300252 -1.07 -0.05 1.12 0
2300256 -0.88 -0.10 1.12 0
2300259 -0.88 -0.10 1.12 0
2300263 -0.88 -0.10 1.12 0
2300267 -0.88 -0.10 1.12 0
2300271 -0.88 -0.10 0.93 0
2300275 -1.17 -0.24 0.93 0
2300279 -1.17 -0.24 0.93 0
2300282 -1.17 -0.24 0.93 0
2300286 -1.17 -0.24 0.93 0
2300290 -1.17 -0.10 0.98 0
2300294 -1.27 -0.10 0.98 0
2300298 -1.27 -0.10 0.98 0
2300302 -1.27 -0.10 0.98 0
2300306 -1.27 -0.10 0.98 0
2300310 -1.32 -0.39 0.54 0
2300313 -1.32 -0.39 0.54 0
2300317 -1.32 -0.39 0.54 0
2300321 -1.32 -0.39 0.54 0
2300325 -1.32 -0.39 0.54 0
2300329 -1.71 -0.34 0.78 0
2300333 -1.71 -0.34 0.78 0
2300337 -1.71 -0.34 0.78 0
2300341 -1.71 -0.34 0.78 0
2300345 -1.71 -0.34 0.78 0
2300349 -1.81 -1.03 0.98 0
2300352 -1.81 -1.03 0.98 0
2300356 -1.81 -1.03 0.98 0
2300360 -1.81 -1.03 0.98 2035
2300377 0.98 -1.81 1.95 4095
2300381 0.98 -1.81 1.95 4095
2300385 0.98 14.61 -7.57 4095
2300389 3.08 14.12 -7.57 4095
2300392 3.08 14.12 -7.57 4095
2300396 3.08 14.12 -7.57 4095
2300400 3.08 14.12 -7.57 4095
2300404 5.42 1.51 -2.25 4095
2300408 4.98 1.51 -2.25 4095
2300412 4.98 1.51 -2.25 4095
2300415 4.98 1.51 -2.25 4095
2300419 4.98 1.51 -2.25 4095
2300423 -2.83 -6.94 3.37 4095
2300427 -3.03 -6.94 3.37 4095
2300431 -3.03 -6.94 3.37 4095
2300435 -3.03 -6.94 3.37 4095
2300439 -3.03 -6.94 3.37 4095
2300442 -0.34 3.03 0.34 4095
2300446 -0.34 3.03 0.34 4095
2300451 -0.34 3.03 0.34 4095
2300455 -0.34 3.03 0.34 4095
2300459 -0.34 3.03 0.34 4095
2300462 -1.07 1.37 -1.37 4095
2300466 -1.07 1.37 -1.37 4095
2300471 -1.07 1.37 -1.37 4095
2300475 -1.07 1.37 -1.37 4095
2300479 -1.07 1.37 0.78 4095
2300483 -2.54 -1.17 0.78 4095
2300486 -2.54 -1.17 0.78 4095
2300491 -2.54 -1.17 0.78 4095
2300495 -2.54 -1.17 0.78 4095
2300499 -2.54 0.39 0.10 4095
2300502 -0.88 0.15 0.10 4095
2300506 -0.88 0.15 0.10 4095
2300510 -0.88 0.15 0.10 4095
2300514 -0.88 0.15 0.10 4095
2300518 -0.10 0.15 0.64 4095
2300521 -0.05 0.29 0.64 4095
2300525 -0.05 0.29 0.64 4095
2300529 -0.05 0.29 0.64 4095
2300533 -0.05 0.29 0.64 4095
2300537 0.73 -0.15 1.12 4095
2300540 0.68 -0.15 1.12 4095
2300597 -1.12 0.20 0.64 4095
2300601 -1.12 0.20 0.64 4095
2300605 -1.12 0.20 0.64 4095
2300608 -1.12 0.20 0.64 4095
2300612 -1.12 0.20 0.54 4095
2300616 -0.05 0.68 0.54 4095
2300620 -0.05 0.68 0.54 4095
2300624 -0.05 0.68 0.54 4095
2300628 -0.05 0.68 0.54 4095
2300631 -0.05 0.68 0.44 4095
2300635 -0.20 0.49 0.44 4095
2300639 -0.20 0.49 0.44 4095
2300643 -0.20 0.49 0.44 4095
2300647 -0.20 0.49 0.44 4095
2300689 0.24 0.39 0.24 4095
2300693 0.24 0.39 0.24 4095
2300697 0.24 0.39 0.24 4083
2300701 0.24 0.39 0.24 4011
2300705 0.24 0.39 0.24 3914
2300708 0.34 0.49 0.59 3870
2300713 0.34 0.49 0.59 3797
2300717 0.34 0.49 0.59 3740
2300720 0.34 0.49 0.59 3709
2300724 0.34 0.49 0.59 3680
2300728 0.20 0.05 0.68 3621
2300732 0.20 0.05 0.68 3551
2300736 0.20 0.05 0.68 3485
2300740 0.20 0.05 0.68 3346
2300743 0.20 0.05 0.68 3237
2300747 0.00 0.10 0.78 3089
2300751 0.00 0.10 0.78 2986
2300755 0.00 0.10 0.78 2811
2300758 0.00 0.10 0.78 2271
2300762 0.00 0.10 0.78 2221
2300766 0.15 -0.05 0.68 1456
2300770 0.15 -0.05 0.68 1179
2300780 0.15 -0.05 0.68 875
2300784 -0.64 0.73 0.05 683
2300788 -0.24 0.39 0.05 555
2300791 -0.24 0.39 0.05 561
2300795 -0.24 0.39 0.05 511
2300799 -0.24 0.39 0.05 471
2300803 -0.24 0.64 0.00 400
2300807 -0.05 0.64 0.00 256
2300810 -0.05 0.64 0.00 256
2300814 -0.05 0.64 0.00 231
2300818 -0.05 0.64 0.00 206
2300822 -0.05 0.54 0.39 235
2300826 -0.05 0.54 0.39 270
2300829 -0.05 0.54 0.39 270
2300833 -0.05 0.54 0.39 240
2300837 -0.05 0.54 0.39 311
2300841 -0.05 0.49 0.20 334
2300845 -0.05 0.49 0.20 305
2300849 -0.05 0.49 0.20 240
2300852 -0.05 0.49 0.20 211
2300856 -0.05 0.49 0.20 189
2300860 -0.24 0.29 0.20 208
2300864 -0.24 0.29 0.20 240
2300888 -0.29 0.39 0.20 155
2300892 -0.29 0.39 0.20 187
2300896 -0.29 0.39 0.20 224
2300900 -0.29 0.39 0.34 158
2300904 -0.29 0.39 0.34 170
2300907 -0.29 0.39 0.34 176
2300911 -0.29 0.39 0.34 200
2300915 -0.29 0.39 0.34 205
2300919 -0.34 0.20 0.05 219
2300923 -0.34 0.20 0.05 205
2300927 -0.34 0.20 0.05 165
2300930 -0.34 0.20 0.05 144
2300934 -0.34 0.20 0.05 114
2300938 -0.29 0.29 0.05 130
2300942 -0.29 0.29 0.05 130
2300946 -0.29 0.29 0.05 159
2300950 -0.29 0.29 0.05 157
2300954 -0.29 0.29 0.24 162
2300958 -0.29 0.39 0.24 142
2300961 -0.29 0.39 0.24 112
2300965 -0.29 0.39 0.24 90
2300969 -0.29 0.39 0.24 75
2300973 -0.29 0.39 0.34 101
2300977 -0.29 0.44 0.34 91
2300981 -0.29 0.44 0.34 93
2300985 -0.29 0.44 0.34 91
2300988 -0.29 0.44 0.34 77
2300992 -0.29 0.44 0.54 96
2300996 -0.29 0.24 0.54 84
2301000 -0.29 0.24 0.54 103
2301004 -0.29 0.24 0.54 111
2301007 -0.29 0.24 0.54 109
2301011 -0.29 0.24 0.24 101
2301015 -0.24 0.24 0.24 97
2301019 -0.24 0.24 0.24 91
2301023 -0.24 0.24 0.24 97
2301067 -0.34 0.24 0.44 101
2301071 -0.49 0.20 0.44 104
2301075 -0.49 0.20 0.44 81
2301079 -0.49 0.20 0.44 87
2301083 -0.49 0.20 0.44 80
2301087 -0.49 0.20 0.59 71
2301091 -0.54 0.39 0.59 80
2301095 -0.54 0.39 0.59 80
2301099 -0.54 0.39 0.59 80
2301103 -0.54 0.39 0.59 77
2301107 -0.54 0.34 0.59 48
2301111 -0.54 0.34 0.59 48
2301115 -0.54 0.34 0.59 41
2301119 -0.54 0.34 0.59 66
2301123 -0.54 0.34 0.59 74
2301127 -0.59 0.10 0.68 64
2301131 -0.59 0.10 0.68 67
2301135 -0.59 0.10 0.68 50
2301138 -0.59 0.10 0.68 70
2301142 -0.59 0.10 0.68 61
2301146 -0.54 0.15 0.78 65
2301150 -0.54 0.15 0.78 71
2301154 -0.54 0.15 0.78 91
2301158 -0.54 0.15 0.78 77
2301161 -0.54 0.15 0.78 44
2301165 -0.59 0.10 0.83 49
2301169 -0.59 0.10 0.83 43
2301173 -0.59 0.10 0.83 53
2301177 -0.59 0.10 0.83 87
2301181 -0.59 0.10 0.05 90
2301184 -0.68 -0.10 0.59 81
2301188 -0.68 -0.10 0.59 81
2301192 -0.68 -0.10 0.59 76
2301196 -0.68 -0.10 0.59 64
2301200 -0.68 -0.10 0.64 64
2301204 -0.68 -0.15 0.64 57
2301208 -0.68 -0.15 0.64 50
2301212 -0.68 -0.15 0.64 48
2301216 -0.68 -0.15 0.64 33
2301219 -0.68 -0.15 0.64 35
2301223 -0.88 -0.05 0.64 28
2301227 -0.88 -0.05 0.64 37
2301231 -0.88 -0.05 0.64 0
2301235 -0.88 -0.05 0.64 0
2301239 -0.88 -0.05 0.83 0
2301243 -0.68 -0.10 0.83 0
2301247 -0.68 -0.10 0.83 0
2301251 -0.68 -0.10 0.83 0
2301255 -0.68 -0.10 0.83 0
2301259 -0.78 0.20 0.98 0
2301263 -0.78 0.20 0.98 0
2301267 -0.78 0.20 0.98 0
2301270 -0.78 0.20 0.98 0
2301274 -0.78 0.20 0.98 0
2301278 -0.78 0.10 0.64 0
2301282 -0.78 0.10 0.64 0
2301286 -0.78 0.10 0.64 0
2301290 -0.78 0.10 0.64 0
2301294 -0.78 0.10 0.64 0
2301298 -0.78 -0.05 0.64 0
2301302 -0.78 -0.05 0.64 0
2301306 -0.78 -0.05 0.64 0
2301310 -0.78 -0.05 0.64 0
2301314 -0.78 -0.05 0.64 0
2301318 -0.83 0.05 0.64 0
2301322 -0.83 0.05 0.64 0
2301325 -0.83 0.05 0.64 0
2301329 -0.83 0.05 0.64 0
2301333 -0.83 0.05 0.64 0
2301337 -0.68 -0.05 0.64 0
2301341 -0.68 -0.05 0.64 0
2301345 -0.68 -0.05 0.64 0
2301349 -0.68 -0.05 0.64 0
2301353 -0.68 0.73 0.78 0
2301357 -0.73 0.20 0.78 0
2301360 -0.73 0.20 0.78 0
2301364 -0.73 0.20 0.78 0
2301368 -0.73 0.20 0.78 0
2301372 -0.73 -0.59 0.98 0
2301376 -0.78 -0.15 0.98 0
2301380 -0.78 -0.15 0.98 0
2301383 -0.78 -0.15 0.98 0
2301387 -0.78 -0.15 0.98 0
2301391 -0.78 -0.15 0.34 0
2301395 -0.64 -0.10 0.34 0
2301399 -0.64 -0.10 0.34 0
2301403 -0.64 -0.10 0.34 0
2301407 -0.64 -0.10 0.34 0
2301412 -0.73 -0.05 0.64 0
2301416 -0.73 -0.05 0.64 0
2301420 -0.73 -0.05 0.64 0
2301427 -0.73 -0.05 0.64 0
2301431 -0.68 0.24 0.68 0
2301435 -0.68 0.24 0.68 0
2301439 -0.68 0.24 0.68 0
2301442 -0.68 0.24 0.68 0
2301447 -0.68 0.24 0.59 0
2301451 -0.59 -0.05 0.59 0
2301464 -0.59 -0.05 0.59 0
2301468 -0.59 -0.05 0.78 0
2301471 -0.59 -0.05 0.78 0
2301475 -0.59 -0.05 0.78 0
2301479 -0.59 -0.05 0.78 0
2301483 -0.59 -0.05 0.78 0
2301487 -0.88 0.10 0.93 0
2301491 -0.88 0.10 0.93 0
2301495 -0.88 0.10 0.93 0
2301499 -0.88 0.10 0.93 0
2301503 -0.88 0.10 0.93 0
2301506 -0.73 0.29 0.83 0
2301510 -0.73 0.29 0.83 0
2301514 -0.73 0.29 0.83 0
2301518 -0.73 0.29 0.83 0
2301522 -0.73 0.29 0.83 0
2301526 -0.73 0.15 1.03 0
2301530 -0.73 0.15 1.03 0
2301534 -0.73 0.15 1.03 0
2301538 -0.73 0.15 1.03 0
2301542 -0.73 0.15 0.93 0
2301546 -0.83 0.10 0.93 0
2301549 -0.83 0.10 0.93 0
2301554 -0.83 0.10 0.93 0
2301557 -0.83 0.10 0.93 0
2301562 -0.83 -0.68 0.93 0
2301566 -0.59 -0.05 0.93 0
2301570 -0.59 -0.05 0.93 0
2301574 -0.59 -0.05 0.93 0
2301578 -0.59 -0.05 0.93 0
2301582 -0.59 0.20 0.73 0
2301586 -0.59 0.20 0.73 0
2301590 -0.59 0.20 0.73 0
2301594 -0.59 0.20 0.73 0
2301597 -0.59 0.20 0.73 0
2301601 -0.83 0.20 0.83 0
2301605 -0.83 0.20 0.83 0
2301609 -0.83 0.20 0.83 0
2301613 -0.83 0.20 0.83 0
2301617 -0.83 0.20 0.83 0
2301621 -0.73 -0.05 0.83 0
2301625 -0.73 -0.05 0.83 0
2301629 -0.73 -0.05 0.83 0
2301633 -0.73 -0.05 0.83 0
2301636 -0.73 -0.05 0.83 0
2301640 -0.73 0.20 0.83 0
2301644 -0.73 0.20 0.83 0
2301648 -0.73 0.20 0.83 0
2301652 -0.73 0.20 0.83 0
2301656 -0.73 0.20 0.78 0
2301659 -0.88 -0.20 0.78 0
2301663 -0.88 -0.20 0.78 0
2301667 -0.88 -0.20 0.78 0
2301671 -0.88 -0.20 0.78 0
2301675 -0.88 -0.20 0.93 0
2301680 -0.88 0.39 0.93 0
2301683 -0.88 0.39 0.93 0
2301688 -0.88 0.39 0.93 0
2301692 -0.88 0.39 0.93 0
2301695 -0.88 0.20 0.83 0
2301699 -0.88 0.20 0.83 0
2301703 -0.88 0.20 0.83 0
2301708 -0.88 0.20 0.83 0
2301711 -0.88 0.20 0.83 0
2301715 -0.83 0.29 0.49 0
2301719 -0.83 0.29 0.49 0
2301723 -0.83 0.29 0.49 0
2301727 -0.83 0.29 0.49 0
2301731 -0.83 0.29 0.49 0
2301735 -0.98 0.15 0.64 0
2301738 -0.98 0.15 0.64 0
2301742 -0.98 0.15 0.64 0
2301746 -0.98 0.15 0.64 0
2301750 -0.98 0.15 0.64 0
2301754 -0.83 0.39 0.64 0
2301760 -0.83 0.39 0.64 0
2301763 -0.83 0.39 0.64 0
2301767 -0.83 0.39 0.64 0
2301809 -0.93 0.15 0.78 0
2301813 -0.93 0.15 0.78 0
2301817 -0.93 0.15 0.78 0
2301821 -0.93 0.15 0.78 0
2301825 -0.93 0.15 0.78 0
2301829 -0.78 0.29 0.49 0
2301832 -0.78 0.29 0.49 0
2301836 -0.78 0.29 0.49 0
2301840 -0.78 0.29 0.49 0
2301844 -0.78 0.29 0.49 0
2301848 -0.83 0.44 0.59 0
2301852 -0.83 0.44 0.59 0
2301855 -0.83 0.44 0.59 0
2301859 -0.83 0.44 0.59 0
2301863 -0.83 0.44 0.59 0
2301867 -0.68 0.34 0.78 0
2301871 -0.68 0.34 0.78 0
2301875 -0.68 0.34 0.78 0
2301878 -0.68 0.34 0.78 0
2301882 -0.68 0.34 0.78 0
2301949 -0.68 -0.05 0.64 0
2301953 -0.68 -0.05 0.64 0
2301957 -0.68 -0.05 0.64 0
2301961 -0.68 -0.05 0.98 0
2301965 -0.73 -0.05 0.98 0
2301968 -0.73 -0.05 0.98 0
2301972 -0.73 -0.05 0.98 0
2301976 -0.73 -0.05 0.98 0
2301980 -0.73 0.10 0.54 0
2301984 -0.64 0.10 0.54 0
2301988 -0.64 0.10 0.54 0
2301991 -0.64 0.10 0.54 0
2301995 -0.64 0.10 0.54 0
2301999 -1.42 -0.05 0.78 0
2302003 -0.88 -0.05 0.78 0
2302007 -0.88 -0.05 0.78 0
2302011 -0.88 -0.05 0.78 0
2302015 -0.88 -0.05 0.78 0
2302019 -0.88 0.10 0.59 0
2302023 -0.88 0.10 0.59 0
2302026 -0.88 0.10 0.59 0
2302030 -0.88 0.10 0.59 0
2302034 -0.88 0.10 0.59 0
2302038 -0.98 -0.05 0.49 0
2302042 -0.98 -0.05 0.49 0
2302046 -0.98 -0.05 0.49 0
2302050 -0.98 -0.05 0.49 0
2302053 -0.98 -0.05 0.49 0
2302057 -1.07 -0.10 0.64 0
2302061 -1.07 -0.10 0.64 0
2302065 -1.07 -0.10 0.64 0
2302069 -1.07 -0.10 0.64 0
2302073 -1.07 -0.10 1.42 0
2302077 -0.78 -0.44 1.03 0
2302081 -0.78 -0.44 1.03 0
2302085 -0.78 -0.44 1.03 0
2302089 -0.78 -0.44 1.03 0
2302092 -0.78 -0.44 1.12 0
2302096 -1.17 -1.03 1.12 0
2302100 -1.17 -1.03 1.12 0
2302104 -1.17 -1.03 1.12 0
2302108 -1.17 -1.03 1.12 0
2302112 -1.17 -1.03 0.83 0
2302115 -1.47 -1.32 0.83 0
2302119 -1.47 -1.32 0.83 0
2302123 -1.47 -1.32 0.83 3639
2302127 -1.47 -1.32 0.83 3821
2302131 -1.47 -1.32 1.76 4002
2302135 2.64 -0.68 1.76 4095
2302138 2.64 -0.68 1.76 4095
2302142 2.64 -0.68 1.76 4095
2302148 2.64 -0.68 1.76 4095
2302151 3.91 14.22 -7.67 4095
2302208 -0.44 2.10 0.24 4095
2302212 -0.15 2.10 0.24 4095
2302216 -0.15 2.10 0.24 4095
2302219 -0.15 2.10 0.24 4095
2302223 -0.15 2.10 0.24 4095
2302227 -1.12 -0.64 0.73 4095
2302231 -1.12 -0.64 0.73 4095
2302235 -1.12 -0.64 0.73 4095
2302239 -1.12 -0.64 0.73 4095
2302243 -1.12 -0.64 0.73 4095
2302246 -1.42 -0.05 0.24 4095
2302250 -1.42 -0.05 0.24 4095
2302254 -1.42 -0.05 0.24 4095
2302258 -1.42 -0.05 0.24 4095
2302262 -1.42 -0.05 0.24 4095
2302266 -1.03 0.34 0.00 4095
2302270 -1.03 0.34 0.00 4095
2302274 -1.03 0.34 0.00 4095
2302278 -1.03 0.34 0.00 4095
2302281 -1.03 0.34 0.00 4095
2302285 -0.49 0.29 0.49 4095
2302289 -0.49 0.29 0.49 4095
2302293 -0.49 0.29 0.49 4095
2302297 -0.49 0.29 0.49 4095
2302301 -0.49 0.29 0.49 4095
2302309 0.24 0.24 1.03 4095
2302313 0.24 0.24 1.03 4095
2302317 0.24 0.24 1.03 4095
2302320 0.24 0.24 1.22 4095
2302324 -0.05 -0.24 1.22 4095
2302328 -0.05 -0.24 1.22 4095
2302332 -0.05 -0.24 1.22 4095
2302336 -0.05 -0.24 1.22 4095
2302340 -0.05 -0.24 0.78 4095
2302344 -0.34 -0.05 0.78 4095
2302348 -0.34 -0.05 0.78 4095
2302352 -0.34 -0.05 0.78 4095
2302355 -0.34 -0.05 0.78 4095
2302359 -0.34 0.73 0.29 4095
2302363 -0.34 0.49 0.29 4095
2302367 -0.34 0.49 0.29 4095
2302371 -0.34 0.49 0.29 4095
2302375 -0.34 0.49 0.29 4095
2302379 -0.05 0.59 0.44 4095
2302383 -0.05 0.59 0.44 4095
2302387 -0.05 0.59 0.44 4095
2302391 -0.05 0.59 0.44 4095
2302394 -0.05 0.59 0.44 4095
2302398 0.24 0.54 0.20 4095
2302402 0.24 0.54 0.20 4095
2302406 0.24 0.54 0.20 4095
2302410 0.24 0.54 0.20 4095
2302414 0.24 0.54 0.20 4007
2302418 0.15 1.07 -0.20 3939
2302422 0.15 1.07 -0.20 3861
2302426 0.15 1.07 -0.20 3760
2302430 0.15 1.07 -0.20 3642
2302434 0.15 1.07 0.59 3560
2302437 0.24 0.44 0.00 3375
2302441 0.24 0.44 0.00 3131
2302445 0.24 0.44 0.00 2839
2302449 0.24 0.44 0.00 2330
2302453 0.24 0.44 0.00 2129
2302457 0.39 0.34 0.54 1757
2302460 0.39 0.34 0.54 1488
2302464 0.39 0.34 0.54 1387
2302468 0.39 0.34 0.54 1323
2302472 0.39 0.34 0.54 912
2302476 0.10 0.49 0.54 725
2302479 0.10 0.49 0.54 678
2302483 0.10 0.49 0.54 475
2302487 0.10 0.49 0.54 441
2302491 0.10 0.49 0.54 487
2302515 -0.05 0.49 0.49 323
2302519 -0.05 0.49 0.49 378
2302523 -0.05 0.49 0.49 400
2302527 -0.05 0.49 0.49 419
2302531 -0.05 0.24 0.29 401
2302535 -0.44 0.24 0.29 414
2302538 -0.44 0.24 0.29 417
2302542 -0.44 0.24 0.29 379
2302546 -0.44 0.24 0.29 355
2302550 -0.39 0.00 0.54 347
2302554 -0.39 0.00 0.54 375
2302558 -0.39 0.00 0.54 357
2302562 -0.39 0.00 0.54 365
2302566 -0.39 0.00 0.54 353
2302570 -0.29 0.39 0.29 383
2302574 -0.29 0.39 0.29 368
2302577 -0.29 0.39 0.29 335
2302581 -0.29 0.39 0.29 343
2302586 -0.29 0.39 0.29 320
2302590 -0.49 0.20 0.34 335
2302593 -0.49 0.20 0.34 323
2302597 -0.49 0.20 0.34 351
2302601 -0.49 0.20 0.34 359
2302605 -0.49 0.20 0.34 354
2302609 -0.44 0.39 0.73 406
2302613 -0.44 0.39 0.73 373
2302617 -0.44 0.39 0.73 274
2302621 -0.44 0.39 0.73 285
2302625 -0.44 0.39 0.29 302
2302628 -0.49 0.29 0.29 288
2302632 -0.49 0.29 0.29 261
2302636 -0.49 0.29 0.29 263
2302640 -0.49 0.29 0.29 282
2302644 -0.49 0.29 0.39 269
2302648 -0.54 0.05 0.39 209
2302651 -0.54 0.05 0.39 208
2302655 -0.54 0.05 0.39 214
2302659 -0.54 0.05 0.39 222
2302663 -0.54 0.05 0.44 214
2302667 -0.64 0.39 0.44 208
2302671 -0.64 0.39 0.44 212
2302675 -0.64 0.39 0.44 205
2302679 -0.64 0.39 0.44 194
2302682 -0.64 0.34 0.54 200
2302686 -0.68 0.34 0.54 192
2302690 -0.68 0.34 0.54 237
2302694 -0.68 0.34 0.54 208
2302698 -0.68 0.34 0.54 181
2302702 -0.88 0.39 0.54 128
2302705 -0.88 0.39 0.54 206
2302709 -0.88 0.39 0.54 224
2302713 -0.88 0.39 0.54 212
2302719 -0.88 0.39 0.54 246
2302723 -0.93 0.34 0.54 256
2302727 -0.93 0.34 0.54 239
2302731 -0.93 0.34 0.54 250
2302735 -0.93 0.34 0.54 197
2302740 -0.15 0.24 0.83 227
2302743 -0.49 0.24 0.83 207
2302747 -0.49 0.24 0.83 200
2302753 -0.49 0.24 0.83 212
2302757 -0.49 0.24 1.07 217
2302761 -0.68 0.20 1.07 208
2302765 -0.68 0.20 1.07 207
2302769 -0.68 0.20 1.07 192
2302773 -0.68 0.20 1.07 221
2302777 -0.68 0.20 0.93 211
2302780 -0.54 0.39 0.93 193
2302784 -0.54 0.39 0.93 164
2302788 -0.54 0.39 0.93 160
2302792 -0.54 0.39 0.93 158
2302796 -0.54 0.39 0.93 158
2302800 -0.78 0.44 0.93 151
2302804 -0.78 0.44 0.93 143
2302808 -0.78 0.44 0.93 157
2302812 -0.78 0.44 0.93 179
2302816 -0.73 0.39 0.64 155
2302819 -0.73 0.39 0.64 161
2302823 -0.73 0.39 0.64 112
2302827 -0.73 0.39 0.64 119
2302831 -0.73 0.39 0.64 134
2302835 -0.68 0.39 0.73 134
2302838 -0.68 0.39 0.73 127
2302842 -0.68 0.39 0.73 119
2302846 -0.68 0.39 0.73 98
2302850 -0.68 0.39 0.73 107
2302854 -0.68 0.24 1.03 94
2302858 -0.68 0.24 1.03 87
2302861 -0.68 0.24 1.03 97
2302879 -0.83 0.29 0.93 116
2302883 -0.83 0.29 0.93 100
2302887 -0.83 0.29 0.93 80
2302891 -0.83 0.29 1.03 50
2302895 -0.83 0.05 1.03 64
2302899 -0.83 0.05 1.03 83
2302903 -0.83 0.05 1.03 45
2302907 -0.83 0.05 1.03 82
2302910 -0.83 0.24 0.98 75
2302914 -0.83 0.24 0.98 82
2302918 -0.83 0.24 0.98 96
2302922 -0.83 0.24 0.98 70
2302967 -0.93 -0.59 1.03 51
2302970 -0.83 -0.05 1.03 67
2302974 -0.83 -0.05 1.03 26
2302978 -0.83 -0.05 1.03 61
2302982 -0.83 -0.05 1.03 67
2302986 -0.05 0.20 0.93 48
2302990 -0.59 0.20 0.93 58
2302994 -0.59 0.20 0.93 48
2302998 -0.59 0.20 0.93 68
2303002 -0.59 0.20 0.93 80
2303005 -0.78 0.20 0.93 80
2303009 -0.78 0.20 0.93 65
2303013 -0.78 0.20 0.93 63
2303017 -0.78 0.20 0.93 69
2303021 -0.78 0.20 0.93 64
2303025 -0.98 -0.05 0.83 80
2303029 -0.98 -0.05 0.83 66
2303032 -0.98 -0.05 0.83 58
2303036 -0.98 -0.05 0.83 48
2303040 -0.98 -0.05 0.83 45
2303044 -0.83 0.29 0.64 83
2303048 -0.83 0.29 0.64 48
2303052 -0.83 0.29 0.64 86
2303056 -0.83 0.29 0.64 57
2303060 -0.83 0.29 0.64 5
2303064 -0.78 0.10 0.98 61
2303067 -0.78 0.10 0.98 25
2303071 -0.78 0.10 0.98 39
2303075 -0.78 0.10 0.98 35
2303079 -0.78 0.10 0.98 5
2303083 -0.88 0.00 0.83 28
2303087 -0.88 0.00 0.83 0
2303091 -0.88 0.00 0.83 0
2303094 -0.88 0.00 0.83 0
2303098 -0.88 0.00 0.83 0
2303102 -0.64 0.24 0.83 0
2303106 -0.64 0.24 0.83 0
2303110 -0.64 0.24 0.83 0
2303114 -0.64 0.24 0.83 0
2303117 -0.64 0.24 0.83 0
2303121 -0.88 0.29 0.83 0
2303125 -0.88 0.29 0.83 0
2303129 -0.88 0.29 0.83 0
2303133 -0.88 0.29 0.83 0
2303137 -0.88 0.29 0.83 0
2303140 -0.88 0.10 0.83 0
2303144 -0.88 0.10 0.83 0
2303148 -0.88 0.10 0.83 0
2303152 -0.88 0.10 0.83 0
2303156 -0.88 0.10 0.68 0
2303160 -0.93 0.29 0.68 0
2303163 -0.93 0.29 0.68 0
2303167 -0.93 0.29 0.68 0
2303171 -0.93 0.29 0.68 0
2303175 -0.93 0.29 0.88 0
2303179 -0.64 0.20 0.88 0
2303182 -0.64 0.20 0.88 0
2303186 -0.64 0.20 0.88 0
2303190 -0.64 0.20 0.88 0
2303194 -0.64 0.20 0.49 0
2303198 -0.83 0.29 0.49 0
2303202 -0.83 0.29 0.49 0
2303205 -0.83 0.29 0.49 0
2303209 -0.83 0.29 0.49 0
2303237 -0.83 0.39 0.73 0
2303241 -0.83 0.39 0.73 0
2303244 -0.83 0.39 0.73 0
2303248 -0.83 0.39 0.73 0
2303252 -0.05 0.34 0.78 0
2303256 -0.64 0.34 0.78 0
2303260 -0.64 0.34 0.78 0
2303264 -0.64 0.34 0.78 0
2303267 -0.64 0.34 0.78 0
2303284 -0.68 0.24 0.64 0
