"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"2058864,-1.86,0.35,-10.22,0.13,-0.23,0.32"
"2058869,-1.80,-0.78,-10.02,0.16,-0.18,0.31"
"2058874,-1.15,-0.34,-10.74,0.13,-0.15,0.26"
"2058879,-1.19,0.24,-10.22,0.11,-0.18,0.31"
"2058883,-1.05,0.06,-10.47,0.12,-0.23,0.33"
"2058890,-1.31,-0.24,-10.32,0.24,-0.30,0.30"
"2058894,-1.29,0.36,-11.61,0.21,-0.27,0.30"
"2058899,-1.09,1.06,-10.47,0.14,-0.25,0.33"
"2058903,-0.35,1.45,-10.25,0.12,-0.22,0.33"
"2058910,0.04,1.15,-10.35,0.21,-0.25,0.30"
"2058914,0.08,0.98,-10.55,0.25,-0.28,0.29"
"2058919,0.26,1.00,-10.89,0.23,-0.28,0.30"
"2058924,0.29,1.36,-10.68,0.19,-0.26,0.31"
"2058927,0.58,1.66,-10.45,0.17,-0.26,0.32"
"2058932,0.58,1.91,-10.12,0.18,-0.26,0.32"
"2058936,0.70,2.11,-10.17,0.20,-0.28,0.31"
"2058942,0.97,2.45,-10.47,0.20,-0.27,0.30"
"2058946,1.24,2.61,-10.52,0.18,-0.22,0.30"
"2058949,1.43,2.54,-10.15,0.16,-0.20,0.30"
"2058955,1.76,2.38,-10.09,0.16,-0.21,0.30"
"2058959,1.75,2.67,-10.20,0.16,-0.23,0.30"
"2058963,1.91,2.90,-10.27,0.15,-0.22,0.30"
"2058967,2.13,3.24,-10.32,0.12,-0.19,0.30"
"2058971,2.47,3.57,-10.21,0.10,-0.15,0.30"
"2058975,2.68,3.69,-9.83,0.07,-0.12,0.30"
"2058980,3.19,4.12,-9.71,0.05,-0.11,0.30"
"2058985,3.58,4.42,-9.51,0.03,-0.06,0.30"
"2058989,3.70,4.34,-9.28,0.01,-0.05,0.30"
"2058993,3.39,3.96,-9.08,0.01,-0.04,0.30"
"2058996,2.98,3.03,-9.00,0.04,-0.07,0.30"
"2059000,2.48,2.57,-9.39,0.08,-0.09,0.29"
"2059004,1.69,2.35,-9.45,0.07,-0.09,0.28"
"2059007,1.36,2.34,-9.75,0.03,-0.07,0.30"
"2059011,1.27,2.28,-9.83,-0.02,-0.02,0.30"
"2059015,1.55,2.63,-9.86,-0.06,0.04,0.29"
"2059019,2.02,2.81,-9.33,-0.08,0.09,0.28"
"2059022,2.11,2.86,-9.10,-0.10,0.10,0.28"
"2059026,2.26,2.80,-9.16,-0.08,0.08,0.29"
"2059030,2.26,2.58,-9.32,-0.06,0.06,0.28"
"2059034,2.36,2.86,-9.52,-0.06,0.07,0.28"
"2059037,2.52,3.32,-9.79,-0.11,0.10,0.28"
"2059063,2.19,2.43,-9.49,-0.15,0.19,0.28"
"2059067,1.92,2.33,-9.49,-0.16,0.22,0.28"
"2059071,1.80,2.23,-9.87,-0.18,0.25,0.27"
"2059076,1.79,2.31,-9.98,-0.20,0.27,0.27"
"2059080,1.92,2.57,-9.94,-0.22,0.30,0.27"
"2059084,2.04,2.79,-9.94,-0.23,0.31,0.27"
"2059089,2.07,2.93,-9.85,-0.25,0.33,0.28"
"2059092,2.12,2.87,-9.87,-0.24,0.33,0.27"
"2059096,2.03,2.77,-10.01,-0.24,0.34,0.27"
"2059100,1.86,2.74,-10.27,-0.24,0.34,0.27"
"2059103,1.67,2.48,-10.27,-0.25,0.35,0.27"
"2059107,1.37,2.33,-10.38,-0.26,0.36,0.27"
"2059112,1.16,2.11,-10.43,-0.26,0.37,0.27"
"2059116,0.99,1.96,-10.52,-0.27,0.38,0.27"
"2059120,0.82,1.79,-10.52,-0.27,0.39,0.27"
"2059124,0.82,1.48,-10.58,-0.27,0.40,0.27"
"2059128,0.80,1.35,-10.59,-0.27,0.41,0.27"
"2059133,0.79,1.27,-10.54,-0.28,0.42,0.27"
"2059137,0.60,1.34,-10.52,-0.29,0.42,0.27"
"2059140,0.69,1.45,-10.58,-0.29,0.42,0.27"
"2059144,0.59,1.56,-10.55,-0.28,0.43,0.27"
"2059148,0.48,1.47,-10.41,-0.28,0.43,0.27"
"2059151,0.42,1.48,-10.44,-0.27,0.43,0.27"
"2059155,0.09,1.42,-10.49,-0.27,0.42,0.27"
"2059159,-0.02,1.31,-10.42,-0.27,0.42,0.27"
"2059162,-0.35,1.35,-10.43,-0.27,0.41,0.27"
"2059166,-0.56,1.33,-10.50,-0.27,0.41,0.27"
"2059170,-0.75,1.24,-10.38,-0.26,0.41,0.27"
"2059174,-0.84,1.06,-10.30,-0.26,0.41,0.27"
"2059178,-0.89,0.96,-10.30,-0.25,0.41,0.27"
"2059182,-0.99,0.65,-10.23,-0.25,0.40,0.26"
"2059197,-1.28,0.17,-10.07,-0.23,0.37,0.26"
"2059201,-1.26,0.10,-10.07,-0.22,0.36,0.26"
"2059206,-1.47,0.09,-10.00,-0.20,0.35,0.26"
"2059210,-1.49,0.11,-9.95,-0.20,0.34,0.26"
"2059214,-1.49,0.15,-9.77,-0.19,0.33,0.27"
"2059217,-1.59,0.21,-9.65,-0.19,0.31,0.27"
"2059221,-1.59,0.20,-9.64,-0.18,0.30,0.27"
"2059225,-1.71,0.20,-9.49,-0.17,0.29,0.27"
"2059357,1.94,-0.21,-11.05,0.06,0.19,0.02"
"2059368,-12.84,-2.05,-12.75,-0.04,0.04,0.47"
"2059374,-15.48,-4.30,-10.76,-0.05,0.20,0.41"
"2059379,-15.63,-5.32,-9.28,0.04,0.21,0.40"
"2059383,-14.62,-5.85,-7.87,0.13,0.11,0.41"
"2059389,-10.64,-3.23,-8.00,0.03,-0.01,0.37"
"2059393,-8.05,-1.50,-7.88,-0.25,0.12,0.30"
"2059397,-4.71,-0.24,-7.33,-0.49,0.31,0.23"
"2059401,-2.42,0.78,-5.66,-0.49,0.46,0.17"
"2059405,-1.38,0.99,-4.20,-0.30,0.36,0.17"
"2059411,0.26,-0.86,-6.73,0.05,0.01,0.18"
"2059415,0.04,-1.97,-8.94,0.16,-0.00,0.12"
"2059421,-0.28,-2.11,-9.77,0.04,0.11,0.08"
"2059426,-0.56,-1.60,-10.70,-0.17,0.21,0.08"
"2059430,-0.93,-0.94,-10.92,-0.22,0.23,0.06"
"2059434,-1.39,-0.22,-10.75,-0.15,0.19,0.03"
"2059440,-2.56,0.01,-11.73,-0.02,0.07,-0.02"
"2059446,-3.69,0.50,-12.29,-0.03,0.06,-0.07"
"2059449,-4.24,0.57,-11.96,-0.10,0.10,-0.10"
"2059455,-5.09,0.55,-11.29,-0.13,0.12,-0.17"
"2059459,-6.09,0.04,-11.08,-0.08,0.06,-0.20"
"2059463,-6.69,-0.49,-11.21,-0.03,-0.02,-0.22"
"2059468,-7.19,-1.32,-11.59,0.01,-0.04,-0.25"
"2059473,-7.26,-1.96,-11.23,-0.01,-0.03,-0.28"
"2059478,-6.65,-2.51,-10.81,-0.03,-0.03,-0.31"
"2059485,-5.27,-2.72,-10.64,-0.02,-0.03,-0.35"
"2059490,-3.96,-2.84,-10.54,-0.01,-0.02,-0.37"
"2059496,-2.55,-2.67,-10.42,0.01,-0.02,-0.40"
"2059500,-1.90,-2.24,-10.09,0.01,-0.03,-0.40"
"2059503,-1.41,-1.69,-9.61,-0.01,-0.05,-0.40"
"2059507,-1.29,-0.99,-8.90,-0.01,-0.08,-0.39"
"2059512,-1.69,-0.66,-8.37,0.04,-0.14,-0.40"
"2059516,-1.90,-0.46,-8.33,0.08,-0.16,-0.42"
"2059521,-2.06,-0.49,-8.20,0.10,-0.14,-0.45"
"2059525,-2.17,-0.56,-8.00,0.09,-0.12,-0.48"
"2059529,-2.36,-0.70,-8.03,0.08,-0.12,-0.50"
"2059533,-2.57,-0.67,-7.99,0.08,-0.13,-0.51"
"2059537,-3.01,-0.77,-8.08,0.09,-0.14,-0.52"
"2059541,-3.32,-0.85,-8.29,0.11,-0.17,-0.53"
"2059545,-3.58,-0.97,-8.52,0.14,-0.19,-0.54"
"2059549,-3.72,-1.38,-8.96,0.15,-0.20,-0.55"
"2059553,-3.89,-1.58,-9.29,0.16,-0.21,-0.57"
"2059557,-3.73,-1.67,-9.43,0.17,-0.22,-0.58"
"2059561,-3.68,-1.76,-9.65,0.17,-0.22,-0.58"
"2059564,-3.42,-1.75,-9.98,0.18,-0.23,-0.59"
"2059568,-3.02,-1.80,-10.23,0.20,-0.24,-0.59"
"2059658,-0.10,0.58,-11.32,0.40,-0.41,-0.56"
"2059662,0.29,0.90,-11.19,0.41,-0.42,-0.56"
"2059666,0.46,1.10,-11.23,0.44,-0.42,-0.57"
"2059672,0.65,1.57,-11.58,0.46,-0.43,-0.56"
"2059676,0.89,1.64,-11.38,0.46,-0.42,-0.55"
"2059680,1.02,1.61,-11.21,0.45,-0.42,-0.55"
"2059685,1.16,2.03,-10.83,0.45,-0.41,-0.56"
"2059688,1.33,2.55,-10.98,0.44,-0.41,-0.55"
"2059695,1.42,2.80,-10.45,0.43,-0.39,-0.55"
"2059699,1.53,3.04,-10.38,0.43,-0.38,-0.56"
"2059704,1.79,3.20,-10.51,0.42,-0.36,-0.56"
"2059709,2.12,3.18,-10.31,0.40,-0.32,-0.56"
"2059714,2.36,3.07,-10.07,0.38,-0.30,-0.57"
"2059718,2.48,2.93,-9.92,0.38,-0.29,-0.57"
"2059725,2.62,3.00,-9.86,0.37,-0.28,-0.57"
"2059729,2.62,3.10,-9.84,0.36,-0.26,-0.57"
"2059734,2.69,3.21,-9.53,0.33,-0.22,-0.57"
"2059738,2.68,3.33,-9.47,0.31,-0.21,-0.56"
"2059743,2.63,3.17,-9.35,0.31,-0.20,-0.56"
"2059747,2.37,3.28,-9.40,0.31,-0.19,-0.57"
"2059754,2.19,3.69,-9.50,0.27,-0.17,-0.56"
"2059757,2.18,3.90,-9.43,0.24,-0.15,-0.56"
"2059763,2.14,4.11,-9.07,0.21,-0.11,-0.57"
"2059769,2.24,4.13,-9.16,0.20,-0.09,-0.57"
"2059773,2.14,3.83,-9.03,0.18,-0.07,-0.57"
"2059777,2.07,3.33,-9.01,0.18,-0.06,-0.58"
"2059783,2.47,4.04,-9.82,0.13,-0.03,-0.59"
"2059787,2.65,4.17,-9.28,0.08,0.01,-0.59"
"2059791,2.91,4.31,-8.96,0.05,0.05,-0.59"
"2059797,2.79,4.26,-9.32,0.05,0.06,-0.59"
"2059801,2.58,3.56,-8.63,0.07,0.04,-0.59"
"2059807,1.86,3.27,-9.94,0.08,0.00,-0.59"
"2059811,1.33,2.90,-9.49,0.05,0.03,-0.58"
"2059817,1.04,2.89,-9.74,0.00,0.07,-0.58"
"2059821,1.14,3.17,-9.83,-0.03,0.11,-0.59"
"2059825,1.25,3.16,-9.47,-0.06,0.13,-0.59"
"2059829,1.40,3.09,-9.35,-0.07,0.15,-0.59"
"2059833,1.40,2.90,-9.49,-0.05,0.14,-0.59"
"2059837,1.51,2.82,-9.81,-0.05,0.13,-0.59"
"2059844,1.62,2.79,-9.89,-0.09,0.16,-0.58"
"2059847,1.59,2.66,-9.90,-0.11,0.18,-0.58"
"2059853,1.40,2.81,-9.90,-0.11,0.18,-0.59"
"2059858,1.09,2.52,-9.98,-0.11,0.17,-0.58"
"2059864,0.86,2.24,-10.26,-0.11,0.18,-0.58"
"2059868,0.69,2.03,-10.47,-0.12,0.19,-0.59"
"2059871,0.55,2.12,-10.33,-0.14,0.20,-0.58"
"2059877,0.43,2.08,-10.48,-0.16,0.21,-0.58"
"2059883,0.46,1.74,-10.48,-0.15,0.22,-0.59"
"2059887,0.42,1.73,-10.54,-0.15,0.22,-0.59"
"2059892,0.42,1.61,-10.67,-0.16,0.22,-0.58"
"2059896,0.20,1.46,-10.49,-0.16,0.22,-0.58"
"2059901,0.15,1.26,-10.48,-0.15,0.21,-0.58"
"2059905,-0.26,1.22,-10.39,-0.15,0.20,-0.58"
"2059909,-0.41,1.20,-10.47,-0.14,0.19,-0.58"
"2059913,-0.44,1.11,-10.43,-0.15,0.20,-0.58"
"2059917,-0.65,1.06,-10.31,-0.15,0.20,-0.58"
"2059920,-0.69,0.95,-10.16,-0.15,0.20,-0.58"
"2059924,-0.75,0.78,-10.11,-0.14,0.19,-0.58"
"2059928,-0.78,0.74,-10.04,-0.13,0.18,-0.58"
"2059932,-0.84,0.49,-10.00,-0.12,0.17,-0.58"
"2059939,-1.11,0.28,-9.79,-0.11,0.16,-0.58"
"2059943,-1.17,0.11,-9.69,-0.11,0.15,-0.57"
"2059948,-1.24,0.08,-9.67,-0.10,0.14,-0.58"
"2059953,-1.25,0.10,-9.53,-0.10,0.13,-0.57"
"2059958,-1.26,-0.01,-9.37,-0.08,0.12,-0.57"
"2059962,-1.33,-0.03,-9.39,-0.07,0.11,-0.57"
"2059966,-1.49,-0.07,-9.30,-0.06,0.10,-0.57"
"2059970,-1.51,-0.11,-9.27,-0.05,0.08,-0.57"
"2059974,-1.58,-0.11,-9.28,-0.04,0.07,-0.57"
"2059977,-1.61,-0.33,-9.23,-0.03,0.06,-0.57"
"2060018,-1.33,-0.93,-9.42,0.11,-0.05,-0.58"
"2060022,-1.37,-0.60,-9.71,0.12,-0.06,-0.58"
"2060027,-1.31,-0.18,-9.93,0.12,-0.08,-0.56"
"2060031,-0.93,-0.24,-9.63,0.13,-0.04,-0.57"
"2060037,-0.90,-0.29,-9.37,0.17,-0.09,-0.57"
"2060041,-1.03,0.05,-10.11,0.18,-0.10,-0.57"
"2060046,-0.86,-0.27,-9.17,0.20,-0.10,-0.56"
"2060051,-0.73,-0.91,-9.84,0.24,-0.11,-0.58"
"2060057,-1.00,-0.51,-10.05,0.24,-0.11,-0.58"
"2060061,-0.46,-0.60,-9.70,0.23,-0.11,-0.56"
"2060067,-0.32,-0.60,-9.94,0.26,-0.11,-0.58"
"2060071,-0.41,0.13,-10.11,0.28,-0.13,-0.57"
"2060076,-0.13,0.34,-9.88,0.28,-0.14,-0.55"
"2060080,-0.30,0.48,-10.00,0.28,-0.13,-0.56"
"2060084,-0.16,0.79,-10.03,0.29,-0.13,-0.57"
"2060088,-0.11,1.06,-10.17,0.30,-0.13,-0.57"
"2060093,-0.11,0.91,-10.20,0.31,-0.13,-0.56"
"2060097,-0.34,0.46,-9.93,0.34,-0.15,-0.56"
"2060101,-0.14,0.67,-10.60,0.36,-0.17,-0.56"
"2060105,-0.06,1.08,-10.72,0.34,-0.15,-0.56"
"2060109,0.28,1.27,-10.35,0.30,-0.12,-0.55"
"2060114,0.54,1.50,-10.15,0.30,-0.10,-0.56"
"2060118,0.40,1.70,-10.21,0.31,-0.12,-0.56"
"2060123,0.58,2.13,-10.37,0.34,-0.14,-0.55"
"2060127,0.56,2.15,-10.18,0.33,-0.14,-0.55"
"2060133,0.76,2.13,-10.38,0.32,-0.11,-0.55"
"2060137,0.78,2.22,-10.13,0.31,-0.10,-0.56"
"2060144,0.80,2.74,-10.04,0.29,-0.11,-0.55"
"2060147,0.91,2.85,-9.94,0.28,-0.10,-0.55"
"2060153,1.07,3.18,-9.94,0.27,-0.09,-0.55"
"2060157,1.13,3.03,-9.83,0.26,-0.08,-0.55"
"2060162,1.24,2.79,-9.71,0.26,-0.06,-0.56"
"2060166,1.22,2.79,-9.74,0.26,-0.06,-0.56"
"2060171,0.98,2.91,-9.59,0.23,-0.07,-0.55"
"2060177,0.66,2.95,-9.74,0.22,-0.08,-0.55"
"2060181,0.65,3.23,-9.79,0.21,-0.06,-0.55"
"2060185,0.89,3.34,-9.76,0.19,-0.04,-0.56"
"2060189,1.04,3.43,-9.59,0.16,-0.01,-0.56"
"2060196,1.21,3.58,-9.46,0.14,-0.00,-0.56"
"2060200,1.38,3.59,-9.38,0.13,0.01,-0.56"
"2060204,1.66,3.26,-9.40,0.12,0.02,-0.56"
"2060210,1.53,3.19,-9.47,0.11,0.03,-0.57"
"2060213,1.51,3.39,-9.54,0.09,0.02,-0.57"
"2060219,1.40,3.30,-9.41,0.06,0.04,-0.56"
"2060223,1.31,3.08,-9.34,0.06,0.05,-0.56"
"2060228,1.23,3.11,-9.37,0.05,0.05,-0.58"
"2060232,1.19,3.27,-9.51,0.02,0.07,-0.57"
"2060236,1.27,3.26,-9.31,-0.00,0.08,-0.56"
"2060241,1.30,3.25,-9.15,-0.02,0.10,-0.57"
"2060248,1.28,3.46,-9.12,-0.04,0.10,-0.58"
"2060253,1.13,3.62,-9.17,-0.06,0.10,-0.58"
"2060256,1.00,3.44,-9.26,-0.07,0.11,-0.57"
"2060260,1.06,3.24,-9.25,-0.07,0.12,-0.57"
"2060264,1.15,3.04,-9.33,-0.08,0.14,-0.58"
"2060268,1.26,3.01,-9.41,-0.10,0.15,-0.58"
"2060272,1.32,2.98,-9.42,-0.13,0.17,-0.58"
"2060277,1.12,2.88,-9.41,-0.14,0.17,-0.58"
"2060281,1.09,2.67,-9.35,-0.14,0.15,-0.58"
"2060284,0.79,2.64,-9.56,-0.13,0.15,-0.58"
"2060288,0.67,2.75,-9.88,-0.15,0.15,-0.58"
"2060292,0.64,2.84,-9.79,-0.18,0.17,-0.57"
"2060296,0.44,2.93,-9.78,-0.20,0.18,-0.57"
"2060302,0.56,2.79,-9.79,-0.20,0.19,-0.59"
"2060306,0.64,2.90,-9.96,-0.22,0.19,-0.58"
"2060311,0.71,2.87,-9.96,-0.24,0.20,-0.58"
"2060315,0.93,2.89,-10.14,-0.25,0.21,-0.58"
"2060321,0.82,2.61,-9.86,-0.26,0.22,-0.58"
"2060325,0.72,2.35,-9.87,-0.25,0.20,-0.58"
"2060331,0.47,2.20,-10.15,-0.25,0.19,-0.58"
"2060335,0.12,2.21,-10.17,-0.27,0.20,-0.58"
"2060341,0.12,2.01,-10.02,-0.28,0.21,-0.57"
"2060344,0.24,1.97,-10.12,-0.29,0.22,-0.58"
"2060352,0.28,1.73,-10.00,-0.30,0.23,-0.58"
"2060355,0.39,1.36,-9.98,-0.30,0.22,-0.58"
"2060361,0.39,1.08,-9.88,-0.28,0.22,-0.58"
"2060364,0.14,1.00,-9.94,-0.28,0.21,-0.58"
"2060372,0.06,0.85,-10.18,-0.28,0.21,-0.57"
"2060375,-0.04,0.90,-10.09,-0.28,0.21,-0.57"
"2060381,-0.06,0.81,-9.88,-0.29,0.22,-0.56"
"2060384,-0.15,0.85,-9.86,-0.28,0.21,-0.56"
"2060391,-0.15,0.55,-10.00,-0.26,0.20,-0.57"
"2060394,-0.15,0.50,-9.91,-0.25,0.20,-0.57"
"2060401,-0.39,0.36,-10.05,-0.26,0.19,-0.55"
"2060406,-0.30,-0.06,-9.90,-0.24,0.19,-0.56"
"2060410,-0.33,-0.11,-10.09,-0.22,0.19,-0.57"
"2060414,-0.33,-0.11,-10.07,-0.22,0.20,-0.56"
"2060418,-0.17,-0.22,-9.84,-0.22,0.19,-0.55"
"2060422,-0.24,-0.18,-9.76,-0.21,0.18,-0.56"
"2060427,-0.17,0.02,-9.88,-0.18,0.17,-0.55"
"2060432,-0.47,-0.21,-9.68,-0.17,0.17,-0.55"
"2060437,-0.39,-0.38,-9.84,-0.15,0.16,-0.55"
"2060443,-0.45,-0.30,-9.69,-0.14,0.16,-0.55"
"2060447,-0.34,-0.25,-9.70,-0.14,0.16,-0.54"
"2060452,-0.56,-0.21,-9.55,-0.12,0.15,-0.54"
"2060456,-0.66,-0.37,-9.47,-0.10,0.14,-0.54"
"2060463,-0.90,-0.56,-9.57,-0.06,0.12,-0.54"
"2060466,-1.00,-0.65,-9.62,-0.05,0.11,-0.54"
"2060472,-0.80,-0.60,-9.62,-0.06,0.13,-0.54"
"2060476,-0.78,-0.57,-9.59,-0.05,0.12,-0.54"
"2060483,-0.75,-0.15,-9.55,-0.04,0.11,-0.54"
"2060486,-0.56,0.01,-9.59,-0.02,0.10,-0.53"
"2060492,-0.42,0.40,-9.80,-0.01,0.10,-0.53"
"2060496,-0.19,0.58,-9.95,-0.01,0.11,-0.54"
"2060500,-0.56,0.48,-9.17,-0.01,0.10,-0.53"
"2060504,-0.39,0.43,-9.47,0.03,0.06,-0.53"
"2060508,-0.79,0.26,-9.86,0.06,0.05,-0.53"
"2060513,-0.66,-0.33,-9.85,0.08,0.05,-0.53"
"2060518,-0.67,0.00,-10.16,0.05,0.08,-0.54"
"2060522,-0.74,0.26,-9.87,0.03,0.09,-0.53"
"2060527,-0.69,0.02,-9.35,0.06,0.05,-0.52"
"2060531,-0.28,0.61,-9.90,0.08,0.03,-0.54"
"2060535,-0.58,1.64,-10.33,0.05,0.05,-0.54"
"2060539,-0.16,1.75,-9.28,0.02,0.06,-0.51"
"2060542,-0.17,0.95,-8.99,0.05,0.06,-0.50"
"2060547,-0.27,0.89,-10.26,0.12,0.03,-0.55"
"2060552,-0.63,1.61,-9.80,0.11,0.00,-0.54"
"2060557,-0.49,1.66,-10.36,0.05,0.02,-0.51"
"2060561,0.00,0.69,-9.46,0.07,0.09,-0.53"
"2060565,0.09,0.33,-9.79,0.13,0.07,-0.56"
"2060568,0.19,1.35,-10.66,0.11,0.04,-0.56"
"2060572,-0.09,1.45,-9.85,0.07,0.02,-0.51"
"2060576,0.21,1.57,-9.66,0.06,0.01,-0.50"
"2060579,-0.12,1.78,-10.16,0.07,0.02,-0.53"
"2060583,-0.11,1.95,-10.16,0.10,0.02,-0.53"
"2060587,0.22,1.93,-9.88,0.11,0.02,-0.53"
"2060591,0.23,1.51,-10.01,0.08,0.04,-0.52"
"2060594,0.30,1.54,-10.24,0.08,0.04,-0.53"
"2060598,0.29,2.12,-10.03,0.07,0.04,-0.54"
"2060602,0.29,2.51,-10.28,0.05,0.02,-0.52"
"2060605,0.49,2.75,-9.89,0.04,0.04,-0.51"
"2060645,0.67,3.12,-9.68,-0.02,0.06,-0.53"
"2060720,0.74,3.06,-9.68,-0.29,0.14,-0.53"
"2060725,0.74,2.81,-9.54,-0.28,0.13,-0.53"
"2060730,0.48,2.85,-9.94,-0.29,0.13,-0.54"
"2060734,0.55,2.83,-9.89,-0.32,0.14,-0.54"
"2060738,0.43,2.58,-9.66,-0.33,0.16,-0.53"
"2060743,0.44,2.34,-9.89,-0.33,0.15,-0.54"
"2060747,0.33,2.46,-9.81,-0.33,0.15,-0.54"
"2060751,0.43,2.34,-9.89,-0.34,0.15,-0.53"
"2060754,0.49,2.22,-9.94,-0.36,0.16,-0.53"
"2060758,0.61,2.24,-10.07,-0.36,0.17,-0.54"
"2060762,0.70,2.36,-9.94,-0.38,0.18,-0.54"
"2060766,0.73,2.46,-9.94,-0.39,0.18,-0.53"
"2060770,0.57,2.37,-9.87,-0.39,0.17,-0.53"
"2060776,0.53,1.99,-9.96,-0.37,0.16,-0.54"
"2060780,0.50,1.85,-10.33,-0.38,0.17,-0.54"
"2060785,0.36,1.52,-10.05,-0.40,0.18,-0.54"
"2060790,0.30,1.37,-10.13,-0.40,0.17,-0.53"
"2060795,0.12,1.34,-10.36,-0.39,0.16,-0.53"
"2060800,0.19,1.29,-10.16,-0.39,0.18,-0.54"
"2060805,0.12,1.02,-10.19,-0.40,0.18,-0.54"
"2060809,0.09,1.07,-10.23,-0.39,0.17,-0.53"
"2060815,0.21,0.90,-10.21,-0.38,0.17,-0.53"
"2060818,0.17,0.76,-10.22,-0.38,0.18,-0.54"
"2060822,0.11,0.67,-10.17,-0.38,0.18,-0.53"
"2060827,0.12,0.58,-10.11,-0.38,0.17,-0.53"
"2060832,0.01,0.62,-10.07,-0.36,0.17,-0.53"
"2060836,-0.06,0.52,-10.06,-0.36,0.16,-0.53"
"2060840,-0.09,0.39,-10.03,-0.35,0.16,-0.52"
"2060846,-0.26,0.41,-10.06,-0.34,0.16,-0.53"
"2060850,-0.28,0.38,-10.05,-0.34,0.16,-0.53"
"2060856,-0.16,0.13,-9.93,-0.33,0.16,-0.52"
"2060859,-0.27,0.24,-9.92,-0.32,0.15,-0.52"
"2060863,-0.19,0.27,-9.90,-0.31,0.15,-0.52"
"2060867,-0.19,0.18,-9.96,-0.30,0.15,-0.52"
"2060872,-0.26,0.09,-9.92,-0.29,0.14,-0.52"
"2060876,-0.18,-0.01,-9.93,-0.28,0.14,-0.52"
"2060880,-0.28,-0.04,-9.90,-0.27,0.14,-0.52"
"2060886,-0.07,0.23,-10.47,-0.27,0.12,-0.52"
"2060892,1.30,4.00,-12.31,-0.39,0.15,-0.54"
"2060896,4.24,8.27,-12.35,-0.63,0.31,-0.57"
"2060901,3.04,8.82,-9.88,-0.81,0.53,-0.61"
"2060905,4.34,10.22,-11.43,-0.76,0.38,-0.65"
"2060909,2.59,9.48,-10.46,-0.72,0.30,-0.65"
"2060913,0.76,6.74,-9.48,-0.57,0.09,-0.60"
"2060916,0.37,1.64,-13.71,-0.38,-0.04,-0.56"
"2060920,-1.70,-6.34,-14.92,-0.23,0.18,-0.64"
"2060924,-3.86,-8.19,-14.54,-0.24,0.27,-0.62"
"2060928,-3.68,-10.99,-13.05,-0.40,0.38,-0.38"
"2060932,-3.87,-14.04,-11.97,-0.40,0.42,-0.25"
"2060936,-4.77,-15.06,-10.01,-0.18,0.28,-0.17"
"2060940,-5.63,-15.50,-9.70,0.10,0.07,-0.08"
"2060943,-6.16,-14.59,-9.79,0.33,-0.12,-0.02"
"2060984,2.17,-2.25,-10.68,0.16,-0.38,-0.24"
"2060988,-0.20,-3.18,-15.55,0.40,-0.19,-0.48"
"2060992,-0.63,-2.22,-13.90,0.13,-0.02,-0.46"
"2060996,0.25,-3.48,-12.73,-0.28,0.16,-0.38"
"2061000,0.00,-3.81,-12.35,-0.48,0.26,-0.43"
"2061004,0.04,-2.65,-10.53,-0.37,0.23,-0.47"
"2061008,-0.30,-2.68,-9.14,-0.20,0.10,-0.46"
"2061061,-1.47,-5.07,-10.40,0.19,-0.04,-0.60"
"2061066,-1.11,-3.20,-10.17,0.14,-0.05,-0.60"
"2061071,-0.89,-1.64,-9.88,0.11,-0.06,-0.58"
"2061076,-0.62,-0.82,-9.05,0.20,-0.07,-0.59"
"2061080,-0.48,-0.65,-8.77,0.28,-0.09,-0.60"
"2061085,-0.34,-1.12,-9.01,0.38,-0.11,-0.63"
"2061089,-0.14,-1.47,-9.00,0.41,-0.12,-0.64"
"2061096,0.00,-1.81,-9.02,0.37,-0.09,-0.66"
"2061100,0.01,-1.72,-8.82,0.35,-0.08,-0.66"
"2061106,-0.07,-1.90,-8.72,0.38,-0.08,-0.67"
"2061111,-0.22,-2.30,-8.76,0.43,-0.09,-0.68"
"2061118,-0.39,-2.70,-9.27,0.49,-0.11,-0.69"
"2061121,-0.56,-2.97,-9.64,0.51,-0.10,-0.70"
"2061127,-0.64,-3.04,-10.11,0.51,-0.10,-0.71"
"2061132,-1.02,-2.94,-10.46,0.53,-0.10,-0.72"
"2061137,-0.94,-2.57,-10.79,0.55,-0.11,-0.72"
"2061142,-0.93,-2.27,-11.28,0.57,-0.11,-0.73"
"2061147,-0.56,-1.67,-11.41,0.59,-0.10,-0.74"
"2061152,-0.27,-1.25,-11.50,0.60,-0.10,-0.74"
"2061156,-0.03,-0.92,-11.28,0.62,-0.10,-0.74"
"2061160,0.41,-0.62,-11.46,0.63,-0.09,-0.74"
"2061165,0.44,-0.15,-11.31,0.65,-0.09,-0.74"
"2061169,0.74,0.30,-11.27,0.67,-0.10,-0.74"
"2061174,0.81,0.54,-11.39,0.68,-0.09,-0.74"
"2061178,0.96,0.86,-11.24,0.68,-0.08,-0.74"
"2061184,0.96,1.03,-11.17,0.70,-0.08,-0.73"
"2061189,0.88,1.17,-11.05,0.71,-0.07,-0.73"
"2061194,0.78,1.19,-11.06,0.72,-0.07,-0.73"
"2061199,0.74,1.24,-10.99,0.73,-0.07,-0.73"
"2061203,0.55,1.31,-11.06,0.73,-0.06,-0.73"
"2061207,0.51,1.52,-11.06,0.72,-0.05,-0.72"
"2061211,0.45,1.83,-11.03,0.72,-0.05,-0.72"
